s,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,kW/m2,kW/m2,kg/s,kg/s,kW
 4.5007974E+000, 1.0572852E+003, 3.2600743E+002, 1.5793660E+002, 7.8609026E+001, 5.8749298E+001, 5.9975070E+001, 5.3803449E+001, 5.1493241E+001, 5.1326568E+001, 5.3309014E+001, 1.6908158E+000, 1.3284818E+000, 1.1933014E+000, 1.2348948E+000, 1.2194369E+000, 1.2910035E+000, 3.1557247E+000, 2.0328962E+001, 3.9335950E-001, 2.0084614E+001, 2.4055023E-001, 2.0061875E+001, 2.9331699E-001, 2.0036116E+001, 2.8701802E-001, 2.0030149E+001, 2.6376482E-001, 2.0016362E+001, 2.3895349E-001, 2.4983733E-001, 2.4303420E-001, 1.8709234E-002, 1.8745264E-002, 2.4161813E+000
 5.0006773E+000, 9.1542646E+002, 2.6565369E+002, 1.8194344E+002, 1.2413405E+002, 1.0064520E+002, 9.5080812E+001, 6.9881641E+001, 6.5626429E+001, 5.9130639E+001, 5.7517261E+001, 1.2578817E+000, 2.0942131E+000, 1.8745459E+000, 1.7105169E+000, 1.5503070E+000, 1.5264622E+000, 2.3574331E+000, 2.0521959E+001, 6.9129938E-001, 2.0129800E+001, 5.3189352E-001, 2.0093410E+001, 3.8221482E-001, 2.0058491E+001, 3.1344299E-001, 2.0048506E+001, 2.7740186E-001, 2.0033245E+001, 3.8044812E-001, 2.7762167E-001, 2.4481998E-001, 2.0276139E-002, 2.0231810E-002, 2.6764746E+000
 5.5001768E+000, 5.8898329E+002, 2.3374665E+002, 1.7426219E+002, 1.4197769E+002, 1.1728362E+002, 9.5324514E+001, 6.7669193E+001, 6.4876812E+001, 6.9209168E+001, 7.0980083E+001, 9.8294715E-001, 1.9928351E+000, 2.0068259E+000, 1.6858540E+000, 1.4782509E+000, 1.5429191E+000, 2.3498977E+000, 2.0675702E+001, 9.1740151E-001, 2.0182566E+001, 7.6477146E-001, 2.0132933E+001, 2.8084086E-001, 2.0081761E+001, 3.3861682E-001, 2.0074746E+001, 3.9218242E-001, 2.0056784E+001, 2.4417482E-001, 3.2137681E-001, 4.0729646E-001, 2.0829520E-002, 2.0971514E-002, 2.3798430E+000
 6.0002416E+000, 6.2956124E+002, 2.6658162E+002, 1.6866844E+002, 1.2103990E+002, 1.0339824E+002, 9.7234632E+001, 8.8408426E+001, 8.4497914E+001, 6.9793935E+001, 6.4317296E+001, 8.8753962E-001, 1.7562181E+000, 2.1792119E+000, 2.2042490E+000, 2.1702887E+000, 1.7546174E+000, 2.3883318E+000, 2.0828417E+001, 6.3535392E-001, 2.0236738E+001, 5.3236964E-001, 2.0179712E+001, 5.2430814E-001, 2.0111813E+001, 4.3977945E-001, 2.0100238E+001, 4.0011638E-001, 2.0082860E+001, 4.8164486E-001, 4.2947169E-001, 2.9471145E-001, 2.0382822E-002, 1.9588683E-002, 2.2196540E+000
 6.5009187E+000, 5.2079577E+002, 3.8070063E+002, 2.7673639E+002, 1.6864962E+002, 1.1895340E+002, 9.6325959E+001, 9.2452475E+001, 8.0042538E+001, 6.4405143E+001, 5.6019973E+001, 1.2970352E+000, 2.1911994E+000, 2.1419366E+000, 2.1337422E+000, 2.0486034E+000, 1.7645255E+000, 4.3485715E+000, 2.1061634E+001, 1.2003901E+000, 2.0299292E+001, 6.3784978E-001, 2.0218908E+001, 4.6372820E-001, 2.0140833E+001, 3.5319409E-001, 2.0125011E+001, 2.5183849E-001, 2.0107065E+001, 4.5931268E-001, 2.7299444E-001, 2.4554820E-001, 1.9224831E-002, 1.9466842E-002, 2.8045212E+000
 7.0007288E+000, 8.1230163E+002, 3.5193401E+002, 2.1128365E+002, 1.8538473E+002, 1.6566546E+002, 1.3112264E+002, 1.1262712E+002, 9.9159959E+001, 9.2120773E+001, 8.0397938E+001, 1.3079886E+000, 2.5330125E+000, 2.6377983E+000, 2.4268550E+000, 2.2461093E+000, 2.1245705E+000, 2.3804241E+000, 2.1327964E+001, 1.2648115E+000, 2.0402011E+001, 1.1747550E+000, 2.0295190E+001, 5.5003836E-001, 2.0177552E+001, 4.9780754E-001, 2.0155192E+001, 4.5657268E-001, 2.0128503E+001, 7.6063871E-001, 6.6920651E-001, 4.1696160E-001, 1.9115787E-002, 1.9082075E-002, 2.0949884E+000
 7.5004249E+000, 7.7147478E+002, 5.5840983E+002, 2.4475410E+002, 1.6004985E+002, 9.7227493E+001, 7.3034669E+001, 6.2844920E+001, 5.8386403E+001, 5.6269682E+001, 6.1989000E+001, 1.7860552E+000, 2.0493632E+000, 2.0527163E+000, 2.0840824E+000, 2.0587482E+000, 1.6856882E+000, 4.2327336E+000, 2.1488478E+001, 7.4368643E-001, 2.0442429E+001, 2.8826852E-001, 2.0330648E+001, 2.4895994E-001, 2.0205373E+001, 2.5451233E-001, 2.0183181E+001, 3.5758290E-001, 2.0161794E+001, 2.7984728E-001, 2.5083578E-001, 3.2731242E-001, 1.7741437E-002, 1.9154433E-002, 2.5201454E+000
 8.0002650E+000, 8.7897979E+002, 4.9737543E+002, 2.6577030E+002, 1.6455884E+002, 1.4257630E+002, 1.1674374E+002, 8.4320243E+001, 7.8504871E+001, 6.4641925E+001, 5.1442874E+001, 1.9887428E+000, 2.5215171E+000, 2.4984116E+000, 2.0464106E+000, 1.8844728E+000, 1.6077580E+000, 2.5486667E+000, 2.1761890E+001, 8.9926494E-001, 2.0519210E+001, 8.0892985E-001, 2.0376050E+001, 4.5802745E-001, 2.0228763E+001, 4.6807078E-001, 2.0203092E+001, 1.8992781E-001, 2.0175989E+001, 6.0338221E-001, 5.0118205E-001, 3.1774475E-001, 1.7947016E-002, 1.8777627E-002, 2.4591996E+000
 8.5009593E+000, 7.7546270E+002, 5.3075871E+002, 2.5844977E+002, 1.5919345E+002, 1.1183444E+002, 9.4317866E+001, 6.5287917E+001, 5.7934304E+001, 5.8580840E+001, 6.9392407E+001, 1.8182957E+000, 2.3408894E+000, 2.0814424E+000, 1.9793114E+000, 2.0523580E+000, 1.9485782E+000, 3.7676402E+000, 2.1989291E+001, 8.9858996E-001, 2.0578175E+001, 7.2444563E-001, 2.0420846E+001, 3.0954516E-001, 2.0255828E+001, 2.9588195E-001, 2.0232838E+001, 4.4603297E-001, 2.0202209E+001, 3.2232150E-001, 3.1852849E-001, 4.6188304E-001, 1.8938724E-002, 2.1231694E-002, 2.6044225E+000
 9.0000906E+000, 7.6604694E+002, 7.5748732E+002, 3.1304220E+002, 1.9984473E+002, 1.3261357E+002, 9.4329242E+001, 6.9915892E+001, 5.7353416E+001, 5.5863820E+001, 5.5439270E+001, 2.0752174E+000, 2.5643068E+000, 1.9049246E+000, 1.7791727E+000, 1.5602176E+000, 1.4607563E+000, 7.4821573E+000, 2.2308589E+001, 1.1405607E+000, 2.0636503E+001, 6.0834337E-001, 2.0463698E+001, 3.0356588E-001, 2.0275812E+001, 2.8364267E-001, 2.0253000E+001, 3.0715934E-001, 2.0225524E+001, 3.4479136E-001, 3.3374835E-001, 3.1120736E-001, 1.8412578E-002, 2.0411290E-002, 3.1339390E+000
 9.5005273E+000, 8.0654679E+002, 6.8018223E+002, 3.7357499E+002, 2.1929033E+002, 1.6997241E+002, 1.6338549E+002, 1.1239826E+002, 8.4297471E+001, 6.9910737E+001, 6.3582142E+001, 2.0523501E+000, 2.6793301E+000, 2.7351152E+000, 2.2619545E+000, 1.8658491E+000, 1.4154224E+000, 1.0701140E+001, 2.3110975E+001, 1.6166984E+000, 2.0745995E+001, 1.2674186E+000, 2.0541753E+001, 5.8011521E-001, 2.0307672E+001, 4.8110860E-001, 2.0277942E+001, 3.4519804E-001, 2.0246455E+001, 3.8524659E-001, 3.5433128E-001, 3.5067781E-001, 1.8372064E-002, 1.9358803E-002, 3.3491537E+000
 1.0000442E+001, 7.3144390E+002, 8.2668651E+002, 4.4726757E+002, 2.4864334E+002, 1.4174886E+002, 1.0355765E+002, 7.7702112E+001, 7.3873580E+001, 5.8832142E+001, 5.3846852E+001, 2.3152188E+000, 2.6582043E+000, 2.0496457E+000, 1.7691283E+000, 1.6776142E+000, 1.1374337E+000, 1.3451167E+001, 2.3822284E+001, 1.7990529E+000, 2.0851561E+001, 8.2482647E-001, 2.0601409E+001, 3.3756152E-001, 2.0340734E+001, 3.8069201E-001, 2.0308003E+001, 2.8085445E-001, 2.0268326E+001, 3.7068179E-001, 3.6352679E-001, 3.2367410E-001, 1.7488458E-002, 1.9727235E-002, 3.8713724E+000
 1.0500237E+001, 8.1960898E+002, 6.1065355E+002, 3.8590561E+002, 2.9159798E+002, 2.2486103E+002, 1.6029059E+002, 1.0341950E+002, 6.8080879E+001, 6.6483113E+001, 7.3177015E+001, 2.1528572E+000, 2.9377482E+000, 2.8214839E+000, 2.0759311E+000, 1.3916680E+000, 1.3724870E+000, 1.4281208E+001, 2.4808339E+001, 1.9535487E+000, 2.0976093E+001, 1.5073606E+000, 2.0690404E+001, 8.0096890E-001, 2.0377383E+001, 4.4230583E-001, 2.0337621E+001, 4.1299073E-001, 2.0293940E+001, 6.4093237E-001, 4.0988030E-001, 3.6930726E-001, 1.8557570E-002, 2.1050592E-002, 4.6058005E+000
 1.1000674E+001, 7.6832519E+002, 8.6735987E+002, 4.7619017E+002, 2.0495672E+002, 1.2151538E+002, 1.0816768E+002, 1.1719831E+002, 1.1821582E+002, 9.4606946E+001, 6.0380327E+001, 2.3094734E+000, 2.3247274E+000, 2.1401069E+000, 2.4475772E+000, 2.3383184E+000, 1.6688228E+000, 1.6506414E+001, 2.5870573E+001, 1.2581251E+000, 2.1083926E+001, 8.3220970E-001, 2.0770894E+001, 8.4273284E-001, 2.0438819E+001, 8.9981690E-001, 2.0386111E+001, 3.5536421E-001, 2.0316286E+001, 8.2419431E-001, 8.5575999E-001, 5.7437887E-001, 1.9668189E-002, 2.0992178E-002, 5.0322437E+000
 1.1500715E+001, 8.5602462E+002, 7.5314403E+002, 4.2322842E+002, 2.4250626E+002, 1.7435391E+002, 1.4791576E+002, 1.1244719E+002, 1.1861593E+002, 1.4785895E+002, 1.4165671E+002, 1.8637930E+000, 2.4528471E+000, 2.1500209E+000, 1.7603428E+000, 2.0062311E+000, 2.3820150E+000, 1.3940685E+001, 2.7050336E+001, 1.6681631E+000, 2.1204177E+001, 1.1175047E+000, 2.0837399E+001, 8.8851525E-001, 2.0490330E+001, 9.0663652E-001, 2.0447608E+001, 1.0862486E+000, 2.0374687E+001, 9.2466145E-001, 8.6212536E-001, 9.3724991E-001, 2.2869875E-002, 2.3538947E-002, 5.6937432E+000
 1.2000397E+001, 6.4428608E+002, 9.2373575E+002, 4.8640997E+002, 3.0149380E+002, 1.9355554E+002, 1.5595864E+002, 1.1303649E+002, 1.0303529E+002, 9.4858021E+001, 8.7455174E+001, 1.6581372E+000, 2.6905177E+000, 2.4228765E+000, 1.9748035E+000, 1.9472024E+000, 1.7212717E+000, 1.5721859E+001, 2.7971028E+001, 1.7542473E+000, 2.1309187E+001, 9.4920022E-001, 2.0901092E+001, 5.8721252E-001, 2.0542946E+001, 6.8668381E-001, 2.0497398E+001, 6.4261301E-001, 2.0432214E+001, 7.1147283E-001, 6.8794023E-001, 6.1919014E-001, 2.1461537E-002, 2.3584068E-002, 4.8176791E+000
 1.2500726E+001, 6.6206740E+002, 7.7872968E+002, 7.0402724E+002, 4.2908061E+002, 2.6639274E+002, 2.4897526E+002, 1.7438200E+002, 1.1761951E+002, 7.9542219E+001, 7.6704128E+001, 1.4448369E+000, 3.2329645E+000, 3.0814776E+000, 2.4606975E+000, 2.0170882E+000, 1.6831479E+000, 1.6970154E+001, 2.9168016E+001, 4.7595078E+000, 2.1563282E+001, 2.2504990E+000, 2.1011418E+001, 1.0122148E+000, 2.0593100E+001, 6.1448996E-001, 2.0541805E+001, 5.1808292E-001, 2.0470614E+001, 9.7299510E-001, 5.2071568E-001, 4.5762304E-001, 2.1321349E-002, 2.4369440E-002, 5.3232128E+000
 1.3000467E+001, 6.2378532E+002, 8.9972227E+002, 5.5890258E+002, 2.6378444E+002, 1.8912485E+002, 1.5905130E+002, 1.3557261E+002, 1.4413340E+002, 1.4456581E+002, 1.2598635E+002, 1.5314363E+000, 2.5338965E+000, 2.8292181E+000, 3.0199056E+000, 2.9921360E+000, 2.6339839E+000, 1.8687071E+001, 3.0347312E+001, 1.4749542E+000, 2.1760044E+001, 9.8428389E-001, 2.1121570E+001, 9.0774020E-001, 2.0673072E+001, 1.0738749E+000, 2.0612866E+001, 1.0797395E+000, 2.0531229E+001, 8.7527683E-001, 1.1051152E+000, 9.5123424E-001, 2.3541895E-002, 2.2749521E-002, 5.1882856E+000
 1.3500406E+001, 6.0901848E+002, 9.0063557E+002, 6.9548755E+002, 4.2607430E+002, 2.6439143E+002, 2.0344398E+002, 1.3898298E+002, 1.0240196E+002, 8.4821886E+001, 8.6481490E+001, 1.5332837E+000, 3.1376701E+000, 2.9207728E+000, 2.6805138E+000, 2.5455831E+000, 2.6145076E+000, 1.6656784E+001, 3.1554553E+001, 3.2005020E+000, 2.1897483E+001, 1.5865713E+000, 2.1200238E+001, 9.3113751E-001, 2.0726688E+001, 5.9188873E-001, 2.0658627E+001, 6.0393207E-001, 2.0585743E+001, 8.8061003E-001, 5.9748367E-001, 6.3241974E-001, 2.2439154E-002, 2.4909243E-002, 5.8685999E+000
 1.4000441E+001, 6.3509037E+002, 9.3630914E+002, 6.5886782E+002, 4.1830219E+002, 3.2509161E+002, 2.8914031E+002, 2.4802135E+002, 1.9277747E+002, 1.5991433E+002, 1.4669248E+002, 1.4181321E+000, 3.0158781E+000, 3.4435737E+000, 3.4486981E+000, 3.1712613E+000, 2.7123141E+000, 1.4518914E+001, 3.2635546E+001, 4.8380310E+000, 2.2222836E+001, 2.8045798E+000, 2.1374563E+001, 1.8232416E+000, 2.0829178E+001, 1.4489681E+000, 2.0734724E+001, 1.1591658E+000, 2.0644017E+001, 1.2897181E+000, 1.4517543E+000, 1.3513429E+000, 2.4119194E-002, 2.3309887E-002, 5.9065436E+000
 1.4500026E+001, 5.9187794E+002, 9.4639056E+002, 7.7224351E+002, 4.9217655E+002, 3.0104789E+002, 2.2964097E+002, 1.5051200E+002, 1.4308521E+002, 1.3063447E+002, 1.2192183E+002, 1.5057875E+000, 3.2793152E+000, 3.0901037E+000, 2.9849035E+000, 2.9712023E+000, 2.6896819E+000, 1.7104966E+001, 3.3676149E+001, 3.4350380E+000, 2.2466136E+001, 1.8810138E+000, 2.1526479E+001, 1.0123377E+000, 2.0927126E+001, 8.7639595E-001, 2.0817234E+001, 8.6192818E-001, 2.0720448E+001, 7.5603941E-001, 8.9670891E-001, 1.0181053E+000, 2.2001880E-002, 2.3136569E-002, 5.6766206E+000
 1.5000552E+001, 5.7598506E+002, 9.1481550E+002, 8.1642955E+002, 6.3577174E+002, 4.2360386E+002, 3.1164873E+002, 2.8683282E+002, 2.2117648E+002, 1.7097518E+002, 1.3753317E+002, 1.7048020E+000, 3.8938126E+000, 3.4581135E+000, 3.7408419E+000, 3.3876633E+000, 2.7660219E+000, 1.9289365E+001, 3.4893109E+001, 9.5761306E+000, 2.3001634E+001, 3.4763010E+000, 2.1724309E+001, 1.8963110E+000, 2.1028663E+001, 1.4300631E+000, 2.0885690E+001, 1.0853887E+000, 2.0770975E+001, 1.9354572E+000, 1.4938062E+000, 9.2962890E-001, 2.1904255E-002, 2.2992681E-002, 6.7884824E+000
 1.5500734E+001, 5.2240012E+002, 8.3616059E+002, 7.2634091E+002, 4.4205847E+002, 3.0396639E+002, 2.3891919E+002, 1.5864945E+002, 1.4884461E+002, 1.4622408E+002, 1.4551689E+002, 1.2391914E+000, 2.8586220E+000, 3.3778096E+000, 3.2297027E+000, 3.1901286E+000, 3.0714147E+000, 2.0254604E+001, 3.6282659E+001, 3.7028765E+000, 2.3392651E+001, 2.2800717E+000, 2.1915143E+001, 9.4008158E-001, 2.1121851E+001, 1.1037337E+000, 2.0986612E+001, 1.2738267E+000, 2.0872514E+001, 1.0532254E+000, 1.0783941E+000, 1.0628475E+000, 2.3884225E-002, 2.4543867E-002, 5.8920727E+000
 1.6000318E+001, 5.2214861E+002, 7.5567826E+002, 7.6014359E+002, 4.6327087E+002, 3.6326309E+002, 3.2258763E+002, 2.3376868E+002, 1.6560555E+002, 1.4669992E+002, 1.3123881E+002, 1.1454480E+000, 3.0149229E+000, 3.4006954E+000, 3.4452743E+000, 3.2153779E+000, 2.8849095E+000, 1.6509100E+001, 3.7525731E+001, 5.1325826E+000, 2.3692443E+001, 2.6436720E+000, 2.2072138E+001, 1.6159662E+000, 2.1207473E+001, 1.0760044E+000, 2.1045404E+001, 1.0684125E+000, 2.0938911E+001, 1.4019883E+000, 1.1593893E+000, 8.6939925E-001, 2.3489130E-002, 2.4142540E-002, 6.1028437E+000
 1.6500010E+001, 5.7776797E+002, 9.0293625E+002, 7.5154390E+002, 5.8915184E+002, 3.4510043E+002, 2.7896258E+002, 2.4377976E+002, 2.1947012E+002, 1.8648024E+002, 1.7974621E+002, 1.2501917E+000, 3.5259471E+000, 3.5494878E+000, 3.5855718E+000, 3.7027321E+000, 3.2540177E+000, 1.9212769E+001, 3.8764971E+001, 5.7024625E+000, 2.4060198E+001, 2.5102069E+000, 2.2254800E+001, 1.7027348E+000, 2.1332545E+001, 1.3925455E+000, 2.1142834E+001, 1.4057815E+000, 2.1032305E+001, 1.4967881E+000, 1.3304356E+000, 1.2631704E+000, 2.3675596E-002, 2.3605695E-002, 6.0949306E+000
 1.7000483E+001, 5.3554903E+002, 9.0776110E+002, 9.4603666E+002, 6.0954697E+002, 4.2023105E+002, 3.2858189E+002, 2.2799841E+002, 1.8046409E+002, 1.5019218E+002, 1.2901996E+002, 1.4831769E+000, 3.6145761E+000, 3.5111975E+000, 3.3918170E+000, 3.3627225E+000, 3.3024326E+000, 1.7191885E+001, 3.9950114E+001, 6.7641014E+000, 2.4488892E+001, 2.9873674E+000, 2.2448446E+001, 1.3922866E+000, 2.1426326E+001, 1.2180397E+000, 2.1226607E+001, 9.8243777E-001, 2.1111964E+001, 1.2582572E+000, 9.9673395E-001, 9.4042096E-001, 2.1686676E-002, 2.3625960E-002, 5.9863865E+000
 1.7500788E+001, 5.3675295E+002, 8.9416732E+002, 8.0310991E+002, 5.0071873E+002, 4.0583214E+002, 3.0178280E+002, 2.2533475E+002, 2.0071119E+002, 1.8387840E+002, 1.6937648E+002, 1.3348337E+000, 3.1108927E+000, 3.6776833E+000, 3.6660167E+000, 3.5639275E+000, 3.2294882E+000, 1.7287776E+001, 4.1158664E+001, 6.0673998E+000, 2.4989137E+001, 3.0153221E+000, 2.2668274E+001, 1.5253724E+000, 2.1538359E+001, 1.4901801E+000, 2.1325691E+001, 1.4079204E+000, 2.1193734E+001, 1.4839224E+000, 1.2205979E+000, 1.2587070E+000, 2.2455048E-002, 2.2514762E-002, 5.8847698E+000
 1.8000502E+001, 5.5815587E+002, 9.4088431E+002, 8.7784420E+002, 5.8694911E+002, 4.1991303E+002, 2.9548691E+002, 2.1397073E+002, 1.7248777E+002, 1.4675862E+002, 1.2671234E+002, 1.4861338E+000, 3.5790574E+000, 3.6978336E+000, 3.3966886E+000, 3.1480491E+000, 3.0875453E+000, 1.8253657E+001, 4.2357815E+001, 5.5745163E+000, 2.5317918E+001, 2.6429970E+000, 2.2845535E+001, 1.2903385E+000, 2.1627319E+001, 1.1373838E+000, 2.1407419E+001, 9.2000766E-001, 2.1268301E+001, 1.1524131E+000, 8.4303504E-001, 7.9886028E-001, 2.2789946E-002, 2.3465639E-002, 6.2595154E+000
 1.8500697E+001, 5.4607217E+002, 9.8149435E+002, 8.0267487E+002, 6.2982989E+002, 4.2185023E+002, 3.4354945E+002, 2.5406842E+002, 1.9288026E+002, 1.7973464E+002, 1.7462161E+002, 1.5991477E+000, 3.5984297E+000, 3.9923135E+000, 3.8215945E+000, 3.3910568E+000, 3.3330082E+000, 1.9627304E+001, 4.3646375E+001, 7.5390514E+000, 2.5782578E+001, 3.7095688E+000, 2.3068202E+001, 1.5599230E+000, 2.1723347E+001, 1.1809737E+000, 2.1491143E+001, 1.3298263E+000, 2.1346857E+001, 1.5205800E+000, 1.4532594E+000, 1.2250900E+000, 2.3033287E-002, 2.4086015E-002, 7.1010000E+000
