s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.0000906E+000, 2.8687669E+000, 0.0000000E+000,-9.4159531E-001,-8.8371793E-001,-9.8283225E-001,-3.5798998E-005, 0.0000000E+000, 0.0000000E+000, 8.6699158E-002, 6.0585585E-002, 0.0000000E+000, 1.1583731E-004, 0.0000000E+000
 1.0000442E+001, 3.6101267E+000, 0.0000000E+000,-1.1702658E+000,-1.1033830E+000,-1.1524529E+000,-2.0764066E-005, 0.0000000E+000, 0.0000000E+000, 2.0933650E-001, 1.8400426E-001, 0.0000000E+000, 1.2946636E-004, 0.0000000E+000
 1.1000673E+001, 4.8191589E+000, 0.0000000E+000,-1.5324350E+000,-1.2870538E+000,-1.4274555E+000,-1.3941209E-005, 0.0000000E+000, 0.0000000E+000, 6.0294739E-001, 5.7220063E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.2000398E+001, 5.2558681E+000, 0.0000000E+000,-1.7031355E+000,-1.9227246E+000,-1.6294825E+000,-1.1312346E-005, 0.0000000E+000, 0.0000000E+000, 5.1106670E-002, 5.1417410E-004, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.3000466E+001, 5.2557889E+000, 0.0000000E+000,-1.7074220E+000,-1.7531666E+000,-1.7042051E+000,-1.0198507E-005, 0.0000000E+000, 0.0000000E+000, 1.3660226E-001, 9.0984942E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.4000441E+001, 5.8875735E+000, 0.0000000E+000,-1.9021938E+000,-2.1146989E+000,-1.8081441E+000,-1.0004408E-005, 0.0000000E+000, 0.0000000E+000, 1.2223430E-001, 6.2526752E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.5000552E+001, 6.2330744E+000, 0.0000000E+000,-2.0265208E+000,-2.0316228E+000,-1.8982964E+000,-1.0190137E-005, 0.0000000E+000, 0.0000000E+000, 3.2627345E-001, 2.7662420E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.6000317E+001, 5.9973951E+000, 0.0000000E+000,-1.9499041E+000,-2.3552214E+000,-1.9255179E+000,-1.0918830E-005, 0.0000000E+000, 0.0000000E+000,-1.6853681E-001,-2.3325928E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.7000483E+001, 6.0406162E+000, 0.0000000E+000,-1.9766105E+000,-2.3107433E+000,-1.8812735E+000,-1.1805900E-005, 0.0000000E+000, 0.0000000E+000,-7.1722412E-002,-1.2802296E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.8000502E+001, 6.0720319E+000, 0.0000000E+000,-1.9714281E+000,-2.2798863E+000,-1.8732071E+000,-1.0823818E-005, 0.0000000E+000, 0.0000000E+000, 3.0734210E-004,-5.2500378E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.9000057E+001, 7.1077701E+000, 0.0000000E+000,-2.2943935E+000,-2.6134771E+000,-2.0925632E+000,-1.1745855E-005, 0.0000000E+000, 0.0000000E+000, 1.8000300E-001, 1.0732467E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.0000011E+001, 6.4933785E+000, 0.0000000E+000,-2.1160787E+000,-2.3936304E+000,-1.9882012E+000,-1.2091730E-005, 0.0000000E+000, 0.0000000E+000, 5.1355531E-002,-4.5439610E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.1000441E+001, 5.8630266E+000, 0.0000000E+000,-1.8988392E+000,-2.2426636E+000,-1.7717945E+000,-1.0349826E-005, 0.0000000E+000, 0.0000000E+000, 1.1745905E-002,-5.0280940E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.2000019E+001, 6.2430487E+000, 0.0000000E+000,-2.0301657E+000,-2.7119176E+000,-1.9185014E+000,-1.0791403E-005, 0.0000000E+000, 0.0000000E+000,-3.4857658E-001,-4.1754678E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.3000023E+001, 5.8769109E+000, 0.0000000E+000,-1.8967937E+000,-2.1345947E+000,-1.8087581E+000,-9.7362351E-006, 0.0000000E+000, 0.0000000E+000, 9.2007348E-002, 3.6754597E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.4000055E+001, 6.4932305E+000, 0.0000000E+000,-2.1004832E+000,-2.3098236E+000,-1.8471338E+000,-1.0229921E-005, 0.0000000E+000, 0.0000000E+000, 2.9294229E-001, 2.3577962E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.5000422E+001, 6.1181850E+000, 0.0000000E+000,-1.9791234E+000,-2.5254164E+000,-1.8633928E+000,-1.0449794E-005, 0.0000000E+000, 0.0000000E+000,-1.7588126E-001,-2.4975802E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.6000477E+001, 5.6025212E+000, 0.0000000E+000,-1.8300673E+000,-2.5512931E+000,-1.7894723E+000,-1.0334668E-005, 0.0000000E+000, 0.0000000E+000,-5.0056336E-001,-5.6832179E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.7000612E+001, 6.3911301E+000, 0.0000000E+000,-2.0640572E+000,-2.4818002E+000,-1.8313974E+000,-1.0404921E-005, 0.0000000E+000, 0.0000000E+000, 6.7232243E-002, 1.3864852E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.8000443E+001, 7.9721082E+000, 0.0000000E+000,-2.5507062E+000,-2.7288108E+000,-2.1934504E+000,-1.2155715E-005, 0.0000000E+000, 0.0000000E+000, 5.6292669E-001, 4.9912854E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.9000343E+001, 5.4791343E+000, 0.0000000E+000,-1.7774667E+000,-2.3136372E+000,-1.8075210E+000,-1.2121618E-005, 0.0000000E+000, 0.0000000E+000,-3.6030137E-001,-4.1950276E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.0000296E+001, 5.4976367E+000, 0.0000000E+000,-1.7985140E+000,-1.9644936E+000,-1.7255617E+000,-1.1522132E-005, 0.0000000E+000, 0.0000000E+000, 5.6154627E-002, 9.0559334E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.1000217E+001, 6.0213910E+000, 0.0000000E+000,-1.9585351E+000,-2.1143966E+000,-1.8096980E+000,-1.0642278E-005, 0.0000000E+000, 0.0000000E+000, 1.9216980E-001, 1.3875071E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.2000454E+001, 5.9630714E+000, 0.0000000E+000,-1.9413495E+000,-2.3312078E+000,-1.8365653E+000,-9.9519475E-006, 0.0000000E+000, 0.0000000E+000,-8.6910101E-002,-1.4606122E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.3000114E+001, 7.2054725E+000, 0.0000000E+000,-2.3299700E+000,-2.7640788E+000,-2.0727830E+000,-1.0524571E-005, 0.0000000E+000, 0.0000000E+000, 1.1220428E-001, 3.8630191E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.4000580E+001, 5.4742159E+000, 0.0000000E+000,-1.8077285E+000,-2.2031628E+000,-1.6810371E+000,-1.0509288E-005, 0.0000000E+000, 0.0000000E+000,-1.6516524E-001,-2.1772301E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.5000561E+001, 6.1646016E+000, 0.0000000E+000,-1.9865422E+000,-2.4763345E+000,-1.8003073E+000,-1.0905678E-005, 0.0000000E+000, 0.0000000E+000,-3.9702330E-002,-9.8593190E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.6000618E+001, 7.9455015E+000, 0.0000000E+000,-2.5247273E+000,-3.1339745E+000,-2.0620683E+000,-1.1577208E-005, 0.0000000E+000, 0.0000000E+000, 3.0213982E-001, 2.2471985E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.7000622E+001, 5.9130486E+000, 0.0000000E+000,-1.9440848E+000,-2.4164538E+000,-1.8515563E+000,-1.5104354E-005, 0.0000000E+000, 0.0000000E+000,-2.4010710E-001,-2.9906135E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.8000935E+001, 5.4731349E+000, 0.0000000E+000,-1.7817290E+000,-2.2922408E+000,-1.8231299E+000,-1.3595838E-005, 0.0000000E+000, 0.0000000E+000,-3.5177490E-001,-4.2397836E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.9000298E+001, 5.2281420E+000, 0.0000000E+000,-1.7090705E+000,-1.8255161E+000,-1.6402066E+000,-1.0555360E-005, 0.0000000E+000, 0.0000000E+000, 1.0527392E-001, 5.3338279E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.0000145E+001, 6.2710834E+000, 0.0000000E+000,-2.0263408E+000,-1.9409712E+000,-1.7707133E+000,-9.5502185E-006, 0.0000000E+000, 0.0000000E+000, 5.9217185E-001, 5.3304854E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.1000626E+001, 5.9992706E+000, 0.0000000E+000,-1.9576203E+000,-2.3731283E+000,-1.8710767E+000,-8.8123094E-006, 0.0000000E+000, 0.0000000E+000,-1.3796878E-001,-2.0256354E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.2000660E+001, 6.0219168E+000, 0.0000000E+000,-1.9609751E+000,-2.5091101E+000,-1.8318268E+000,-9.2494177E-006, 0.0000000E+000, 0.0000000E+000,-2.1025700E-001,-2.8000448E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.3000313E+001, 6.3346312E+000, 0.0000000E+000,-2.0536524E+000,-2.3764114E+000,-1.8504899E+000,-9.8905306E-006, 0.0000000E+000, 0.0000000E+000, 1.1949471E-001, 5.4067675E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.4000168E+001, 6.4254395E+000, 0.0000000E+000,-2.0753338E+000,-2.5380557E+000,-1.8901012E+000,-9.8911230E-006, 0.0000000E+000, 0.0000000E+000,-1.0767739E-002,-7.8061049E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.5000023E+001, 6.0767497E+000, 0.0000000E+000,-1.9720663E+000,-2.5806966E+000,-1.8066569E+000,-9.6623044E-006, 0.0000000E+000, 0.0000000E+000,-2.1511873E-001,-2.8267969E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.6000011E+001, 6.0893974E+000, 0.0000000E+000,-1.9863026E+000,-2.2645838E+000,-1.8100648E+000,-9.8739770E-006, 0.0000000E+000, 0.0000000E+000, 8.2929863E-002, 2.8436371E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.7000370E+001, 6.4355165E+000, 0.0000000E+000,-2.0758029E+000,-2.4721016E+000,-1.8199563E+000,-1.0460229E-005, 0.0000000E+000, 0.0000000E+000, 1.2849970E-001, 6.7645142E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.8000477E+001, 6.4853008E+000, 0.0000000E+000,-2.0883178E+000,-2.4226912E+000,-1.7919831E+000,-1.0592516E-005, 0.0000000E+000, 0.0000000E+000, 2.4162809E-001, 1.8229815E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.9000614E+001, 6.8641255E+000, 0.0000000E+000,-2.2282132E+000,-3.1900815E+000,-2.0319106E+000,-1.2470628E-005, 0.0000000E+000, 0.0000000E+000,-4.9406450E-001,-5.8609234E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.0000031E+001, 5.7763830E+000, 0.0000000E+000,-1.9018481E+000,-2.0906997E+000,-1.8027807E+000,-1.1903621E-005, 0.0000000E+000, 0.0000000E+000, 4.2762490E-002,-1.8957447E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.1000526E+001, 5.9040209E+000, 0.0000000E+000,-1.9282318E+000,-2.0710648E+000,-1.7801539E+000,-1.1140410E-005, 0.0000000E+000, 0.0000000E+000, 1.8380999E-001, 1.2455928E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.2000748E+001, 6.1966461E+000, 0.0000000E+000,-2.0135414E+000,-2.1427673E+000,-1.8372951E+000,-1.0667773E-005, 0.0000000E+000, 0.0000000E+000, 2.6822446E-001, 2.0303159E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.3000420E+001, 6.1776764E+000, 0.0000000E+000,-2.0242469E+000,-2.3373051E+000,-1.8403000E+000,-1.0658372E-005, 0.0000000E+000, 0.0000000E+000, 3.6258332E-002,-2.4186268E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.4000465E+001, 6.2367857E+000, 0.0000000E+000,-2.0568274E+000,-2.5422201E+000,-1.8552324E+000,-1.0538402E-005, 0.0000000E+000, 0.0000000E+000,-1.5889634E-001,-2.1750469E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.5000706E+001, 6.2283271E+000, 0.0000000E+000,-2.0366023E+000,-2.5571624E+000,-1.8653788E+000,-1.0409370E-005, 0.0000000E+000, 0.0000000E+000,-1.6403934E-001,-2.3082684E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.6000183E+001, 6.0421097E+000, 0.0000000E+000,-1.9890815E+000,-2.4763872E+000,-1.8456036E+000,-1.0187063E-005, 0.0000000E+000, 0.0000000E+000,-2.0730803E-001,-2.6897276E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.7000591E+001, 7.0411461E+000, 0.0000000E+000,-2.2598521E+000,-2.3546492E+000,-1.8121234E+000,-1.0015501E-005, 0.0000000E+000, 0.0000000E+000, 6.7880224E-001, 6.1451132E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.8000633E+001, 5.5663499E+000, 0.0000000E+000,-1.8188992E+000,-2.6799739E+000,-1.7296117E+000,-1.0239096E-005, 0.0000000E+000, 0.0000000E+000,-5.9400248E-001,-6.6214511E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.9000156E+001, 5.9206649E+000, 0.0000000E+000,-1.9278126E+000,-2.3108396E+000,-1.6728077E+000,-1.0215106E-005, 0.0000000E+000, 0.0000000E+000, 6.3269451E-002, 9.1946978E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.0000519E+001, 6.0042579E+000, 0.0000000E+000,-1.9384079E+000,-2.6503277E+000,-1.6230370E+000,-9.8317730E-006, 0.0000000E+000, 0.0000000E+000,-1.4307418E-001,-2.0752458E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.1000351E+001, 6.3197911E+000, 0.0000000E+000,-2.0228134E+000,-2.2547806E+000,-1.6660521E+000,-9.2991269E-006, 0.0000000E+000, 0.0000000E+000, 4.2685695E-001, 3.7613569E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.2000446E+001, 6.3566386E+000, 0.0000000E+000,-2.0611658E+000,-3.0914616E+000,-1.7707173E+000,-1.0709983E-005, 0.0000000E+000, 0.0000000E+000,-4.9410862E-001,-5.6671680E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.3000675E+001, 8.1290670E+000, 0.0000000E+000,-2.6027770E+000,-2.6127643E+000,-2.3247705E+000,-1.6970137E-005, 0.0000000E+000, 0.0000000E+000, 6.6497686E-001, 5.8873818E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.4000099E+001, 4.9317833E+000, 0.0000000E+000,-1.6461656E+000,-2.4267941E+000,-1.6306313E+000,-1.2379080E-005, 0.0000000E+000, 0.0000000E+000,-6.9925579E-001,-7.7182012E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.5000221E+001, 5.5351630E+000, 0.0000000E+000,-1.8156976E+000,-1.9131683E+000,-1.6102846E+000,-1.1680915E-005, 0.0000000E+000, 0.0000000E+000, 2.4650839E-001, 1.9600086E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.6000626E+001, 5.5938622E+000, 0.0000000E+000,-1.8249024E+000,-2.1314285E+000,-1.6852239E+000,-9.9801158E-006, 0.0000000E+000, 0.0000000E+000, 6.7239417E-003,-4.7702727E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.7000618E+001, 6.3778971E+000, 0.0000000E+000,-2.0769863E+000,-2.6830232E+000,-1.7882892E+000,-9.9406932E-006, 0.0000000E+000, 0.0000000E+000,-1.0399727E-001,-1.7041146E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.8000793E+001, 6.4368248E+000, 0.0000000E+000,-2.1049668E+000,-2.3993576E+000,-1.8471303E+000,-1.0041512E-005, 0.0000000E+000, 0.0000000E+000, 1.5284461E-001, 8.5360176E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.9000092E+001, 6.3169843E+000, 0.0000000E+000,-2.0626410E+000,-2.4716738E+000,-1.8037289E+000,-1.0013758E-005, 0.0000000E+000, 0.0000000E+000, 4.4235600E-002,-2.1069346E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.0000244E+001, 5.9926239E+000, 0.0000000E+000,-1.9609360E+000,-2.2478138E+000,-1.7472907E+000,-1.0103432E-005, 0.0000000E+000, 0.0000000E+000, 9.6880479E-002, 3.6573319E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.1000290E+001, 6.1244789E+000, 0.0000000E+000,-1.9971116E+000,-2.6326131E+000,-1.7533321E+000,-1.0007631E-005, 0.0000000E+000, 0.0000000E+000,-1.9777051E-001,-2.5858798E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.2000610E+001, 6.1663040E+000, 0.0000000E+000,-2.0124906E+000,-2.6617802E+000,-1.7179365E+000,-9.5838039E-006, 0.0000000E+000, 0.0000000E+000,-1.5862615E-001,-2.2591286E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.3000175E+001, 6.7691112E+000, 0.0000000E+000,-2.1641229E+000,-2.6480620E+000,-1.8417707E+000,-9.4958682E-006, 0.0000000E+000, 0.0000000E+000, 1.7980052E-001, 1.1514614E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.4000206E+001, 6.1017552E+000, 0.0000000E+000,-1.9768535E+000,-2.6543458E+000,-1.7167452E+000,-9.4964440E-006, 0.0000000E+000, 0.0000000E+000,-1.6945981E-001,-2.4619882E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.5000641E+001, 5.9819505E+000, 0.0000000E+000,-1.9591026E+000,-2.2522900E+000,-1.6648889E+000,-9.6620313E-006, 0.0000000E+000, 0.0000000E+000, 1.5392621E-001, 1.0565924E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.6000664E+001, 5.7272026E+000, 0.0000000E+000,-1.8674384E+000,-2.4545052E+000,-1.6126737E+000,-9.3346672E-006, 0.0000000E+000, 0.0000000E+000,-1.4035186E-001,-2.0742402E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.7000092E+001, 6.4500827E+000, 0.0000000E+000,-2.0752184E+000,-2.1988893E+000,-1.7409566E+000,-9.5915036E-006, 0.0000000E+000, 0.0000000E+000, 4.8260781E-001, 4.3500880E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.8000008E+001, 6.2825081E+000, 0.0000000E+000,-2.0461464E+000,-2.9275842E+000,-1.8016005E+000,-9.2634561E-006, 0.0000000E+000, 0.0000000E+000,-4.1980850E-001,-4.9283240E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.9000137E+001, 6.1926188E+000, 0.0000000E+000,-2.0244396E+000,-2.3770944E+000,-1.7358663E+000,-9.4477908E-006, 0.0000000E+000, 0.0000000E+000, 1.1803349E-001, 5.5208937E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.0000664E+001, 6.1010070E+000, 0.0000000E+000,-1.9897635E+000,-2.5730064E+000,-1.6618119E+000,-9.4914314E-006, 0.0000000E+000, 0.0000000E+000,-6.0142603E-002,-1.2358427E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.1000031E+001, 7.2565182E+000, 0.0000000E+000,-2.3512500E+000,-2.2215209E+000,-1.8694783E+000,-9.8411652E-006, 0.0000000E+000, 0.0000000E+000, 8.6899278E-001, 8.1425911E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.2000420E+001, 6.0961350E+000, 0.0000000E+000,-2.0267016E+000,-2.9184123E+000,-1.8384766E+000,-1.0708996E-005, 0.0000000E+000, 0.0000000E+000,-6.1097640E-001,-6.8746628E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.3000710E+001, 5.8301379E+000, 0.0000000E+000,-1.9031774E+000,-2.7387962E+000,-1.7198448E+000,-1.0030323E-005, 0.0000000E+000, 0.0000000E+000,-4.6700803E-001,-5.3169065E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.4000198E+001, 6.1636645E+000, 0.0000000E+000,-2.0004097E+000,-1.9136792E+000,-1.6389504E+000,-1.0123965E-005, 0.0000000E+000, 0.0000000E+000, 6.5451465E-001, 6.1061505E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.5000443E+001, 6.1506149E+000, 0.0000000E+000,-2.0349213E+000,-2.8522576E+000,-1.7944847E+000,-9.9681467E-006, 0.0000000E+000, 0.0000000E+000,-4.5757842E-001,-5.3105868E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.6000519E+001, 5.7297528E+000, 0.0000000E+000,-1.8711266E+000,-2.2845055E+000,-1.5851588E+000,-9.8039602E-006, 0.0000000E+000, 0.0000000E+000, 4.2568669E-002,-1.1048008E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.7000404E+001, 6.8714510E+000, 0.0000000E+000,-2.2594532E+000,-2.8992492E+000,-1.8823718E+000,-1.0016652E-005, 0.0000000E+000, 0.0000000E+000,-9.0453018E-002,-1.6963315E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8000351E+001, 6.9133559E+000, 0.0000000E+000,-2.2458344E+000,-2.8911282E+000,-1.8569101E+000,-1.1424227E-005, 0.0000000E+000, 0.0000000E+000,-8.8480637E-003,-8.0528244E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9000153E+001, 5.7115777E+000, 0.0000000E+000,-1.8592413E+000,-2.0945395E+000,-1.5936426E+000,-1.0605723E-005, 0.0000000E+000, 0.0000000E+000, 2.1644072E-001, 1.6414362E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0000717E+001, 5.5443207E+000, 0.0000000E+000,-1.8080836E+000,-2.6176275E+000,-1.5260287E+000,-1.0073261E-005, 0.0000000E+000, 0.0000000E+000,-3.4270882E-001,-4.0742919E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1000198E+001, 6.2691772E+000, 0.0000000E+000,-2.0282470E+000,-2.1902831E+000,-1.7319217E+000,-9.7572218E-006, 0.0000000E+000, 0.0000000E+000, 3.7936709E-001, 3.1871563E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2000671E+001, 6.1490886E+000, 0.0000000E+000,-1.9951568E+000,-2.4103476E+000,-1.6933305E+000,-9.6263787E-006, 0.0000000E+000, 0.0000000E+000, 1.1046403E-001, 5.0244137E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3000580E+001, 6.0052053E+000, 0.0000000E+000,-1.9828435E+000,-2.5597262E+000,-1.7888610E+000,-1.0066308E-005, 0.0000000E+000, 0.0000000E+000,-2.4889249E-001,-3.2623540E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4000458E+001, 6.0684575E+000, 0.0000000E+000,-1.9865607E+000,-2.1941586E+000,-1.7509654E+000,-9.5167971E-006, 0.0000000E+000, 0.0000000E+000, 1.9524479E-001, 1.3676335E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5000351E+001, 6.0097724E+000, 0.0000000E+000,-1.9468655E+000,-2.3614911E+000,-1.6994643E+000,-9.6919943E-006, 0.0000000E+000, 0.0000000E+000, 7.2703225E-002, 1.9417140E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6000191E+001, 6.5111391E+000, 0.0000000E+000,-2.1288296E+000,-2.5891026E+000,-1.7223980E+000,-9.8584322E-006, 0.0000000E+000, 0.0000000E+000, 1.3526662E-001, 7.0798952E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7000458E+001, 6.1879195E+000, 0.0000000E+000,-2.0287030E+000,-2.6982472E+000,-1.7469051E+000,-9.8276423E-006, 0.0000000E+000, 0.0000000E+000,-2.1178662E-001,-2.8594557E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
