s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 8.6001068E+001, 6.7237194E+000, 0.0000000E+000,-2.0568762E+000,-2.8027157E+000,-1.5320185E+000,-6.1818462E-005, 0.0000000E+000, 0.0000000E+000, 4.5181542E-001, 3.3204723E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.7000252E+001, 6.0828045E+000, 0.0000000E+000,-1.9002245E+000,-3.3216984E+000,-1.5421878E+000,-6.6006863E-005, 0.0000000E+000, 0.0000000E+000,-5.3798513E-001,-6.8137231E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8000038E+001, 5.9602700E+000, 0.0000000E+000,-1.8424896E+000,-2.7742340E+000,-1.3573601E+000,-5.9575430E-005, 0.0000000E+000, 0.0000000E+000, 8.4743266E-002,-1.3873281E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9000809E+001, 6.1611892E+000, 0.0000000E+000,-1.9052248E+000,-3.1400158E+000,-1.4379709E+000,-6.0139506E-005, 0.0000000E+000, 0.0000000E+000,-1.9539363E-001,-3.2208239E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0000252E+001, 6.0574699E+000, 0.0000000E+000,-1.8600816E+000,-2.8197924E+000,-1.4342856E+000,-5.7137024E-005, 0.0000000E+000, 0.0000000E+000, 6.7610093E-002,-5.6746775E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1000526E+001, 6.4558870E+000, 0.0000000E+000,-1.9867154E+000,-2.8770705E+000,-1.4799038E+000,-5.9829091E-005, 0.0000000E+000, 0.0000000E+000, 2.2511917E-001, 1.1213744E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2001366E+001, 6.1735930E+000, 0.0000000E+000,-1.9129678E+000,-3.1138108E+000,-1.4681752E+000,-6.2053928E-005, 0.0000000E+000, 0.0000000E+000,-1.9716382E-001,-3.2142286E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3000664E+001, 6.1666622E+000, 0.0000000E+000,-1.9034919E+000,-3.1048756E+000,-1.4733805E+000,-6.1572841E-005, 0.0000000E+000, 0.0000000E+000,-1.8732296E-001,-3.1514742E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4000656E+001, 6.0630091E+000, 0.0000000E+000,-1.8659087E+000,-2.7947691E+000,-1.3297477E+000,-5.6043479E-005, 0.0000000E+000, 0.0000000E+000, 1.6112895E-001, 7.2527467E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5001244E+001, 6.5948270E+000, 0.0000000E+000,-2.0107270E+000,-2.6920171E+000,-1.5301961E+000,-6.2922800E-005, 0.0000000E+000, 0.0000000E+000, 4.8811134E-001, 3.6182389E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6000595E+001, 6.0598720E+000, 0.0000000E+000,-1.8869565E+000,-3.2504587E+000,-1.5140321E+000,-6.7886830E-005, 0.0000000E+000, 0.0000000E+000,-4.6016767E-001,-5.9164321E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7000305E+001, 6.2624980E+000, 0.0000000E+000,-1.9264811E+000,-2.8642234E+000,-1.4569301E+000,-6.4063694E-005, 0.0000000E+000, 0.0000000E+000, 1.3585562E-001, 1.4799378E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.8000137E+001, 5.7747769E+000, 0.0000000E+000,-1.7846889E+000,-2.9608355E+000,-1.3188907E+000,-6.0516522E-005, 0.0000000E+000, 0.0000000E+000,-1.8396928E-001,-2.8969869E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.9001587E+001, 6.2240265E+000, 0.0000000E+000,-1.9160157E+000,-3.0338914E+000,-1.4074959E+000,-6.2502360E-005, 0.0000000E+000, 0.0000000E+000,-2.2062330E-002,-1.3343912E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0000102E+002, 6.7554639E+000, 0.0000000E+000,-2.0619741E+000,-2.9217043E+000,-1.5195850E+000,-6.5547467E-005, 0.0000000E+000, 0.0000000E+000, 3.9262724E-001, 2.5213496E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0100095E+002, 6.4599339E+000, 0.0000000E+000,-1.9891043E+000,-2.9119664E+000,-1.5134119E+000,-6.4826978E-005, 0.0000000E+000, 0.0000000E+000, 1.7996317E-001, 4.5386445E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0200036E+002, 5.8711283E+000, 0.0000000E+000,-1.8139498E+000,-3.0495894E+000,-1.4897672E+000,-6.1750689E-005, 0.0000000E+000, 0.0000000E+000,-3.5568027E-001,-4.8223994E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0300011E+002, 6.2859131E+000, 0.0000000E+000,-1.9371213E+000,-3.0998980E+000,-1.5288067E+000,-6.2116706E-005, 0.0000000E+000, 0.0000000E+000,-1.4622276E-001,-2.7997505E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0400065E+002, 5.6552388E+000, 0.0000000E+000,-1.7642036E+000,-2.6423783E+000,-1.3494994E+000,-6.0398877E-005, 0.0000000E+000, 0.0000000E+000, 4.8545983E-003,-1.0090279E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0500031E+002, 6.1513859E+000, 0.0000000E+000,-1.9013225E+000,-2.7582124E+000,-1.4035332E+000,-5.3600614E-005, 0.0000000E+000, 0.0000000E+000, 2.0044488E-001, 8.8264126E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0600008E+002, 6.5909814E+000, 0.0000000E+000,-2.0266956E+000,-3.0546820E+000,-1.5118695E+000,-5.7726687E-005, 0.0000000E+000, 0.0000000E+000, 1.2572154E-001,-2.3233454E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0700102E+002, 6.4230707E+000, 0.0000000E+000,-1.9760032E+000,-3.1639006E+000,-1.5203454E+000,-6.5206629E-005, 0.0000000E+000, 0.0000000E+000,-1.1435458E-001,-2.3724375E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
