s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.8001295E+001, 6.2345065E+000, 0.0000000E+000,-1.8744449E+000,-3.0851094E+000,-1.4465199E+000,-1.3187331E-004, 0.0000000E+000, 0.0000000E+000,-5.7534690E-002,-1.7169963E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.9001925E+001, 6.1992515E+000, 0.0000000E+000,-1.8747189E+000,-3.1344819E+000,-1.4971871E+000,-1.3260693E-004, 0.0000000E+000, 0.0000000E+000,-2.0673697E-001,-3.0726895E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.0002670E+001, 6.4812798E+000, 0.0000000E+000,-1.9507488E+000,-2.8931066E+000,-1.4777764E+000,-1.4302282E-004, 0.0000000E+000, 0.0000000E+000, 2.7484962E-001, 1.5950494E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.1001831E+001, 5.8138313E+000, 0.0000000E+000,-1.7454251E+000,-3.1643566E+000,-1.3974157E+000,-1.3668977E-004, 0.0000000E+000, 0.0000000E+000,-3.8235969E-001,-4.9350287E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.2002178E+001, 5.5343487E+000, 0.0000000E+000,-1.6685380E+000,-2.6091929E+000,-1.2411736E+000,-1.2917617E-004, 0.0000000E+000, 0.0000000E+000, 1.0204829E-001, 1.5315047E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.3002686E+001, 6.4126639E+000, 0.0000000E+000,-1.9312751E+000,-2.9933729E+000,-1.4418922E+000,-1.3304692E-004, 0.0000000E+000, 0.0000000E+000, 1.3994950E-001, 4.5990625E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.4001263E+001, 6.7232701E+000, 0.0000000E+000,-2.0352449E+000,-3.1083388E+000,-1.5401723E+000,-1.3858656E-004, 0.0000000E+000, 0.0000000E+000, 1.4823837E-001, 3.9375500E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.5000431E+001, 5.7385226E+000, 0.0000000E+000,-1.7522465E+000,-3.0536185E+000,-1.4305255E+000,-1.3750515E-004, 0.0000000E+000, 0.0000000E+000,-3.7010584E-001,-4.9800547E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.6001915E+001, 5.4109153E+000, 0.0000000E+000,-1.6112635E+000,-2.5570619E+000,-1.2289051E+000,-1.3192057E-004, 0.0000000E+000, 0.0000000E+000, 7.9698808E-002, 1.3552843E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.7002121E+001, 5.9536527E+000, 0.0000000E+000,-1.7984973E+000,-3.0776957E+000,-1.3112918E+000,-1.2789716E-004, 0.0000000E+000, 0.0000000E+000,-1.4066170E-001,-2.3396011E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.8002777E+001, 6.0847197E+000, 0.0000000E+000,-1.8495873E+000,-2.5646934E+000,-1.4047467E+000,-1.3468121E-004, 0.0000000E+000, 0.0000000E+000, 3.3042777E-001, 2.6555763E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.9000988E+001, 6.2600502E+000, 0.0000000E+000,-1.8960181E+000,-3.2937284E+000,-1.4357646E+000,-1.3219110E-004, 0.0000000E+000, 0.0000000E+000,-2.3892392E-001,-3.6559310E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.0002567E+001, 6.8403246E+000, 0.0000000E+000,-2.0323437E+000,-2.9689046E+000,-1.4831113E+000,-1.4452416E-004, 0.0000000E+000, 0.0000000E+000, 4.4442861E-001, 3.5582045E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.1001225E+001, 6.1642454E+000, 0.0000000E+000,-1.8895929E+000,-3.1792446E+000,-1.5044973E+000,-1.3965145E-004, 0.0000000E+000, 0.0000000E+000,-2.8283594E-001,-4.0922908E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.2000244E+001, 5.7587277E+000, 0.0000000E+000,-1.7480282E+000,-2.9989978E+000,-1.4121440E+000,-1.3947509E-004, 0.0000000E+000, 0.0000000E+000,-2.7150841E-001,-4.0058182E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.3002918E+001, 5.9501363E+000, 0.0000000E+000,-1.7907009E+000,-2.7641071E+000,-1.4175104E+000,-1.3491750E-004, 0.0000000E+000, 0.0000000E+000, 6.9261930E-002,-2.2317053E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.4001595E+001, 5.6150059E+000, 0.0000000E+000,-1.6858377E+000,-2.6503218E+000,-1.3060151E+000,-1.3212471E-004, 0.0000000E+000, 0.0000000E+000, 9.1236890E-002,-2.7300878E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.5001747E+001, 6.3067168E+000, 0.0000000E+000,-1.8867664E+000,-3.0070279E+000,-1.3711913E+000,-1.3215003E-004, 0.0000000E+000, 0.0000000E+000, 1.4246247E-001, 4.1599109E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.6000732E+001, 6.2469282E+000, 0.0000000E+000,-1.8835452E+000,-3.0935332E+000,-1.4059528E+000,-1.3497088E-004, 0.0000000E+000, 0.0000000E+000,-2.6179859E-002,-1.3623802E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.7001087E+001, 5.6234995E+000, 0.0000000E+000,-1.6945944E+000,-2.8303240E+000,-1.3556522E+000,-1.3357965E-004, 0.0000000E+000, 0.0000000E+000,-1.5579447E-001,-2.5720462E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.8000134E+001, 6.3132793E+000, 0.0000000E+000,-1.8994625E+000,-2.8144713E+000,-1.3661272E+000,-1.2922687E-004, 0.0000000E+000, 0.0000000E+000, 3.3505994E-001, 2.3308904E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.9001850E+001, 5.9485425E+000, 0.0000000E+000,-1.8030606E+000,-3.0394480E+000,-1.3612580E+000,-1.2701611E-004, 0.0000000E+000, 0.0000000E+000,-1.4904778E-001,-2.5535114E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.0002518E+001, 6.4632699E+000, 0.0000000E+000,-1.9444247E+000,-3.0876222E+000,-1.4628928E+000,-1.3683569E-004, 0.0000000E+000, 0.0000000E+000, 7.7736842E-002,-3.1806599E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.1000359E+001, 5.9880281E+000, 0.0000000E+000,-1.8156414E+000,-3.2350221E+000,-1.3630352E+000,-1.3816860E-004, 0.0000000E+000, 0.0000000E+000,-3.3020379E-001,-4.2580873E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.2002449E+001, 5.6520533E+000, 0.0000000E+000,-1.7045504E+000,-2.8545088E+000,-1.3021342E+000,-1.2924047E-004, 0.0000000E+000, 0.0000000E+000,-1.0381831E-001,-2.0926940E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.3001255E+001, 6.2914464E+000, 0.0000000E+000,-1.8790648E+000,-2.6299042E+000,-1.2874195E+000,-1.3118963E-004, 0.0000000E+000, 0.0000000E+000, 5.6955964E-001, 4.9492672E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.4000145E+001, 6.2974984E+000, 0.0000000E+000,-1.9058279E+000,-3.2566263E+000,-1.3919744E+000,-1.3576477E-004, 0.0000000E+000, 0.0000000E+000,-1.3636236E-001,-2.5706596E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.5001301E+001, 5.8858447E+000, 0.0000000E+000,-1.7896381E+000,-3.2150481E+000,-1.3958922E+000,-1.3260059E-004, 0.0000000E+000, 0.0000000E+000,-3.8659831E-001,-5.1486636E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.6000095E+001, 5.9939528E+000, 0.0000000E+000,-1.7813632E+000,-2.7915604E+000,-1.2799494E+000,-1.2897660E-004, 0.0000000E+000, 0.0000000E+000, 2.1127307E-001, 1.4095083E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.7003418E+001, 5.7657720E+000, 0.0000000E+000,-1.7571515E+000,-3.1359596E+000,-1.3359508E+000,-1.2610536E-004, 0.0000000E+000, 0.0000000E+000,-3.5268225E-001,-4.6341601E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.8000156E+001, 6.5109411E+000, 0.0000000E+000,-1.9520814E+000,-2.7748476E+000,-1.3040479E+000,-1.2980583E-004, 0.0000000E+000, 0.0000000E+000, 5.5756271E-001, 4.7983441E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.9001431E+001, 6.6827445E+000, 0.0000000E+000,-2.0023598E+000,-3.3676996E+000,-1.4520346E+000,-1.3685294E-004, 0.0000000E+000, 0.0000000E+000,-1.3056959E-002,-1.3948646E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.0002705E+001, 6.1392022E+000, 0.0000000E+000,-1.8734198E+000,-3.0746825E+000,-1.4532439E+000,-1.3096128E-004, 0.0000000E+000, 0.0000000E+000,-1.4699786E-001,-2.6227500E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.1002789E+001, 5.8471566E+000, 0.0000000E+000,-1.7598584E+000,-3.0572029E+000,-1.3361404E+000,-1.2831608E-004, 0.0000000E+000, 0.0000000E+000,-1.9139581E-001,-3.0617341E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.2002953E+001, 6.1701502E+000, 0.0000000E+000,-1.8516465E+000,-3.0282999E+000,-1.3210394E+000,-1.3104163E-004, 0.0000000E+000, 0.0000000E+000, 6.3636650E-002,-3.0966612E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.3002563E+001, 6.1640390E+000, 0.0000000E+000,-1.8617569E+000,-2.8773926E+000,-1.3844562E+000,-1.3247836E-004, 0.0000000E+000, 0.0000000E+000, 1.3378703E-001, 4.0300705E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.4000435E+001, 6.6233189E+000, 0.0000000E+000,-2.0035263E+000,-3.4150463E+000,-1.4960467E+000,-1.3548346E-004, 0.0000000E+000, 0.0000000E+000,-1.4715549E-001,-2.9143595E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.5003830E+001, 5.8056707E+000, 0.0000000E+000,-1.7613667E+000,-2.8558937E+000,-1.3701891E+000,-1.3481437E-004, 0.0000000E+000, 0.0000000E+000,-8.7719209E-002,-1.8191362E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.6001320E+001, 6.4933467E+000, 0.0000000E+000,-1.9425678E+000,-3.0767268E+000,-1.4193544E+000,-1.3271663E-004, 0.0000000E+000, 0.0000000E+000, 1.6254481E-001, 5.4565001E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.7002045E+001, 5.9816467E+000, 0.0000000E+000,-1.8154432E+000,-2.8394358E+000,-1.3144328E+000,-1.3250931E-004, 0.0000000E+000, 0.0000000E+000, 1.0138961E-001, 1.2202452E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.8000038E+001, 5.7001148E+000, 0.0000000E+000,-1.6983143E+000,-3.0782258E+000,-1.3240464E+000,-1.3349976E-004, 0.0000000E+000, 0.0000000E+000,-2.7283396E-001,-4.0060528E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.9000687E+001, 6.3178661E+000, 0.0000000E+000,-1.9202820E+000,-2.9577830E+000,-1.3709759E+000,-1.3708403E-004, 0.0000000E+000, 0.0000000E+000, 1.8197330E-001, 6.8688098E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.0002029E+001, 6.3815891E+000, 0.0000000E+000,-1.9187083E+000,-3.2602387E+000,-1.4236764E+000,-1.3167963E-004, 0.0000000E+000, 0.0000000E+000,-1.1442473E-001,-2.2116589E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.1000145E+001, 6.0724189E+000, 0.0000000E+000,-1.8327071E+000,-2.9816460E+000,-1.3490631E+000,-1.3747557E-004, 0.0000000E+000, 0.0000000E+000, 2.2359849E-002,-9.1134868E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.2000938E+001, 6.3945164E+000, 0.0000000E+000,-1.9078381E+000,-3.0083769E+000,-1.3756861E+000,-1.3894416E-004, 0.0000000E+000, 0.0000000E+000, 2.0194453E-001, 1.0247632E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.3001434E+001, 5.4111992E+000, 0.0000000E+000,-1.6096284E+000,-2.7817254E+000,-1.1712284E+000,-1.2728766E-004, 0.0000000E+000, 0.0000000E+000,-5.8411362E-002,-1.5151014E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.4002197E+001, 5.9690212E+000, 0.0000000E+000,-1.8195457E+000,-2.9881509E+000,-1.2815237E+000,-1.3090335E-004, 0.0000000E+000, 0.0000000E+000,-1.2457302E-002,-1.2033003E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.5002312E+001, 6.5778075E+000, 0.0000000E+000,-1.9587860E+000,-3.0960666E+000,-1.3533939E+000,-1.3329168E-004, 0.0000000E+000, 0.0000000E+000, 2.7190057E-001, 1.6942772E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.6000160E+001, 6.3036873E+000, 0.0000000E+000,-1.9025150E+000,-3.0555190E+000,-1.4300654E+000,-1.3548446E-004, 0.0000000E+000, 0.0000000E+000, 3.4876518E-002,-8.4547647E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.7000015E+001, 5.8425057E+000, 0.0000000E+000,-1.7683623E+000,-3.2083778E+000,-1.3942834E+000,-1.3763230E-004, 0.0000000E+000, 0.0000000E+000,-3.9169559E-001,-5.2865542E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.8000954E+001, 6.1093305E+000, 0.0000000E+000,-1.8302553E+000,-2.9025142E+000,-1.3007644E+000,-1.3050996E-004, 0.0000000E+000, 0.0000000E+000, 1.7102924E-001, 7.5666087E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.9002312E+001, 6.1537191E+000, 0.0000000E+000,-1.8700737E+000,-3.0045171E+000,-1.3551595E+000,-1.3595745E-004, 0.0000000E+000, 0.0000000E+000, 8.4991524E-003,-7.6167154E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.0002045E+001, 6.3922509E+000, 0.0000000E+000,-1.9248164E+000,-3.0500251E+000,-1.4243785E+000,-1.3568516E-004, 0.0000000E+000, 0.0000000E+000, 1.0887708E-001,-7.1048114E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.1002106E+001, 6.3019768E+000, 0.0000000E+000,-1.9060798E+000,-3.3163718E+000,-1.4051851E+000,-1.3792722E-004, 0.0000000E+000, 0.0000000E+000,-2.0422694E-001,-3.2579781E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.2002167E+001, 5.3039521E+000, 0.0000000E+000,-1.6058817E+000,-2.6405936E+000,-1.2440552E+000,-1.2967232E-004, 0.0000000E+000, 0.0000000E+000,-8.0539451E-002,-1.8670805E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.3001228E+001, 5.6483763E+000, 0.0000000E+000,-1.6976241E+000,-2.9505608E+000,-1.2596135E+000,-1.2954449E-004, 0.0000000E+000, 0.0000000E+000,-1.5990281E-001,-2.5955160E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.4001312E+001, 6.5972120E+000, 0.0000000E+000,-1.9806948E+000,-3.2895309E+000,-1.4203002E+000,-1.3366291E-004, 0.0000000E+000, 0.0000000E+000, 4.1449398E-002,-9.3447638E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.5000916E+001, 5.7686680E+000, 0.0000000E+000,-1.7354970E+000,-2.8914465E+000,-1.2741749E+000,-1.2693096E-004, 0.0000000E+000, 0.0000000E+000,-3.4674418E-002,-1.3257737E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.6000641E+001, 5.3578562E+000, 0.0000000E+000,-1.6175979E+000,-2.8636264E+000,-1.1963444E+000,-1.2776821E-004, 0.0000000E+000, 0.0000000E+000,-2.3418146E-001,-3.1984029E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.7002655E+001, 6.4122310E+000, 0.0000000E+000,-1.9305152E+000,-2.9799784E+000,-1.2906899E+000,-1.3218813E-004, 0.0000000E+000, 0.0000000E+000, 3.0348304E-001, 2.1091523E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8000557E+001, 6.0952421E+000, 0.0000000E+000,-1.8431043E+000,-2.8493310E+000,-1.2526508E+000,-1.2260465E-004, 0.0000000E+000, 0.0000000E+000, 2.2543016E-001, 1.5003337E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9000168E+001, 6.6093760E+000, 0.0000000E+000,-1.9939894E+000,-3.2226538E+000,-1.3735220E+000,-1.3391552E-004, 0.0000000E+000, 0.0000000E+000, 1.3175312E-001, 1.9076861E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0002342E+001, 6.3275868E+000, 0.0000000E+000,-1.9062324E+000,-3.2822882E+000,-1.3815298E+000,-1.3412870E-004, 0.0000000E+000, 0.0000000E+000,-1.4071690E-001,-2.4259773E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1000366E+001, 6.2572015E+000, 0.0000000E+000,-1.8868096E+000,-3.0408364E+000,-1.3648510E+000,-1.3132492E-004, 0.0000000E+000, 0.0000000E+000, 7.0128114E-002,-3.5426858E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2002357E+001, 6.1042801E+000, 0.0000000E+000,-1.8366649E+000,-2.9704780E+000,-1.3270940E+000,-1.3640037E-004, 0.0000000E+000, 0.0000000E+000, 8.5151094E-002,-3.0093196E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3000618E+001, 6.1988617E+000, 0.0000000E+000,-1.8664001E+000,-3.3419128E+000,-1.3694765E+000,-1.3718144E-004, 0.0000000E+000, 0.0000000E+000,-2.4826949E-001,-3.7906492E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4001762E+001, 6.0454351E+000, 0.0000000E+000,-1.8207080E+000,-2.9302557E+000,-1.3643499E+000,-1.3878210E-004, 0.0000000E+000, 0.0000000E+000, 5.4116420E-002,-7.0017305E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5002075E+001, 5.8832899E+000, 0.0000000E+000,-1.7771871E+000,-3.2102355E+000,-1.2722382E+000,-1.3394009E-004, 0.0000000E+000, 0.0000000E+000,-2.7542643E-001,-3.7650473E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6003235E+001, 6.1634525E+000, 0.0000000E+000,-1.8378617E+000,-2.6133804E+000,-1.2543522E+000,-1.2853663E-004, 0.0000000E+000, 0.0000000E+000, 5.3772389E-001, 4.5772966E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7001656E+001, 5.8406330E+000, 0.0000000E+000,-1.7630546E+000,-3.0154989E+000,-1.2810521E+000,-1.3191849E-004, 0.0000000E+000, 0.0000000E+000,-1.3186520E-001,-2.1910448E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
