s,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,kW/m2,kW/m2,kg/s,kg/s,kW
 4.5038354E+000, 9.0464700E+002, 3.1633491E+002, 1.5336811E+002, 9.8848519E+001, 8.1050650E+001, 7.7897258E+001, 7.7104027E+001, 7.8836764E+001, 7.6868748E+001, 7.1374721E+001, 1.5590679E+000, 1.8019676E+000, 1.9876036E+000, 1.7406332E+000, 1.6428678E+000, 1.5051036E+000, 2.0596051E+000, 2.0516184E+001, 5.2268125E-001, 2.0175111E+001, 4.1813640E-001, 2.0118956E+001, 4.4722402E-001, 2.0098595E+001, 3.8121791E-001, 2.0076920E+001, 3.9798517E-001, 2.0054947E+001, 3.0454529E-001, 3.3832524E-001, 2.5266736E-001, 2.1701137E-002, 1.9960166E-002, 1.9609235E+000
 5.0028268E+000, 4.6322361E+002, 4.0734087E+002, 3.3440419E+002, 2.3356094E+002, 1.5759032E+002, 1.2662513E+002, 7.7090130E+001, 6.2586145E+001, 6.2311634E+001, 6.6314233E+001, 1.5440064E+000, 2.3678039E+000, 2.1123029E+000, 1.8106120E+000, 1.5413174E+000, 1.4797452E+000, 4.3819203E+000, 2.0764030E+001, 1.7503999E+000, 2.0248296E+001, 1.0645567E+000, 2.0160305E+001, 4.9820285E-001, 2.0125822E+001, 3.3197821E-001, 2.0098796E+001, 2.6467050E-001, 2.0076559E+001, 1.6530644E-001, 1.6814255E-001, 2.2267665E-001, 2.0556897E-002, 2.3094824E-002, 3.3521223E+000
 5.5018942E+000, 9.9543348E+002, 4.7887372E+002, 3.0333801E+002, 1.6679527E+002, 8.7117588E+001, 9.3049545E+001, 1.1448031E+002, 1.1188298E+002, 1.0139809E+002, 9.4638833E+001, 1.6632935E+000, 2.0076172E+000, 2.4138989E+000, 2.0732928E+000, 1.6074808E+000, 1.5596643E+000, 4.4757685E+000, 2.1009412E+001, 8.6738646E-001, 2.0339167E+001, 5.1564992E-001, 2.0228748E+001, 8.3206160E-001, 2.0181685E+001, 7.5172637E-001, 2.0143795E+001, 5.9640942E-001, 2.0109895E+001, 3.1952882E-001, 3.3736847E-001, 3.6135324E-001, 2.2799976E-002, 2.1144327E-002, 2.7196046E+000
 6.0006639E+000, 8.8819356E+002, 7.8511978E+002, 3.9292289E+002, 2.2871981E+002, 1.7385363E+002, 1.3471507E+002, 9.2016692E+001, 9.0844266E+001, 7.9649223E+001, 7.9781642E+001, 2.4516993E+000, 2.8059745E+000, 2.5162205E+000, 2.0380817E+000, 1.7234946E+000, 1.5185341E+000, 7.7800586E+000, 2.1437968E+001, 1.6318077E+000, 2.0430165E+001, 1.3103449E+000, 2.0300817E+001, 7.6638969E-001, 2.0231476E+001, 6.0780665E-001, 2.0183355E+001, 4.4534775E-001, 2.0141119E+001, 3.1637009E-001, 3.5881167E-001, 3.0912585E-001, 2.1930586E-002, 2.2514805E-002, 3.4619134E+000
 6.5019802E+000, 9.7807566E+002, 3.5731067E+002, 3.1291526E+002, 2.3651683E+002, 1.6585782E+002, 1.4171878E+002, 1.2998266E+002, 1.0263389E+002, 8.8105077E+001, 8.8595481E+001, 1.5079143E+000, 2.7131460E+000, 2.7184340E+000, 2.1073271E+000, 1.5554261E+000, 1.3508655E+000, 3.2728151E+000, 2.1871331E+001, 1.7379753E+000, 2.0566939E+001, 1.2318263E+000, 2.0387231E+001, 8.9570517E-001, 2.0288652E+001, 6.9366798E-001, 2.0229086E+001, 4.8724999E-001, 2.0175318E+001, 4.1305749E-001, 3.5670363E-001, 3.5148613E-001, 2.2196480E-002, 2.2614588E-002, 2.4742954E+000
 7.0006326E+000, 1.0585270E+003, 7.7453619E+002, 4.6089227E+002, 2.5288743E+002, 1.7132752E+002, 1.2742230E+002, 9.0092942E+001, 7.9712402E+001, 8.6648169E+001, 8.8954165E+001, 2.2987916E+000, 2.5432065E+000, 2.1932282E+000, 2.0879189E+000, 1.8657544E+000, 1.7160594E+000, 7.7973777E+000, 2.2248448E+001, 1.7243459E+000, 2.0656903E+001, 1.0684559E+000, 2.0442371E+001, 5.8405189E-001, 2.0334938E+001, 4.4914474E-001, 2.0273008E+001, 4.9398911E-001, 2.0211815E+001, 2.8972280E-001, 3.4640617E-001, 3.7655403E-001, 2.3399579E-002, 2.3965026E-002, 3.6636891E+000
 7.5002653E+000, 1.0791435E+003, 6.2723482E+002, 5.1257614E+002, 2.9283917E+002, 1.8592119E+002, 1.6125162E+002, 1.5575657E+002, 1.5107236E+002, 1.2716631E+002, 1.1051277E+002, 1.9565887E+000, 2.9481957E+000, 2.8562821E+000, 2.5101737E+000, 2.4477878E+000, 2.1775999E+000, 7.5055072E+000, 2.2759124E+001, 1.7853932E+000, 2.0788187E+001, 1.2112373E+000, 2.0538782E+001, 1.3282997E+000, 2.0415816E+001, 1.2161335E+000, 2.0336821E+001, 9.3255385E-001, 2.0257278E+001, 5.5056926E-001, 6.0894922E-001, 4.7893968E-001, 2.2589642E-002, 2.3076461E-002, 3.6723226E+000
 8.0010705E+000, 9.2637616E+002, 5.5022167E+002, 2.9391137E+002, 1.8093915E+002, 1.4759878E+002, 1.4397146E+002, 1.1213051E+002, 9.9968286E+001, 8.5444570E+001, 8.4476109E+001, 1.8960599E+000, 2.4984363E+000, 2.5420650E+000, 2.1139733E+000, 1.5400971E+000, 1.4891333E+000, 5.4642699E+000, 2.3178434E+001, 1.2062291E+000, 2.0889638E+001, 1.0082326E+000, 2.0613952E+001, 7.9599452E-001, 2.0481095E+001, 6.6715223E-001, 2.0393257E+001, 5.1929585E-001, 2.0307043E+001, 3.0847842E-001, 3.6281537E-001, 3.3827553E-001, 2.3760352E-002, 2.2269153E-002, 3.4204073E+000
 8.5003061E+000, 1.0589590E+003, 7.6370010E+002, 4.4928943E+002, 3.3966598E+002, 2.5449850E+002, 1.9336618E+002, 1.5005332E+002, 1.2294732E+002, 1.0992364E+002, 9.7466048E+001, 2.3086486E+000, 3.0351092E+000, 3.1792951E+000, 2.5191126E+000, 2.0282676E+000, 1.7708295E+000, 8.9172737E+000, 2.3699867E+001, 2.7313384E+000, 2.1046293E+001, 1.9952103E+000, 2.0721909E+001, 1.2492422E+000, 2.0549506E+001, 9.5701396E-001, 2.0444899E+001, 7.4605069E-001, 2.0347680E+001, 4.4817718E-001, 4.7418933E-001, 3.9258719E-001, 2.2647564E-002, 2.2806218E-002, 3.6370210E+000
 9.0004730E+000, 9.3999098E+002, 9.1205819E+002, 6.0662294E+002, 3.1873861E+002, 1.7595163E+002, 1.3415269E+002, 1.1407359E+002, 1.0328860E+002, 1.0612996E+002, 1.0815218E+002, 2.3344382E+000, 2.8738220E+000, 2.6661797E+000, 2.2728364E+000, 1.9215794E+000, 2.0484605E+000, 1.1834218E+001, 2.4369030E+001, 2.7701189E+000, 2.1192229E+001, 1.1699956E+000, 2.0823922E+001, 9.5719786E-001, 2.0628666E+001, 8.2624479E-001, 2.0512788E+001, 7.9998235E-001, 2.0408204E+001, 3.2885093E-001, 4.1431099E-001, 4.6203097E-001, 2.2814699E-002, 2.5389470E-002, 5.9278251E+000
 9.5017420E+000, 9.8372698E+002, 5.0780756E+002, 4.2570814E+002, 3.2909399E+002, 3.8246349E+002, 3.6572622E+002, 2.3781936E+002, 2.5172304E+002, 2.0468195E+002, 1.4882993E+002, 1.9211910E+000, 3.1227050E+000, 3.3865426E+000, 1.9739944E+000, 1.9628354E+000, 1.8036567E+000, 6.3978401E+000, 2.5128354E+001, 4.1023836E+000, 2.1496593E+001, 4.5132672E+000, 2.1058716E+001, 2.7984303E+000, 2.0749232E+001, 2.4220493E+000, 2.0604514E+001, 1.2555589E+000, 2.0464968E+001, 1.2888784E+000, 9.9167270E-001, 7.4256408E-001, 2.2592767E-002, 2.3827830E-002, 5.8420969E+000
 1.0004268E+001, 9.5907803E+002, 6.8238464E+002, 3.1694159E+002, 1.4370902E+002, 9.5210934E+001, 6.9839544E+001, 8.0993310E+001, 1.1962727E+002, 1.5339998E+002, 1.7270923E+002, 1.6851735E+000, 1.8853422E+000, 2.1911579E+000, 2.0268731E+000, 1.5996113E+000, 1.9780743E+000, 6.9493810E+000, 2.5450997E+001, 7.2301206E-001, 2.1602086E+001, 5.0872595E-001, 2.1191097E+001, 4.7085841E-001, 2.0869113E+001, 6.2595233E-001, 2.0732453E+001, 1.1337832E+000, 2.0577185E+001, 5.9488507E-001, 6.6114018E-001, 9.1402308E-001, 2.8159672E-002, 2.4629410E-002, 3.8762849E+000
 1.0501810E+001, 1.1278541E+003, 6.3437595E+002, 3.8705168E+002, 2.7106772E+002, 2.0062960E+002, 1.8594141E+002, 1.4878214E+002, 1.2176364E+002, 9.3370365E+001, 7.7077812E+001, 1.8064455E+000, 2.6049508E+000, 2.8062594E+000, 2.3432255E+000, 2.0805722E+000, 1.8968319E+000, 6.3159114E+000, 2.5945618E+001, 1.8261166E+000, 2.1707542E+001, 1.3843716E+000, 2.1261437E+001, 1.1956579E+000, 2.0917387E+001, 9.0481660E-001, 2.0768501E+001, 5.4769622E-001, 2.0608028E+001, 3.9887278E-001, 3.1989115E-001, 2.5289163E-001, 2.5265985E-002, 2.6017684E-002, 3.8849354E+000
 1.1002554E+001, 1.0206598E+003, 6.9470580E+002, 4.1509623E+002, 2.6780368E+002, 1.6991113E+002, 1.2856183E+002, 1.3158777E+002, 1.2822951E+002, 1.2885817E+002, 1.2563544E+002, 1.7586039E+000, 2.4687384E+000, 2.5472565E+000, 2.2100224E+000, 1.8847316E+000, 1.6917034E+000, 8.8331497E+000, 2.6452580E+001, 1.9074837E+000, 2.1821763E+001, 1.1506530E+000, 2.1341128E+001, 1.0878293E+000, 2.1002032E+001, 1.0457864E+000, 2.0847042E+001, 8.6627434E-001, 2.0669737E+001, 4.0848410E-001, 5.4914741E-001, 5.0997775E-001, 2.4899020E-002, 2.4488033E-002, 4.3529414E+000
 1.1500718E+001, 9.1696299E+002, 9.4964177E+002, 6.5885264E+002, 3.4397332E+002, 2.5423055E+002, 2.2205713E+002, 1.6079367E+002, 1.2906801E+002, 1.1975108E+002, 1.1471065E+002, 2.3895087E+000, 3.2844320E+000, 3.1592525E+000, 2.4184145E+000, 2.0034017E+000, 2.2377141E+000, 1.1971977E+001, 2.7190178E+001, 2.9165154E+000, 2.2005411E+001, 1.9187544E+000, 2.1456060E+001, 1.5739827E+000, 2.1089913E+001, 1.1319826E+000, 2.0916328E+001, 8.9727041E-001, 2.0724798E+001, 4.0336406E-001, 4.4987265E-001, 4.4539905E-001, 2.3747409E-002, 2.5244845E-002, 4.7499212E+000
 1.2003406E+001, 9.2802112E+002, 6.2712041E+002, 5.1288376E+002, 4.0796667E+002, 2.6347935E+002, 1.9390815E+002, 1.6549995E+002, 1.6297623E+002, 1.5828907E+002, 1.5463766E+002, 1.7440810E+000, 3.1157358E+000, 3.0355507E+000, 2.6954801E+000, 2.0295735E+000, 2.1921654E+000, 8.7291275E+000, 2.7896318E+001, 3.3721954E+000, 2.2219099E+001, 1.9850818E+000, 2.1593638E+001, 1.4281160E+000, 2.1200953E+001, 1.3093040E+000, 2.1006546E+001, 1.2012857E+000, 2.0797836E+001, 6.8059458E-001, 7.5179458E-001, 7.8700602E-001, 2.4278815E-002, 2.4827866E-002, 5.2027390E+000
 1.2502459E+001, 9.7230504E+002, 7.6938174E+002, 5.4479758E+002, 3.3074790E+002, 2.6747036E+002, 2.3360782E+002, 1.4686703E+002, 1.2231344E+002, 1.0333254E+002, 9.4634921E+001, 1.9362520E+000, 3.1806834E+000, 2.8408341E+000, 2.3812197E+000, 1.8888999E+000, 1.7830588E+000, 9.6571029E+000, 2.8497341E+001, 3.3222165E+000, 2.2429092E+001, 2.6422849E+000, 2.1726972E+001, 1.0425178E+000, 2.1282264E+001, 8.4310142E-001, 2.1076043E+001, 6.2873610E-001, 2.0858013E+001, 4.7584848E-001, 5.0350336E-001, 4.1122967E-001, 2.5275095E-002, 2.6397579E-002, 5.6537727E+000
 1.3001116E+001, 1.0913833E+003, 6.8355830E+002, 6.1455654E+002, 3.8111590E+002, 2.5248735E+002, 2.2562455E+002, 2.2757867E+002, 1.7753936E+002, 1.4215812E+002, 1.2165933E+002, 1.5053682E+000, 3.0701811E+000, 3.4645679E+000, 2.5953048E+000, 2.0835083E+000, 2.0617390E+000, 1.1590970E+001, 2.9256620E+001, 3.8268751E+000, 2.2706788E+001, 2.3580012E+000, 2.1919576E+001, 2.0370662E+000, 2.1394794E+001, 1.5161929E+000, 2.1157124E+001, 8.5074191E-001, 2.0906652E+001, 7.8688627E-001, 7.3796688E-001, 5.8012014E-001, 2.7464127E-002, 2.5405301E-002, 6.1269732E+000
 1.3501673E+001, 9.7260950E+002, 7.1490589E+002, 5.7756694E+002, 4.5943478E+002, 2.7981973E+002, 2.0895936E+002, 1.5137193E+002, 1.5493899E+002, 1.5240561E+002, 1.5295667E+002, 1.7120400E+000, 3.1578449E+000, 3.1087901E+000, 2.3183245E+000, 2.0865583E+000, 2.3868424E+000, 1.0240729E+001, 2.9964964E+001, 4.8720848E+000, 2.3007473E+001, 2.3332514E+000, 2.2100934E+001, 1.2825682E+000, 2.1500223E+001, 1.1226252E+000, 2.1245590E+001, 1.1185948E+000, 2.0977039E+001, 6.6248782E-001, 7.8739331E-001, 7.7419410E-001, 2.4665566E-002, 2.6858034E-002, 6.1220945E+000
 1.4000370E+001, 9.7478369E+002, 8.6798143E+002, 7.4349449E+002, 4.9502112E+002, 3.7032223E+002, 3.4303714E+002, 2.5496400E+002, 1.7461721E+002, 1.6803897E+002, 1.5585574E+002, 2.1351974E+000, 4.0185913E+000, 3.4444121E+000, 2.7858191E+000, 2.2980515E+000, 2.6819906E+000, 1.1567069E+001, 3.0832552E+001, 5.7728138E+000, 2.3361985E+001, 3.6607123E+000, 2.2297615E+001, 2.1947285E+000, 2.1619318E+001, 1.4789097E+000, 2.1338836E+001, 1.3532614E+000, 2.1057988E+001, 8.8674468E-001, 8.2183910E-001, 8.8705974E-001, 2.5544765E-002, 2.7045931E-002, 6.6287536E+000
 1.4500004E+001, 9.7271296E+002, 1.0435494E+003, 7.5050121E+002, 3.6170311E+002, 2.4256641E+002, 1.8671720E+002, 1.6958052E+002, 1.7600351E+002, 1.5914893E+002, 1.5246503E+002, 2.0690900E+000, 3.0484796E+000, 3.3526647E+000, 2.8013520E+000, 2.3297192E+000, 2.0528268E+000, 1.4048903E+001, 3.1616477E+001, 2.4947769E+000, 2.3632156E+001, 1.7363688E+000, 2.2465087E+001, 1.5943566E+000, 2.1754236E+001, 1.4315358E+000, 2.1445231E+001, 1.0413769E+000, 2.1146920E+001, 8.4963074E-001, 9.1758408E-001, 9.4638803E-001, 2.8736615E-002, 2.4990251E-002, 5.6512640E+000
 1.5001702E+001, 9.6662929E+002, 1.0002022E+003, 6.3408352E+002, 4.4266797E+002, 3.0304155E+002, 2.3810450E+002, 2.2245000E+002, 1.8865094E+002, 1.6154295E+002, 1.4580233E+002, 2.2069473E+000, 3.4296084E+000, 3.1204143E+000, 3.0085058E+000, 2.8003623E+000, 2.6155192E+000, 1.3940970E+001, 3.2574201E+001, 4.2510568E+000, 2.3885712E+001, 2.0783907E+000, 2.2598537E+001, 1.8450238E+000, 2.1867651E+001, 1.5936540E+000, 2.1541044E+001, 1.2872754E+000, 2.1226734E+001, 8.3308149E-001, 7.8530927E-001, 6.4196462E-001, 2.3554475E-002, 2.7460374E-002, 6.2312853E+000
 1.5502772E+001, 9.6055139E+002, 7.5968075E+002, 5.8782461E+002, 3.8521141E+002, 2.7341569E+002, 2.6870911E+002, 1.9713963E+002, 1.8283699E+002, 1.8494425E+002, 1.8233292E+002, 1.8866378E+000, 3.3127801E+000, 3.4945296E+000, 2.7712335E+000, 2.4035854E+000, 2.4972064E+000, 9.7637739E+000, 3.3350614E+001, 3.0056572E+000, 2.4135388E+001, 2.0326099E+000, 2.2746392E+001, 1.9201972E+000, 2.2002627E+001, 1.5632170E+000, 2.1657722E+001, 1.4626447E+000, 2.1323983E+001, 7.3954192E-001, 8.8812785E-001, 8.8753251E-001, 2.8358538E-002, 2.5121164E-002, 5.3900481E+000
 1.6000979E+001, 9.3540432E+002, 9.3829642E+002, 8.7296081E+002, 5.4170825E+002, 3.4356707E+002, 2.6834169E+002, 2.1959842E+002, 1.9826537E+002, 1.7579547E+002, 1.3872716E+002, 2.2134540E+000, 3.5409187E+000, 3.4690251E+000, 2.7870225E+000, 2.5482609E+000, 2.7639297E+000, 1.4869923E+001, 3.4271882E+001, 5.9802774E+000, 2.4455705E+001, 3.4350360E+000, 2.2921008E+001, 2.1087583E+000, 2.2124009E+001, 1.5453976E+000, 2.1749117E+001, 1.1842361E+000, 2.1404666E+001, 8.9193898E-001, 8.5711415E-001, 7.9094250E-001, 2.5011450E-002, 2.7129111E-002, 6.8845458E+000
 1.6501199E+001, 1.0895839E+003, 8.7068041E+002, 5.2213210E+002, 4.5285738E+002, 3.3123948E+002, 2.8929402E+002, 1.9455718E+002, 1.5337910E+002, 1.5341285E+002, 1.5230307E+002, 2.1185014E+000, 3.3247815E+000, 3.2250682E+000, 2.7021643E+000, 2.3361967E+000, 2.4855276E+000, 1.0185221E+001, 3.5115493E+001, 5.2730153E+000, 2.4824144E+001, 3.0778167E+000, 2.3128168E+001, 1.7010711E+000, 2.2259449E+001, 1.2589334E+000, 2.1855827E+001, 1.1897744E+000, 2.1496974E+001, 6.9698199E-001, 7.2915576E-001, 9.4121012E-001, 2.5372887E-002, 2.7698299E-002, 6.9927177E+000
 1.7002830E+001, 9.5462067E+002, 8.8002948E+002, 6.6543250E+002, 3.1385168E+002, 1.8668841E+002, 1.7582728E+002, 2.1322759E+002, 2.1044649E+002, 1.7462704E+002, 1.6454872E+002, 1.9965683E+000, 2.7126184E+000, 2.7842232E+000, 2.5555465E+000, 2.2452098E+000, 2.6220784E+000, 1.2795003E+001, 3.5876696E+001, 2.6894517E+000, 2.5069013E+001, 1.4579728E+000, 2.3296862E+001, 1.8567724E+000, 2.2406374E+001, 1.7549592E+000, 2.1977371E+001, 1.4494828E+000, 2.1593798E+001, 9.2138305E-001, 8.9036628E-001, 8.4566175E-001, 2.8455820E-002, 2.7094119E-002, 6.5135239E+000
 1.7502062E+001, 1.0301284E+003, 8.2168062E+002, 6.1380917E+002, 4.4956942E+002, 3.6210588E+002, 2.8202274E+002, 2.4129290E+002, 2.4350289E+002, 2.2586684E+002, 2.0897554E+002, 1.7368516E+000, 3.4031706E+000, 3.4549958E+000, 2.7614348E+000, 2.2170963E+000, 2.3336521E+000, 1.0309647E+001, 3.6610773E+001, 4.3349083E+000, 2.5366462E+001, 3.1501423E+000, 2.3485704E+001, 2.1970100E+000, 2.2527171E+001, 1.9387536E+000, 2.2078698E+001, 1.7074188E+000, 2.1687207E+001, 1.0772137E+000, 1.1554700E+000, 1.0234311E+000, 2.6911212E-002, 2.4928105E-002, 5.1553592E+000
 1.8000794E+001, 9.6578602E+002, 9.5192771E+002, 7.6538949E+002, 5.1176000E+002, 3.6099982E+002, 3.0770386E+002, 2.1040803E+002, 1.5306058E+002, 1.5365219E+002, 1.5461862E+002, 2.0114166E+000, 3.2873278E+000, 3.4413807E+000, 2.9673121E+000, 2.5527732E+000, 2.3672892E+000, 1.3362036E+001, 3.7497526E+001, 4.9974893E+000, 2.5627971E+001, 3.4361193E+000, 2.3665582E+001, 1.7313617E+000, 2.2646448E+001, 1.2332086E+000, 2.2183186E+001, 1.1041763E+000, 2.1781510E+001, 7.5857588E-001, 6.5078992E-001, 7.8742549E-001, 2.6343915E-002, 2.9141678E-002, 6.0403721E+000
 1.8502985E+001, 9.5178609E+002, 9.8996928E+002, 7.2980770E+002, 3.8932192E+002, 2.8875387E+002, 2.1826241E+002, 2.3595833E+002, 2.5054619E+002, 2.0234435E+002, 1.7648510E+002, 2.0458627E+000, 3.1655003E+000, 3.4329117E+000, 2.8364494E+000, 2.5711855E+000, 2.2025906E+000, 1.4534490E+001, 3.8443589E+001, 3.5197657E+000, 2.5945724E+001, 2.2726518E+000, 2.3884088E+001, 2.0610566E+000, 2.2795157E+001, 1.9636138E+000, 2.2305670E+001, 1.4458307E+000, 2.1869401E+001, 1.0349851E+000, 1.1399938E+000, 9.2798011E-001, 2.7812348E-002, 2.4257159E-002, 5.9585460E+000
