s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 7.2000290E+001, 6.2340909E+000, 0.0000000E+000,-2.0400494E+000,-2.3835917E+000,-1.8586710E+000,-1.0363942E-005, 0.0000000E+000, 0.0000000E+000, 9.0298266E-003,-4.8231529E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.3000153E+001, 6.3949275E+000, 0.0000000E+000,-2.0932674E+000,-2.5452158E+000,-1.9041842E+000,-9.9153344E-006, 0.0000000E+000, 0.0000000E+000,-8.8271817E-002,-1.4774981E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.4000290E+001, 5.8312654E+000, 0.0000000E+000,-1.9285993E+000,-2.4558022E+000,-1.8292539E+000,-1.0311152E-005, 0.0000000E+000, 0.0000000E+000,-3.2895109E-001,-3.8240028E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.5000137E+001, 6.6791627E+000, 0.0000000E+000,-2.1780070E+000,-2.3937519E+000,-1.9558578E+000,-9.7432737E-006, 0.0000000E+000, 0.0000000E+000, 2.0283640E-001, 1.5153622E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.6000122E+001, 6.6281167E+000, 0.0000000E+000,-2.1756224E+000,-2.4001436E+000,-1.9846841E+000,-1.0862433E-005, 0.0000000E+000, 0.0000000E+000, 1.2526349E-001, 6.7655731E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.7000687E+001, 5.8493007E+000, 0.0000000E+000,-1.9247199E+000,-2.1897846E+000,-1.8350298E+000,-1.0061630E-005, 0.0000000E+000, 0.0000000E+000,-4.6983691E-002,-1.0024369E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.8000061E+001, 5.8609583E+000, 0.0000000E+000,-1.9223839E+000,-2.3124838E+000,-1.7739526E+000,-1.0278284E-005, 0.0000000E+000, 0.0000000E+000,-9.6016746E-002,-1.4787233E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.9000168E+001, 6.2044371E+000, 0.0000000E+000,-2.0245515E+000,-2.3575050E+000,-1.7412168E+000,-1.0791796E-005, 0.0000000E+000, 0.0000000E+000, 1.3843161E-001, 8.1152966E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.0000206E+001, 6.5954000E+000, 0.0000000E+000,-2.1340382E+000,-2.5785875E+000,-1.9611556E+000,-1.0350539E-005, 0.0000000E+000, 0.0000000E+000,-2.1195236E-002,-7.8391694E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.1000641E+001, 5.9494320E+000, 0.0000000E+000,-1.9510312E+000,-2.3322238E+000,-1.8025989E+000,-1.0096363E-005, 0.0000000E+000, 0.0000000E+000,-8.3742085E-002,-1.3643208E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.2000481E+001, 6.1537859E+000, 0.0000000E+000,-2.0146938E+000,-2.2660133E+000,-1.7820591E+000,-9.8794421E-006, 0.0000000E+000, 0.0000000E+000, 1.3885341E-001, 9.1009890E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.3000160E+001, 6.3162473E+000, 0.0000000E+000,-2.0588127E+000,-2.4249493E+000,-1.8507357E+000,-1.0429698E-005, 0.0000000E+000, 0.0000000E+000, 3.2294046E-002,-1.8260748E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.4000427E+001, 6.0615849E+000, 0.0000000E+000,-2.0061789E+000,-2.4800381E+000,-1.8242450E+000,-1.0567546E-005, 0.0000000E+000, 0.0000000E+000,-1.8687293E-001,-2.4888770E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.5000229E+001, 6.7621662E+000, 0.0000000E+000,-2.2066689E+000,-2.3871248E+000,-1.9163095E+000,-1.0825983E-005, 0.0000000E+000, 0.0000000E+000, 3.0561205E-001, 2.5205225E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.6000702E+001, 5.9618249E+000, 0.0000000E+000,-1.9644332E+000,-2.5069885E+000,-1.8121000E+000,-1.1217685E-005, 0.0000000E+000, 0.0000000E+000,-2.6754491E-001,-3.2170801E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
