s,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,kW/m2,kW/m2,kg/s,kg/s,kW
Time,"TC_Z020","TC_Z040","TC_Z060","TC_Z080","TC_Z100","TC_Z115","TC_Z135","TC_Z150","TC_Z165","TC_Z175","W_Z040","W_Z080","W_Z115","W_Z135","W_Z150","W_Z170","HFLUX_OUT_Z040","TWALL_OUT_Z040","HFLUX_OUT_Z080","TWALL_OUT_Z080","HFLUX_OUT_Z100","TWALL_OUT_Z100","HFLUX_OUT_Z135","TWALL_OUT_Z135","HFLUX_OUT_Z150","TWALL_OUT_Z150","HFLUX_OUT_Z170","TWALL_OUT_Z170","HFLUX_IN_Z135","HFLUX_IN_Z150","HFLUX_IN_Z170","MFLOW_UP_Z080","MFLOW_UP_Z150","HRR_TOTAL"
 1.8000203E+001, 5.4711989E+002, 9.8128063E+002, 7.9209627E+002, 4.3768056E+002, 3.2243919E+002, 2.7999376E+002, 1.9101421E+002, 1.7677194E+002, 1.5633028E+002, 1.3805325E+002, 1.4616832E+000, 3.2468336E+000, 3.3902853E+000, 2.6340318E+000, 2.5587196E+000, 2.3472739E+000, 2.0011292E+001, 4.3495240E+001, 3.9662788E+000, 2.6501299E+001, 1.8676634E+000, 2.3319617E+001, 1.9432824E+000, 2.2587197E+001, 1.7349488E+000, 2.1982019E+001, 1.1304616E+000, 2.1478815E+001, 9.4704119E-001, 1.3892928E+000, 1.3753310E+000, 2.2636224E-002, 2.1535592E-002, 5.5024179E+000
 1.8500709E+001, 5.2913448E+002, 9.1659893E+002, 8.2213282E+002, 6.4168319E+002, 4.3825535E+002, 2.9389503E+002, 1.9752483E+002, 1.8011797E+002, 1.4702306E+002, 1.4138331E+002, 1.5226318E+000, 3.8985468E+000, 3.3765870E+000, 2.8100446E+000, 2.8330140E+000, 2.4648750E+000, 1.9432496E+001, 4.4806461E+001, 5.2380435E+000, 2.6840195E+001, 2.8291933E+000, 2.3495204E+001, 2.0912053E+000, 2.2723698E+001, 1.5904287E+000, 2.2088166E+001, 1.1983150E+000, 2.1553967E+001, 8.1414181E-001, 1.3232820E+000, 1.1935973E+000, 2.1044049E-002, 2.2041871E-002, 6.0168039E+000
 1.9000361E+001, 5.1639727E+002, 8.3760510E+002, 9.1165303E+002, 6.6620448E+002, 4.0963449E+002, 3.3305477E+002, 2.2018147E+002, 1.9348177E+002, 1.6111511E+002, 1.4465556E+002, 1.5096694E+000, 3.7994746E+000, 3.6555691E+000, 2.9659069E+000, 2.5837671E+000, 2.4052701E+000, 2.1851311E+001, 4.6229055E+001, 7.7197201E+000, 2.7266402E+001, 3.6638296E+000, 2.3712216E+001, 2.5386383E+000, 2.2880610E+001, 1.7092331E+000, 2.2194389E+001, 1.0363644E+000, 2.1629345E+001, 1.3552425E+000, 1.6591072E+000, 1.3694519E+000, 2.1446709E-002, 2.2547731E-002, 6.5527333E+000
 1.9500802E+001, 5.6344940E+002, 8.9520895E+002, 7.4454307E+002, 4.3955206E+002, 3.2699975E+002, 2.5387773E+002, 2.0118557E+002, 2.0611708E+002, 1.9040385E+002, 1.7059276E+002, 1.4593114E+000, 3.2732803E+000, 3.2691815E+000, 2.9446126E+000, 2.9299902E+000, 2.5922096E+000, 2.2389891E+001, 4.7766304E+001, 4.1717449E+000, 2.7701187E+001, 2.6856300E+000, 2.3949749E+001, 2.3174666E+000, 2.3048273E+001, 1.9849969E+000, 2.2328007E+001, 1.4518272E+000, 2.1713855E+001, 1.2205388E+000, 1.7999542E+000, 1.6399409E+000, 2.3049152E-002, 2.1761701E-002, 6.1559677E+000
 2.0000617E+001, 5.0859249E+002, 8.7503560E+002, 8.3290786E+002, 6.5972043E+002, 3.8883694E+002, 2.8440897E+002, 1.5889817E+002, 1.5919329E+002, 1.4430041E+002, 1.3799581E+002, 1.5959165E+000, 3.8895898E+000, 3.3529877E+000, 2.6711827E+000, 2.4422932E+000, 2.2132746E+000, 1.8044320E+001, 4.9039360E+001, 9.0654343E+000, 2.8131339E+001, 3.0589250E+000, 2.4133941E+001, 1.9219542E+000, 2.3179576E+001, 1.5815412E+000, 2.2432796E+001, 1.2872440E+000, 2.1801000E+001, 8.3484243E-001, 1.3971682E+000, 1.3594219E+000, 2.1807902E-002, 2.2928678E-002, 6.5408307E+000
 2.0500661E+001, 5.6478246E+002, 8.4369562E+002, 5.8238111E+002, 3.9815382E+002, 3.5083637E+002, 3.0813627E+002, 1.6294549E+002, 1.2747731E+002, 1.2102227E+002, 1.3095839E+002, 9.8411473E-001, 3.1110476E+000, 3.3291318E+000, 2.7051650E+000, 2.2751482E+000, 1.9998508E+000, 1.8699398E+001, 5.0338319E+001, 4.3788183E+000, 2.8606209E+001, 3.0650677E+000, 2.4376062E+001, 1.7198669E+000, 2.3321105E+001, 1.1037565E+000, 2.2536446E+001, 1.0926899E+000, 2.1887986E+001, 7.6309956E-001, 9.9898063E-001, 1.0393277E+000, 2.3139554E-002, 2.2547927E-002, 5.1843641E+000
 2.1000348E+001, 5.1432839E+002, 8.7780759E+002, 7.0512901E+002, 4.3291148E+002, 3.1356017E+002, 2.7523149E+002, 1.6338885E+002, 1.3441844E+002, 9.1365010E+001, 8.3392490E+001, 1.5831035E+000, 3.1233611E+000, 3.0749289E+000, 2.5598611E+000, 2.4820786E+000, 1.9002195E+000, 1.9173435E+001, 5.1624526E+001, 6.5402976E+000, 2.8909098E+001, 3.2083877E+000, 2.4519921E+001, 1.7878058E+000, 2.3420143E+001, 8.0444119E-001, 2.2594442E+001, 5.4308049E-001, 2.1940263E+001, 5.6852034E-001, 9.6878526E-001, 7.3355135E-001, 2.1441537E-002, 2.3466716E-002, 6.0993582E+000
 2.1500177E+001, 5.8261581E+002, 9.4414039E+002, 7.9606638E+002, 5.6068803E+002, 3.8206143E+002, 3.0638043E+002, 2.1795717E+002, 2.2049336E+002, 1.8465364E+002, 1.5070809E+002, 1.7753158E+000, 3.7729342E+000, 3.7696597E+000, 3.0735455E+000, 2.9778440E+000, 2.5167631E+000, 1.9523165E+001, 5.2943069E+001, 7.3551581E+000, 2.9463899E+001, 3.4277237E+000, 2.4788447E+001, 2.5704018E+000, 2.3572564E+001, 2.2632414E+000, 2.2705723E+001, 1.1261951E+000, 2.1997388E+001, 1.4606665E+000, 1.8402913E+000, 1.6831501E+000, 2.2096096E-002, 2.0963090E-002, 6.3762781E+000
 2.2000442E+001, 5.9056752E+002, 8.7987730E+002, 5.8670372E+002, 4.1791050E+002, 3.1166795E+002, 2.4063562E+002, 1.5297172E+002, 1.4635189E+002, 1.3692469E+002, 1.4217349E+002, 1.2544079E+000, 2.9706615E+000, 3.0497227E+000, 2.2948602E+000, 2.5811797E+000, 2.3181021E+000, 1.9024007E+001, 5.4221908E+001, 4.6908856E+000, 2.9861448E+001, 2.3380999E+000, 2.4970674E+001, 1.4150301E+000, 2.3718038E+001, 1.0896024E+000, 2.2820947E+001, 1.1421362E+000, 2.2084925E+001, 8.5538389E-001, 1.3734451E+000, 1.3093650E+000, 2.2412336E-002, 2.1707134E-002, 5.2614741E+000
 2.2500502E+001, 5.9671967E+002, 9.0890879E+002, 7.7182261E+002, 6.6381083E+002, 4.8306062E+002, 3.6371585E+002, 2.1613849E+002, 1.6288544E+002, 1.1804701E+002, 9.5917959E+001, 1.8282932E+000, 3.8193977E+000, 3.6661873E+000, 3.0691261E+000, 2.5817742E+000, 2.1767532E+000, 2.0897613E+001, 5.5592753E+001, 1.0066493E+001, 3.0294883E+001, 4.3636797E+000, 2.5160217E+001, 2.1000030E+000, 2.3818754E+001, 1.4834879E+000, 2.2890588E+001, 7.9653430E-001, 2.2134677E+001, 7.9952293E-001, 1.0975961E+000, 8.2794106E-001, 2.0173588E-002, 2.3679017E-002, 7.2734584E+000
 2.3000501E+001, 6.3486422E+002, 8.5078405E+002, 7.1016204E+002, 4.5053246E+002, 3.3240019E+002, 2.6514733E+002, 1.9978565E+002, 1.9011983E+002, 1.7365521E+002, 1.5906777E+002, 1.3841348E+000, 3.5180441E+000, 3.3514781E+000, 2.6319248E+000, 2.4410428E+000, 2.3065651E+000, 1.8777115E+001, 5.6957484E+001, 5.8026829E+000, 3.0899660E+001, 2.8356464E+000, 2.5442542E+001, 2.2722772E+000, 2.4001414E+001, 1.6497061E+000, 2.3019483E+001, 1.2088219E+000, 2.2215137E+001, 1.5108572E+000, 2.0610266E+000, 1.7250910E+000, 2.4226389E-002, 2.1937446E-002, 6.3253242E+000
 2.3500515E+001, 5.9428601E+002, 9.4108156E+002, 8.3670616E+002, 5.9626737E+002, 3.9393667E+002, 2.8656576E+002, 1.9517305E+002, 1.6002117E+002, 1.3437620E+002, 1.2451679E+002, 1.6329500E+000, 3.5873761E+000, 3.4341869E+000, 2.5394690E+000, 2.1313707E+000, 2.1263871E+000, 1.8566336E+001, 5.8151854E+001, 6.5839837E+000, 3.1287345E+001, 2.7364334E+000, 2.5611531E+001, 1.9338749E+000, 2.4114644E+001, 1.3911076E+000, 2.3110674E+001, 1.0703090E+000, 2.2288634E+001, 1.0785046E+000, 1.2100832E+000, 1.0591735E+000, 2.2895702E-002, 2.3228161E-002, 6.0095024E+000
 2.4000507E+001, 5.8368855E+002, 9.0353820E+002, 7.5131928E+002, 5.4998021E+002, 3.8050211E+002, 2.9887216E+002, 2.0110365E+002, 1.9649067E+002, 1.5450888E+002, 1.5391954E+002, 1.4034943E+000, 3.3843402E+000, 3.4778271E+000, 2.7970788E+000, 2.8544118E+000, 2.2425566E+000, 2.1090534E+001, 5.9534112E+001, 5.8776336E+000, 3.1716788E+001, 2.9407243E+000, 2.5833171E+001, 1.9903813E+000, 2.4248060E+001, 1.8394340E+000, 2.3223063E+001, 1.3539335E+000, 2.2370521E+001, 1.0646405E+000, 1.7617241E+000, 1.4533523E+000, 2.3678201E-002, 2.2703410E-002, 6.3335752E+000
 2.4500616E+001, 6.9496845E+002, 9.2152364E+002, 8.4400197E+002, 5.3904046E+002, 4.1443026E+002, 3.3746009E+002, 1.9968900E+002, 1.8492269E+002, 1.5028014E+002, 1.2003276E+002, 1.3667312E+000, 3.5484221E+000, 3.4205907E+000, 2.6190048E+000, 2.5148196E+000, 2.2809115E+000, 1.7945282E+001, 6.0819514E+001, 7.1423422E+000, 3.2199790E+001, 3.3892509E+000, 2.6043286E+001, 2.0691295E+000, 2.4395042E+001, 1.8077066E+000, 2.3343713E+001, 1.0486335E+000, 2.2449331E+001, 9.0802456E-001, 1.6519146E+000, 1.2140430E+000, 2.1913715E-002, 2.2812642E-002, 6.0383796E+000
 2.5000047E+001, 6.8223686E+002, 7.5462118E+002, 6.7054985E+002, 5.2059403E+002, 3.8143504E+002, 2.8553542E+002, 1.6309140E+002, 1.3918944E+002, 1.3241290E+002, 1.3945295E+002, 1.1832266E+000, 3.1702190E+000, 3.3649499E+000, 2.5140516E+000, 2.3265815E+000, 2.3258041E+000, 1.3656420E+001, 6.1783139E+001, 4.8269586E+000, 3.2525090E+001, 2.6839778E+000, 2.6226593E+001, 1.6968335E+000, 2.4523842E+001, 1.0045355E+000, 2.3443148E+001, 1.1534070E+000, 2.2529454E+001, 8.8718806E-001, 1.1012133E+000, 1.1244047E+000, 2.2815656E-002, 2.3762114E-002, 6.1790999E+000
 2.5500611E+001, 5.6209702E+002, 8.8874092E+002, 7.5209334E+002, 4.8324592E+002, 3.1050866E+002, 2.7028838E+002, 1.8366189E+002, 1.7851344E+002, 1.4612371E+002, 1.2427627E+002, 1.4219021E+000, 3.3239793E+000, 3.3293520E+000, 2.3461878E+000, 1.8032995E+000, 2.0349286E+000, 1.7903710E+001, 6.2951808E+001, 5.2454769E+000, 3.2923732E+001, 2.7639552E+000, 2.6446921E+001, 2.1356977E+000, 2.4659210E+001, 1.7126969E+000, 2.3547828E+001, 1.0445259E+000, 2.2597113E+001, 8.1559596E-001, 1.2608521E+000, 1.2073111E+000, 2.4058306E-002, 2.2881265E-002, 5.9360186E+000
 2.6000298E+001, 5.7970859E+002, 8.9835356E+002, 7.4536791E+002, 5.4772306E+002, 3.3435024E+002, 2.7572278E+002, 1.7323461E+002, 1.7561236E+002, 1.4938584E+002, 1.2622371E+002, 1.2697612E+000, 3.3015312E+000, 3.2487787E+000, 2.3927950E+000, 2.5742160E+000, 2.0368791E+000, 1.7065225E+001, 6.4103778E+001, 7.4433059E+000, 3.3321556E+001, 2.9508872E+000, 2.6616630E+001, 1.8658632E+000, 2.4768656E+001, 1.5630876E+000, 2.3636897E+001, 1.1247071E+000, 2.2675577E+001, 9.8949390E-001, 1.4144968E+000, 1.1529836E+000, 2.2573751E-002, 2.3392858E-002, 6.4225547E+000
 2.6500723E+001, 6.1278057E+002, 7.9793905E+002, 7.2809463E+002, 5.9924832E+002, 4.3000913E+002, 3.0883171E+002, 1.8848078E+002, 1.9048107E+002, 1.6626515E+002, 1.6305288E+002, 1.3159743E+000, 3.4500216E+000, 3.4588197E+000, 2.5876081E+000, 2.4840425E+000, 2.4589345E+000, 2.0667488E+001, 6.5361492E+001, 8.3025561E+000, 3.3900415E+001, 4.2896362E+000, 2.6863781E+001, 2.1124304E+000, 2.4918518E+001, 1.8401996E+000, 2.3759754E+001, 1.5383951E+000, 2.2768718E+001, 9.3573418E-001, 1.4735383E+000, 1.5477907E+000, 2.2869411E-002, 2.2738766E-002, 6.4619013E+000
 2.7000448E+001, 5.2688993E+002, 1.0190162E+003, 7.0075968E+002, 4.8380499E+002, 3.2873410E+002, 3.2960944E+002, 2.2751051E+002, 1.8524362E+002, 1.5565441E+002, 1.4405112E+002, 1.5052194E+000, 3.2696292E+000, 3.4520462E+000, 2.9170576E+000, 2.4776889E+000, 2.4335412E+000, 2.1256274E+001, 6.6757605E+001, 4.6786892E+000, 3.4298178E+001, 2.6996844E+000, 2.7105220E+001, 2.0193353E+000, 2.5059169E+001, 1.5816590E+000, 2.3875906E+001, 1.1467094E+000, 2.2853329E+001, 8.4742887E-001, 1.3085746E+000, 1.2780721E+000, 2.2944447E-002, 2.2504198E-002, 5.6933012E+000
 2.7500062E+001, 5.5644315E+002, 8.5733834E+002, 7.6512273E+002, 5.6080841E+002, 3.8185071E+002, 2.4674815E+002, 1.5226649E+002, 1.4316472E+002, 1.1888118E+002, 1.2617299E+002, 1.2896471E+000, 3.3502990E+000, 3.0891372E+000, 2.4846266E+000, 2.3861016E+000, 2.2871134E+000, 1.9735928E+001, 6.8171302E+001, 6.3227776E+000, 3.4680701E+001, 2.5843629E+000, 2.7283761E+001, 1.4318717E+000, 2.5168388E+001, 9.1689240E-001, 2.3962604E+001, 9.4552360E-001, 2.2931829E+001, 6.9563113E-001, 1.0760692E+000, 1.0755654E+000, 2.1858477E-002, 2.3433934E-002, 6.1955684E+000
 2.8000509E+001, 6.8937157E+002, 9.2886978E+002, 7.9802826E+002, 5.7177071E+002, 4.1947137E+002, 3.1363357E+002, 2.2696071E+002, 1.8667756E+002, 1.6594353E+002, 1.4483056E+002, 1.5941615E+000, 3.7069379E+000, 3.3098915E+000, 2.6802942E+000, 2.2172242E+000, 2.2795063E+000, 2.0008374E+001, 6.9460883E+001, 7.2285252E+000, 3.5181995E+001, 4.0693758E+000, 2.7519774E+001, 1.9663636E+000, 2.5285170E+001, 1.7639743E+000, 2.4054541E+001, 1.1510903E+000, 2.2995496E+001, 1.2759591E+000, 1.6326336E+000, 1.4505117E+000, 2.2922367E-002, 2.2969946E-002, 6.8451243E+000
 2.8500448E+001, 6.7636560E+002, 8.1353996E+002, 6.1443841E+002, 4.0607798E+002, 2.9691989E+002, 2.3387469E+002, 1.5038248E+002, 1.7460661E+002, 1.6826134E+002, 1.5454804E+002, 1.3255887E+000, 2.8168641E+000, 2.9687858E+000, 1.8748557E+000, 2.1254016E+000, 2.1383907E+000, 1.7362547E+001, 7.0746568E+001, 4.9027307E+000, 3.5555352E+001, 2.3603186E+000, 2.7728453E+001, 1.6946697E+000, 2.5417757E+001, 1.8269811E+000, 2.4187609E+001, 1.3758080E+000, 2.3090280E+001, 9.1734274E-001, 1.4331268E+000, 1.4032060E+000, 2.4082820E-002, 2.2678108E-002, 6.0257788E+000
 2.9000178E+001, 5.6422333E+002, 8.8529925E+002, 6.6849233E+002, 4.7572459E+002, 2.9697244E+002, 2.3199230E+002, 1.5271265E+002, 1.3485748E+002, 1.0734830E+002, 1.1462204E+002, 1.3473274E+000, 3.0072648E+000, 2.9051415E+000, 2.5919723E+000, 2.2049234E+000, 1.8470558E+000, 1.8553482E+001, 7.1894453E+001, 6.3395357E+000, 3.5904195E+001, 2.9449561E+000, 2.7879374E+001, 1.4154977E+000, 2.5509663E+001, 1.0528989E+000, 2.4267789E+001, 8.5383867E-001, 2.3158566E+001, 7.4271934E-001, 1.0224761E+000, 8.8244383E-001, 2.2837738E-002, 2.4408768E-002, 6.1616938E+000
 2.9500540E+001, 6.0397308E+002, 9.3109255E+002, 7.5603540E+002, 5.3961728E+002, 3.8781478E+002, 3.5673325E+002, 2.5969943E+002, 1.9808668E+002, 1.7501641E+002, 1.5851256E+002, 1.5349153E+000, 3.3666511E+000, 3.5952999E+000, 3.2606603E+000, 2.4696019E+000, 2.3124547E+000, 1.7399239E+001, 7.3119337E+001, 6.7235516E+000, 3.6406620E+001, 3.3018693E+000, 2.8119866E+001, 2.3854860E+000, 2.5646324E+001, 2.1550515E+000, 2.4383729E+001, 1.4863041E+000, 2.3234545E+001, 1.1366446E+000, 1.7247969E+000, 1.3698370E+000, 2.4017580E-002, 2.2658642E-002, 5.9772138E+000
 3.0000347E+001, 5.4587974E+002, 9.3634749E+002, 6.8247335E+002, 3.6071019E+002, 2.5329227E+002, 2.1113667E+002, 1.6607461E+002, 1.6322834E+002, 1.4771420E+002, 1.4425740E+002, 1.3104844E+000, 2.8157776E+000, 2.8471534E+000, 2.4681209E+000, 2.0740651E+000, 2.1269824E+000, 1.8098563E+001, 7.4284379E+001, 2.9311327E+000, 3.6678981E+001, 1.6484214E+000, 2.8269978E+001, 1.4897181E+000, 2.5773402E+001, 1.4893712E+000, 2.4505906E+001, 1.2682350E+000, 2.3336441E+001, 9.4851423E-001, 1.2544286E+000, 1.2894584E+000, 2.3417971E-002, 2.2749728E-002, 5.5004061E+000
 3.0500535E+001, 5.3869168E+002, 9.6079627E+002, 8.5001996E+002, 6.4112233E+002, 4.7800251E+002, 3.5779973E+002, 1.9650630E+002, 1.8218631E+002, 1.5048406E+002, 1.3648141E+002, 1.6507747E+000, 3.6652879E+000, 3.5462961E+000, 2.4893148E+000, 2.4928218E+000, 2.5479516E+000, 1.7750037E+001, 7.5456715E+001, 7.8195229E+000, 3.7071075E+001, 4.1216288E+000, 2.8450065E+001, 2.2663101E+000, 2.5896968E+001, 1.7119301E+000, 2.4604063E+001, 9.7061042E-001, 2.3404034E+001, 1.0452550E+000, 1.6353435E+000, 1.3854423E+000, 2.1871010E-002, 2.4391671E-002, 7.2017057E+000
 3.1000369E+001, 6.1631034E+002, 7.9018409E+002, 7.8341291E+002, 4.8030732E+002, 3.3410668E+002, 3.2177630E+002, 1.9711060E+002, 1.9137529E+002, 1.8244401E+002, 1.6594997E+002, 1.1133778E+000, 3.1985796E+000, 3.3577092E+000, 2.8641580E+000, 2.5679053E+000, 2.2013865E+000, 1.9648940E+001, 7.6759306E+001, 5.2321626E+000, 3.7497432E+001, 2.2807586E+000, 2.8690749E+001, 2.0864136E+000, 2.6061486E+001, 1.6119112E+000, 2.4731120E+001, 1.4505853E+000, 2.3495493E+001, 1.3233971E+000, 1.6009344E+000, 1.5194360E+000, 2.4370069E-002, 2.1860582E-002, 5.5165498E+000
 3.1500536E+001, 5.4495043E+002, 8.5264218E+002, 7.9416835E+002, 5.4970950E+002, 3.3953602E+002, 2.6712848E+002, 1.5717496E+002, 1.3976062E+002, 1.1959764E+002, 1.1337079E+002, 1.3544704E+000, 3.2858437E+000, 3.1036643E+000, 2.3623808E+000, 2.2594212E+000, 2.0670219E+000, 1.8187444E+001, 7.7953354E+001, 5.5587463E+000, 3.7794412E+001, 2.3266483E+000, 2.8817430E+001, 1.5847772E+000, 2.6159763E+001, 1.2114805E+000, 2.4810657E+001, 7.8945009E-001, 2.3559489E+001, 8.4154645E-001, 1.0989584E+000, 9.2396943E-001, 2.2459158E-002, 2.3824418E-002, 5.7890208E+000
 3.2000556E+001, 4.9092675E+002, 9.7185912E+002, 7.5926072E+002, 6.0552702E+002, 3.9004580E+002, 3.3088620E+002, 2.1153455E+002, 1.9737398E+002, 1.8603859E+002, 1.7001446E+002, 1.6433278E+000, 3.5760821E+000, 3.5293663E+000, 2.8802664E+000, 2.3827114E+000, 2.4640403E+000, 2.1204700E+001, 7.9299537E+001, 8.4849728E+000, 3.8344194E+001, 4.1336199E+000, 2.9070014E+001, 2.3840181E+000, 2.6312283E+001, 2.0473333E+000, 2.4933466E+001, 1.5033944E+000, 2.3644918E+001, 1.1309744E+000, 1.8190259E+000, 1.5950176E+000, 2.2705001E-002, 2.2834569E-002, 6.9660336E+000
 3.2500251E+001, 6.0970702E+002, 9.0835526E+002, 8.6257280E+002, 5.8307244E+002, 3.9600964E+002, 3.4230604E+002, 2.1482440E+002, 2.0457111E+002, 1.8812758E+002, 1.8327379E+002, 1.5118528E+000, 3.5126353E+000, 3.6598285E+000, 2.4981489E+000, 2.4192198E+000, 2.4740619E+000, 2.1771197E+001, 8.0738089E+001, 8.8166741E+000, 3.8899277E+001, 4.2955279E+000, 2.9375183E+001, 2.8497711E+000, 2.6490153E+001, 2.0681926E+000, 2.5070473E+001, 1.6118784E+000, 2.3748819E+001, 1.1856216E+000, 1.7046631E+000, 1.5938661E+000, 2.2399266E-002, 2.3604009E-002, 6.8924997E+000
 3.3000384E+001, 6.3409805E+002, 8.9309201E+002, 6.6244639E+002, 4.5768854E+002, 3.4145724E+002, 2.7400218E+002, 1.8865937E+002, 1.7522297E+002, 1.7540909E+002, 1.4971423E+002, 1.5074475E+000, 3.2017153E+000, 3.1767679E+000, 2.5884707E+000, 2.2592776E+000, 2.5044765E+000, 1.8096861E+001, 8.2020124E+001, 4.6639569E+000, 3.9358082E+001, 2.8610158E+000, 2.9596376E+001, 2.3954947E+000, 2.6665942E+001, 1.8126238E+000, 2.5212934E+001, 1.1301801E+000, 2.3838339E+001, 1.0682444E+000, 1.3640320E+000, 1.4593576E+000, 2.4778325E-002, 2.2709978E-002, 5.9292292E+000
 3.3500647E+001, 6.2478305E+002, 9.2402882E+002, 7.2405148E+002, 5.2333956E+002, 3.2264288E+002, 2.6363177E+002, 2.1212333E+002, 1.8033439E+002, 1.4798332E+002, 1.2760904E+002, 1.5890061E+000, 3.3672774E+000, 3.1343022E+000, 2.7206790E+000, 2.2526641E+000, 2.1375059E+000, 1.8824021E+001, 8.3260299E+001, 6.1432556E+000, 3.9754499E+001, 2.8595858E+000, 2.9785863E+001, 2.0744101E+000, 2.6803782E+001, 1.8047643E+000, 2.5319044E+001, 1.0208677E+000, 2.3909168E+001, 1.0892256E+000, 1.4467704E+000, 1.2224899E+000, 2.2343896E-002, 2.3028061E-002, 6.5829822E+000
 3.4000589E+001, 6.1475244E+002, 9.9518355E+002, 7.6489705E+002, 4.7606256E+002, 3.9422439E+002, 2.8035978E+002, 1.8644675E+002, 1.6735049E+002, 1.5700559E+002, 1.5013726E+002, 1.5448584E+000, 3.0661207E+000, 3.0703283E+000, 2.9549793E+000, 2.4846238E+000, 2.2334511E+000, 1.7780917E+001, 8.4464235E+001, 5.9214023E+000, 4.0078613E+001, 2.5791781E+000, 2.9965255E+001, 1.7510272E+000, 2.6939795E+001, 1.4769984E+000, 2.5430712E+001, 1.3293857E+000, 2.3992906E+001, 1.0172290E+000, 1.3877621E+000, 1.3973975E+000, 2.2205867E-002, 2.3987153E-002, 6.9208051E+000
 3.4500467E+001, 5.5984324E+002, 8.8794294E+002, 6.1950231E+002, 3.5422561E+002, 3.1200662E+002, 2.7928106E+002, 1.8358154E+002, 1.5475998E+002, 1.2676869E+002, 1.1554745E+002, 1.3366905E+000, 2.8882952E+000, 2.9864812E+000, 2.3158921E+000, 2.2756476E+000, 1.9552914E+000, 1.6802596E+001, 8.5521004E+001, 3.5635500E+000, 4.0397618E+001, 2.6478907E+000, 3.0136644E+001, 2.0812092E+000, 2.7063580E+001, 1.2799095E+000, 2.5519491E+001, 9.1030206E-001, 2.4059447E+001, 9.8969373E-001, 1.0051616E+000, 9.8687008E-001, 2.4632665E-002, 2.3065128E-002, 5.4952062E+000
 3.5000416E+001, 5.5599476E+002, 8.6102562E+002, 8.3810945E+002, 4.8580214E+002, 3.5328864E+002, 2.8012160E+002, 1.7309555E+002, 1.9181565E+002, 1.5533591E+002, 1.2841941E+002, 1.4098199E+000, 3.2579658E+000, 3.3042230E+000, 2.6869192E+000, 2.7295979E+000, 2.0644697E+000, 1.9664560E+001, 8.6772937E+001, 5.6005096E+000, 4.0710107E+001, 2.7295218E+000, 3.0304431E+001, 2.0736860E+000, 2.7190048E+001, 1.6723452E+000, 2.5621023E+001, 1.0400539E+000, 2.4127028E+001, 8.6898142E-001, 1.2925669E+000, 1.1258357E+000, 2.3048571E-002, 2.2816089E-002, 6.4160890E+000
 3.5500156E+001, 6.2209416E+002, 9.0928944E+002, 6.2932335E+002, 5.0010419E+002, 3.9431288E+002, 2.9622696E+002, 1.9733827E+002, 2.0631805E+002, 1.8764898E+002, 1.6279787E+002, 1.5283265E+000, 3.1709973E+000, 3.1502278E+000, 2.6631016E+000, 2.8063773E+000, 2.5060236E+000, 1.9640995E+001, 8.8057139E+001, 5.3813575E+000, 4.1134823E+001, 3.0901846E+000, 3.0519122E+001, 2.1827621E+000, 2.7349700E+001, 1.9274958E+000, 2.5742704E+001, 1.2921207E+000, 2.4199804E+001, 1.1129145E+000, 1.7520483E+000, 1.6273349E+000, 2.2155613E-002, 2.2454643E-002, 5.9903586E+000
 3.6000629E+001, 5.8508115E+002, 8.5301377E+002, 6.1514460E+002, 3.7124849E+002, 2.5403640E+002, 1.8792363E+002, 1.3948919E+002, 1.2358027E+002, 1.0788584E+002, 1.0978791E+002, 1.3313590E+000, 2.8377864E+000, 2.6164549E+000, 2.4240119E+000, 2.2142046E+000, 1.9450180E+000, 1.7322589E+001, 8.9274323E+001, 3.3414278E+000, 4.1336734E+001, 2.2749798E+000, 3.0657373E+001, 1.1615310E+000, 2.7457411E+001, 8.6520825E-001, 2.5832309E+001, 8.7321939E-001, 2.4282716E+001, 6.3678685E-001, 8.9314781E-001, 8.3812323E-001, 2.2394784E-002, 2.3297491E-002, 5.7401304E+000
 3.6500527E+001, 5.9094592E+002, 9.2168152E+002, 6.5308511E+002, 4.2056740E+002, 2.3925265E+002, 2.1224408E+002, 1.7137502E+002, 1.6703968E+002, 1.4597228E+002, 1.3787128E+002, 1.6479638E+000, 3.1139189E+000, 2.9760008E+000, 2.4111945E+000, 2.1246241E+000, 1.9968354E+000, 1.8829065E+001, 9.0470161E+001, 3.7222679E+000, 4.1612963E+001, 1.6778116E+000, 3.0815545E+001, 1.6996990E+000, 2.7553690E+001, 1.6449644E+000, 2.5914580E+001, 1.1518673E+000, 2.4338486E+001, 1.0829024E+000, 1.3802757E+000, 1.1030974E+000, 2.3462381E-002, 2.2341603E-002, 5.7036968E+000
