s,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,kW/m2,kW/m2,kg/s,kg/s,kW
Time,"TC_Z020","TC_Z040","TC_Z060","TC_Z080","TC_Z100","TC_Z115","TC_Z135","TC_Z150","TC_Z165","TC_Z175","W_Z040","W_Z080","W_Z115","W_Z135","W_Z150","W_Z170","HFLUX_OUT_Z040","TWALL_OUT_Z040","HFLUX_OUT_Z080","TWALL_OUT_Z080","HFLUX_OUT_Z100","TWALL_OUT_Z100","HFLUX_OUT_Z135","TWALL_OUT_Z135","HFLUX_OUT_Z150","TWALL_OUT_Z150","HFLUX_OUT_Z170","TWALL_OUT_Z170","HFLUX_IN_Z135","HFLUX_IN_Z150","HFLUX_IN_Z170","MFLOW_UP_Z080","MFLOW_UP_Z150","HRR_TOTAL"
 1.5000798E+001, 6.5540025E+002, 9.7130260E+002, 6.3883028E+002, 2.9671291E+002, 2.1756781E+002, 1.7790836E+002, 1.6446667E+002, 1.5521562E+002, 1.1017488E+002, 9.4512694E+001, 1.7383979E+000, 2.7255208E+000, 2.5471985E+000, 2.2192065E+000, 2.3314511E+000, 1.7837862E+000, 1.8528441E+001, 3.5121279E+001, 2.6476413E+000, 2.2382925E+001, 1.5808301E+000, 2.1296195E+001, 1.2628196E+000, 2.0895557E+001, 1.3452504E+000, 2.0826315E+001, 7.5443213E-001, 2.0734799E+001, 1.0911065E+000, 8.5585474E-001, 4.7930774E-001, 2.0945214E-002, 2.1471426E-002, 5.5338013E+000
 1.5500391E+001, 5.9424271E+002, 8.5766480E+002, 6.3550291E+002, 4.2398663E+002, 2.7374514E+002, 1.8455403E+002, 1.2812071E+002, 1.0918839E+002, 1.0575601E+002, 1.0541387E+002, 1.7736140E+000, 3.0447711E+000, 2.5307254E+000, 2.2032750E+000, 2.0322028E+000, 2.0675626E+000, 1.9745439E+001, 3.6426599E+001, 3.8274468E+000, 2.2603198E+001, 1.7163514E+000, 2.1395216E+001, 1.0134342E+000, 2.0967026E+001, 7.1250944E-001, 2.0895773E+001, 7.9326622E-001, 2.0791061E+001, 1.0015590E+000, 9.2815616E-001, 7.1143636E-001, 2.0529195E-002, 2.3919830E-002, 6.3099357E+000
 1.6000541E+001, 6.0763291E+002, 9.6415394E+002, 6.4489782E+002, 4.1635358E+002, 2.6625862E+002, 1.8603971E+002, 1.4221527E+002, 1.1474113E+002, 7.3618933E+001, 6.7810298E+001, 1.8059773E+000, 3.0647987E+000, 2.8722193E+000, 2.3367674E+000, 1.6737812E+000, 1.1294716E+000, 2.0855438E+001, 3.7817179E+001, 3.4967085E+000, 2.2871031E+001, 2.1051218E+000, 2.1546243E+001, 8.8168760E-001, 2.1028850E+001, 5.4626290E-001, 2.0928403E+001, 3.9530108E-001, 2.0827916E+001, 8.7900073E-001, 1.0076966E+000, 5.8140732E-001, 1.9432074E-002, 2.0885202E-002, 5.8538208E+000
 1.6500481E+001, 6.1880955E+002, 9.3425420E+002, 6.8091189E+002, 3.9709544E+002, 2.3777113E+002, 1.9454143E+002, 1.3209079E+002, 8.8955861E+001, 9.3573525E+001, 8.9695841E+001, 1.9897746E+000, 3.2668143E+000, 2.4288232E+000, 1.8543708E+000, 1.7110727E+000, 1.6323311E+000, 2.1039817E+001, 3.9272057E+001, 2.9249726E+000, 2.3072467E+001, 2.0452873E+000, 2.1669019E+001, 8.6210374E-001, 2.1077369E+001, 5.2059355E-001, 2.0966994E+001, 6.9199850E-001, 2.0871994E+001, 8.6314031E-001, 5.3115211E-001, 6.8590585E-001, 1.9239392E-002, 2.3420440E-002, 6.4679862E+000
 1.7000285E+001, 5.8018842E+002, 9.5009070E+002, 5.5201868E+002, 4.3409321E+002, 3.1035918E+002, 2.2652937E+002, 1.3850883E+002, 8.2069175E+001, 7.5438607E+001, 7.5814992E+001, 2.2662885E+000, 2.9647663E+000, 2.6986181E+000, 2.1320427E+000, 1.2110946E+000, 8.8512257E-001, 1.7661414E+001, 4.0626766E+001, 4.9497593E+000, 2.3343235E+001, 2.4388245E+000, 2.1810027E+001, 9.3010853E-001, 2.1151470E+001, 7.3587892E-001, 2.1015175E+001, 6.0226518E-001, 2.0912560E+001, 9.6168148E-001, 6.8725294E-001, 5.4904874E-001, 1.9067066E-002, 2.2119793E-002, 6.4767425E+000
 1.7500136E+001, 6.1596757E+002, 1.0078722E+003, 6.2050934E+002, 3.8040980E+002, 1.4745263E+002, 8.3470354E+001, 1.1929568E+002, 1.1750413E+002, 1.2954380E+002, 1.1529084E+002, 2.2584059E+000, 2.6303492E+000, 1.1540886E+000, 1.5451266E+000, 1.6187830E+000, 1.4577341E+000, 2.1806668E+001, 4.1940775E+001, 2.8112197E+000, 2.3594783E+001, 9.1174829E-001, 2.1936781E+001, 9.8413958E-001, 2.1226580E+001, 9.0243329E-001, 2.1068836E+001, 1.0287257E+000, 2.0963503E+001, 9.8549574E-001, 1.1838731E+000, 7.0852191E-001, 1.8521056E-002, 2.3664294E-002, 6.9443036E+000
 1.8000013E+001, 6.8518845E+002, 8.1364326E+002, 7.4129221E+002, 3.6880682E+002, 2.5428292E+002, 1.8727084E+002, 1.4775755E+002, 1.0809892E+002, 9.9119679E+001, 1.0400871E+002, 2.1581429E+000, 2.6853234E+000, 1.8439429E+000, 1.5375484E+000, 1.6440062E+000, 1.2275488E+000, 1.8051369E+001, 4.3274974E+001, 3.3503459E+000, 2.3813576E+001, 1.4957853E+000, 2.2026190E+001, 1.0735017E+000, 2.1277075E+001, 7.7647829E-001, 2.1120889E+001, 7.5566016E-001, 2.1030257E+001, 1.2435619E+000, 1.0276419E+000, 9.0296944E-001, 1.8349847E-002, 2.3545284E-002, 6.6719186E+000
 1.8500423E+001, 5.7408950E+002, 9.0779232E+002, 6.9743744E+002, 3.1772697E+002, 2.5020324E+002, 2.5255131E+002, 1.3831322E+002, 9.1463308E+001, 8.2451409E+001, 8.6303249E+001, 2.3275593E+000, 2.4890000E+000, 2.4151473E+000, 1.5934652E+000, 1.2261780E+000, 1.4359795E+000, 1.9498745E+001, 4.4626978E+001, 3.8468227E+000, 2.4054694E+001, 2.2671301E+000, 2.2174625E+001, 9.1051315E-001, 2.1346089E+001, 6.7591378E-001, 2.1170846E+001, 6.1641954E-001, 2.1075822E+001, 1.6329334E+000, 1.0454271E+000, 6.3611210E-001, 1.8601642E-002, 2.3424729E-002, 7.5053046E+000
 1.9000493E+001, 7.3995720E+002, 8.9913957E+002, 5.0099838E+002, 2.2508905E+002, 1.5329149E+002, 8.1528622E+001, 1.1144202E+002, 1.4247372E+002, 1.6061552E+002, 1.6031603E+002, 1.8376627E+000, 2.3905370E+000, 1.5048970E+000, 1.5092369E+000, 1.9424025E+000, 1.9267860E+000, 1.7439565E+001, 4.5888994E+001, 1.4342330E+000, 2.4236361E+001, 1.0439461E+000, 2.2274446E+001, 7.5336910E-001, 2.1411457E+001, 1.0499855E+000, 2.1239221E+001, 1.2009110E+000, 2.1140406E+001, 6.5987874E-001, 9.3839580E-001, 1.2769489E+000, 2.3461298E-002, 2.3795401E-002, 6.0526134E+000
 1.9500298E+001, 6.3875993E+002, 8.9076310E+002, 5.4070768E+002, 2.4168672E+002, 1.1646564E+002, 8.9826866E+001, 8.8544307E+001, 8.1745510E+001, 1.0077412E+002, 1.0886509E+002, 1.3600509E+000, 2.2271990E+000, 1.4359286E+000, 1.3509348E+000, 1.1894614E+000, 1.3167978E+000, 1.5418967E+001, 4.6855127E+001, 1.3612072E+000, 2.4307918E+001, 5.3565390E-001, 2.2305500E+001, 4.4500731E-001, 2.1446673E+001, 6.2679920E-001, 2.1293363E+001, 7.3998741E-001, 2.1207622E+001, 3.5145400E-001, 4.3736601E-001, 7.2407015E-001, 2.0801457E-002, 2.4103565E-002, 5.0906436E+000
 2.0000671E+001, 7.1950425E+002, 8.4828958E+002, 7.3311124E+002, 6.1032280E+002, 3.4560414E+002, 2.4892908E+002, 1.8091737E+002, 1.3877020E+002, 1.1016146E+002, 9.8348592E+001, 2.1967594E+000, 3.8537298E+000, 2.9177253E+000, 2.0793594E+000, 1.6262124E+000, 1.7904342E+000, 2.0847111E+001, 4.8078490E+001, 6.6103608E+000, 2.4619863E+001, 2.5879028E+000, 2.2409800E+001, 9.9803529E-001, 2.1491984E+001, 9.0095353E-001, 2.1341678E+001, 6.4048747E-001, 2.1248527E+001, 1.1959605E+000, 1.0627863E+000, 6.5420455E-001, 1.9310887E-002, 2.2574200E-002, 7.2395460E+000
 2.0500401E+001, 7.5837583E+002, 9.3481464E+002, 4.8780055E+002, 3.2401675E+002, 2.4047771E+002, 1.8281900E+002, 1.6170121E+002, 1.4269763E+002, 1.1173201E+002, 1.0040190E+002, 1.8178673E+000, 2.8477881E+000, 2.8122536E+000, 2.8269840E+000, 2.2094089E+000, 1.6908757E+000, 1.9555789E+001, 4.9553052E+001, 2.1554953E+000, 2.4908568E+001, 1.3217543E+000, 2.2558298E+001, 1.1349560E+000, 2.1579919E+001, 8.4700296E-001, 2.1405047E+001, 8.3035309E-001, 2.1299669E+001, 1.1777782E+000, 1.2465251E+000, 6.3227871E-001, 2.2439341E-002, 2.1841496E-002, 5.4483571E+000
 2.1000586E+001, 6.3056433E+002, 9.1378864E+002, 5.7152320E+002, 2.2947831E+002, 1.0792004E+002, 7.8815505E+001, 8.4660105E+001, 8.1678030E+001, 8.2066167E+001, 8.5424174E+001, 1.6514590E+000, 2.4437236E+000, 1.4192596E+000, 1.4303317E+000, 1.6048427E+000, 1.4169616E+000, 1.9899156E+001, 5.0861360E+001, 1.8780367E+000, 2.5012612E+001, 5.8725672E-001, 2.2610476E+001, 4.3573652E-001, 2.1624088E+001, 5.7685091E-001, 2.1453033E+001, 5.5573222E-001, 2.1347879E+001, 3.1131722E-001, 3.6980371E-001, 6.1474972E-001, 2.0109885E-002, 2.4475493E-002, 5.1456933E+000
 2.1500402E+001, 6.6742957E+002, 9.3339169E+002, 7.8304349E+002, 5.1028118E+002, 2.8766761E+002, 2.1180153E+002, 1.5157373E+002, 1.1807837E+002, 7.8417208E+001, 5.8345861E+001, 2.2690099E+000, 3.5001999E+000, 2.6587043E+000, 1.8495140E+000, 1.7344319E+000, 1.1412366E+000, 2.1422137E+001, 5.2220993E+001, 5.6969821E+000, 2.5333776E+001, 2.0299753E+000, 2.2715926E+001, 1.3302125E+000, 2.1678351E+001, 7.2547604E-001, 2.1486032E+001, 4.0215888E-001, 2.1375853E+001, 1.3757434E+000, 1.2029924E+000, 5.2976798E-001, 1.8336296E-002, 2.2407852E-002, 6.7745793E+000
 2.2000135E+001, 6.9849840E+002, 7.9011244E+002, 5.3953084E+002, 3.8545625E+002, 2.8525700E+002, 2.0665711E+002, 1.3120538E+002, 1.1325552E+002, 1.0954565E+002, 1.1648401E+002, 1.6276003E+000, 2.9248639E+000, 3.0396384E+000, 2.5758671E+000, 2.3276163E+000, 1.7429283E+000, 1.5829605E+001, 5.3448313E+001, 3.2282928E+000, 2.5631286E+001, 1.9022200E+000, 2.2866544E+001, 1.1461201E+000, 2.1770431E+001, 9.5086995E-001, 2.1552183E+001, 7.4279339E-001, 2.1419203E+001, 8.7333241E-001, 8.8376779E-001, 9.2745478E-001, 2.2802450E-002, 2.4615269E-002, 5.9777108E+000
 2.2500597E+001, 6.6379504E+002, 9.8635713E+002, 6.8455773E+002, 4.1144062E+002, 3.0899593E+002, 2.3467455E+002, 1.2524541E+002, 9.1603361E+001, 9.7297297E+001, 1.0713791E+002, 1.9178173E+000, 2.9817569E+000, 2.7028638E+000, 1.9849300E+000, 2.0173845E+000, 2.1469110E+000, 1.6140627E+001, 5.4624426E+001, 3.8839541E+000, 2.5814405E+001, 2.0899430E+000, 2.2967368E+001, 9.4076544E-001, 2.1840036E+001, 6.8193131E-001, 2.1610052E+001, 7.8831501E-001, 2.1472645E+001, 8.0916341E-001, 5.8573200E-001, 7.8415136E-001, 2.1136690E-002, 2.6641410E-002, 5.7948927E+000
 2.3000096E+001, 5.8983644E+002, 9.7000208E+002, 7.9206480E+002, 4.0903112E+002, 2.9073456E+002, 2.5557850E+002, 1.9321108E+002, 1.3254641E+002, 1.1564926E+002, 1.1347195E+002, 1.6404689E+000, 2.9824819E+000, 3.1635665E+000, 2.9093049E+000, 2.1096329E+000, 1.8724824E+000, 1.9184754E+001, 5.5760963E+001, 4.4270958E+000, 2.6139930E+001, 2.2772326E+000, 2.3138981E+001, 1.1519242E+000, 2.1911025E+001, 1.0657240E+000, 2.1667079E+001, 7.7305045E-001, 2.1522760E+001, 1.3549318E+000, 1.1276516E+000, 9.2077884E-001, 2.2153888E-002, 2.3274287E-002, 6.0433107E+000
 2.3500579E+001, 5.7742189E+002, 8.2538539E+002, 6.6968957E+002, 6.2125290E+002, 4.1746471E+002, 2.6524087E+002, 1.8801917E+002, 1.3770334E+002, 1.0648430E+002, 1.0475567E+002, 1.6356178E+000, 3.6824815E+000, 3.2928860E+000, 2.9474374E+000, 2.5667905E+000, 1.7869742E+000, 1.7310956E+001, 5.7006874E+001, 7.2037811E+000, 2.6531935E+001, 3.6366020E+000, 2.3314155E+001, 1.0103745E+000, 2.1976946E+001, 8.4681594E-001, 2.1732135E+001, 6.8244722E-001, 2.1573267E+001, 9.2069600E-001, 8.8387776E-001, 7.4550047E-001, 1.9539752E-002, 2.3286560E-002, 6.5524533E+000
 2.4000454E+001, 6.8519781E+002, 9.1902029E+002, 6.7680503E+002, 3.9615765E+002, 2.7330314E+002, 1.8282299E+002, 1.0172387E+002, 1.4195652E+002, 1.6858125E+002, 1.4935050E+002, 1.8583605E+000, 3.0069315E+000, 2.6802608E+000, 1.8890850E+000, 1.7988470E+000, 2.0677938E+000, 1.9652601E+001, 5.8244278E+001, 3.5287016E+000, 2.6873002E+001, 2.1097436E+000, 2.3545649E+001, 7.3070564E-001, 2.2051163E+001, 1.2731079E+000, 2.1823796E+001, 1.2853200E+000, 2.1647328E+001, 6.6722331E-001, 8.1003549E-001, 1.1124929E+000, 2.1468476E-002, 2.3924397E-002, 6.0528969E+000
 2.4500263E+001, 6.7991906E+002, 9.0127576E+002, 6.6789265E+002, 4.2066963E+002, 3.0666346E+002, 2.1740625E+002, 1.1812266E+002, 5.2365479E+001, 6.2862197E+001, 7.7265681E+001, 1.7474662E+000, 3.1692478E+000, 2.7531470E+000, 1.6258248E+000, 7.6839145E-001, 1.1690671E+000, 1.8062346E+001, 5.9486273E+001, 4.2686880E+000, 2.7182808E+001, 2.6308768E+000, 2.3696905E+001, 7.4983871E-001, 2.2087353E+001, 4.2346800E-001, 2.1860537E+001, 5.4975922E-001, 2.1705686E+001, 6.0611698E-001, 3.9246924E-001, 4.6554144E-001, 1.9541815E-002, 2.2738091E-002, 5.8269261E+000
 2.5000252E+001, 5.9093385E+002, 8.8452239E+002, 8.0551579E+002, 6.2449771E+002, 3.6846976E+002, 1.9559088E+002, 1.6379298E+002, 1.3909895E+002, 1.2621862E+002, 1.0672267E+002, 2.2756487E+000, 3.9093258E+000, 2.9822156E+000, 2.8691833E+000, 2.5020023E+000, 1.9113843E+000, 1.9963316E+001, 6.0747630E+001, 9.2398683E+000, 2.7598994E+001, 3.4584180E+000, 2.3894521E+001, 1.0665718E+000, 2.2152205E+001, 1.2896100E+000, 2.1917689E+001, 8.5253218E-001, 2.1739932E+001, 1.2766825E+000, 9.6294183E-001, 7.7309162E-001, 1.9735003E-002, 2.2892160E-002, 7.4389930E+000
 2.5500488E+001, 5.3008205E+002, 9.6071897E+002, 5.2024000E+002, 2.6182115E+002, 2.7517503E+002, 2.5513355E+002, 1.5363665E+002, 1.3764374E+002, 1.4429539E+002, 1.5139645E+002, 1.7488649E+000, 2.4321853E+000, 2.8757826E+000, 2.3706849E+000, 2.3302268E+000, 2.4611817E+000, 1.6752052E+001, 6.2057427E+001, 2.4533965E+000, 2.8032144E+001, 2.5902348E+000, 2.4145626E+001, 1.1745115E+000, 2.2233727E+001, 1.0996626E+000, 2.2011571E+001, 1.2142219E+000, 2.1829235E+001, 1.1464898E+000, 1.2237620E+000, 1.1941193E+000, 2.6240584E-002, 2.5641461E-002, 5.7345321E+000
 2.6000086E+001, 6.2329038E+002, 9.2017724E+002, 6.9222578E+002, 3.9020531E+002, 2.2298052E+002, 2.0017455E+002, 1.3643628E+002, 1.1383988E+002, 9.9189838E+001, 8.8098596E+001, 1.6807364E+000, 2.6370681E+000, 2.5753832E+000, 1.9117880E+000, 1.8014623E+000, 1.7427988E+000, 1.5378167E+001, 6.3083404E+001, 2.9822799E+000, 2.8180583E+001, 1.6350251E+000, 2.4233279E+001, 8.6137559E-001, 2.2296554E+001, 1.0072086E+000, 2.2072352E+001, 6.8869852E-001, 2.1885555E+001, 8.1294912E-001, 7.3346458E-001, 6.0546047E-001, 2.1990160E-002, 2.4795649E-002, 5.9184211E+000
 2.6500795E+001, 6.3407412E+002, 9.4040960E+002, 6.2086674E+002, 4.6071899E+002, 3.5944362E+002, 2.6757669E+002, 1.8484651E+002, 1.8323820E+002, 1.6826849E+002, 1.6199454E+002, 1.6439929E+000, 3.2428577E+000, 3.1301429E+000, 2.8726226E+000, 2.8367021E+000, 2.4811903E+000, 1.5856016E+001, 6.4107764E+001, 5.2730547E+000, 2.8540438E+001, 2.6098710E+000, 2.4413645E+001, 1.4434048E+000, 2.2389022E+001, 1.2978951E+000, 2.2153922E+001, 1.4458269E+000, 2.1961005E+001, 1.1597874E+000, 1.1864791E+000, 1.1334504E+000, 2.2265091E-002, 2.2811903E-002, 5.7498296E+000
 2.7000330E+001, 6.0713247E+002, 9.4593578E+002, 4.6076496E+002, 2.9783560E+002, 1.4972321E+002, 1.1229009E+002, 1.2608742E+002, 1.1140775E+002, 9.6002738E+001, 9.4726891E+001, 1.5767379E+000, 2.6506493E+000, 2.2849425E+000, 2.4998614E+000, 2.3818371E+000, 2.1542176E+000, 1.6337215E+001, 6.5155965E+001, 1.9245852E+000, 2.8695554E+001, 8.9413831E-001, 2.4495543E+001, 7.9866200E-001, 2.2456843E+001, 7.7622362E-001, 2.2223473E+001, 7.5944843E-001, 2.2033966E+001, 6.5718872E-001, 6.3759322E-001, 5.6649147E-001, 2.1949671E-002, 2.3953398E-002, 5.1221885E+000
 2.7500287E+001, 6.7449079E+002, 9.5117509E+002, 7.3171399E+002, 3.9467245E+002, 3.0822591E+002, 2.2482933E+002, 1.5011093E+002, 1.1095033E+002, 8.7823411E+001, 7.9778302E+001, 1.8452657E+000, 3.0308295E+000, 2.7706267E+000, 2.3951533E+000, 1.9642488E+000, 1.7781886E+000, 2.1194291E+001, 6.6501308E+001, 4.1850887E+000, 2.8897168E+001, 1.8079128E+000, 2.4597210E+001, 1.0916824E+000, 2.2512967E+001, 9.2289234E-001, 2.2270737E+001, 6.1387963E-001, 2.2079154E+001, 6.7985213E-001, 5.3165606E-001, 3.6526887E-001, 2.0188488E-002, 2.4524926E-002, 6.2391645E+000
 2.8000323E+001, 6.3797597E+002, 1.0080021E+003, 5.5782998E+002, 3.3912673E+002, 2.1009183E+002, 1.6786612E+002, 1.0375629E+002, 9.9467561E+001, 1.1666433E+002, 1.2799720E+002, 1.6898307E+000, 2.8477471E+000, 2.3861549E+000, 1.7755382E+000, 1.7221934E+000, 1.9303567E+000, 1.6484660E+001, 6.7660228E+001, 1.9403973E+000, 2.9131774E+001, 1.0544810E+000, 2.4690097E+001, 7.3832416E-001, 2.2579135E+001, 7.5896970E-001, 2.2340744E+001, 9.8690006E-001, 2.2140867E+001, 7.5303924E-001, 6.6809043E-001, 8.0381179E-001, 2.1411084E-002, 2.3885924E-002, 5.2729667E+000
 2.8500383E+001, 6.4980847E+002, 7.9644085E+002, 7.8914509E+002, 5.1605364E+002, 3.2241959E+002, 2.6812293E+002, 1.8076741E+002, 1.6078548E+002, 1.4125162E+002, 1.2853732E+002, 2.0607727E+000, 3.2624777E+000, 2.7485830E+000, 2.4709256E+000, 1.9493400E+000, 1.9250504E+000, 1.8286623E+001, 6.8859173E+001, 6.2924522E+000, 2.9437715E+001, 2.3954596E+000, 2.4810208E+001, 1.1143897E+000, 2.2639113E+001, 1.3087103E+000, 2.2390843E+001, 9.8721485E-001, 2.2188259E+001, 1.3940110E+000, 1.2322894E+000, 7.8850118E-001, 1.8797386E-002, 2.3496018E-002, 7.9095307E+000
 2.9000209E+001, 6.5567436E+002, 7.3186670E+002, 6.6664762E+002, 5.5350789E+002, 3.6441801E+002, 2.2838190E+002, 1.4559499E+002, 1.3129328E+002, 1.3888685E+002, 1.4124070E+002, 1.9333318E+000, 3.2808257E+000, 2.7829634E+000, 1.8794852E+000, 2.0851990E+000, 2.1614291E+000, 1.6873327E+001, 7.0042118E+001, 9.4748442E+000, 3.0089114E+001, 3.7575349E+000, 2.5056070E+001, 1.3758196E+000, 2.2722874E+001, 1.0441973E+000, 2.2478819E+001, 1.1537226E+000, 2.2279210E+001, 9.5857885E-001, 9.0530354E-001, 1.1422436E+000, 2.0698450E-002, 2.6953266E-002, 9.6682933E+000
 2.9500454E+001, 9.5153302E+002, 8.1803862E+002, 4.7088200E+002, 3.2305845E+002, 2.3693125E+002, 3.1538563E+002, 2.5350642E+002, 1.7965207E+002, 1.3432964E+002, 1.2054248E+002, 1.7674938E+000, 2.8957449E+000, 2.5408346E+000, 2.1572240E+000, 1.7426337E+000, 1.5520994E+000, 1.4208451E+001, 7.1046514E+001, 4.9014625E+000, 3.0470610E+001, 2.2257098E+000, 2.5267979E+001, 2.0973866E+000, 2.2852010E+001, 1.4078644E+000, 2.2560347E+001, 1.0054828E+000, 2.2344474E+001, 2.9915767E+000, 1.8982556E+000, 9.1862881E-001, 2.1673024E-002, 2.2658623E-002, 6.2886093E+000
 3.0000584E+001, 7.4687748E+002, 9.0741061E+002, 4.2426864E+002, 3.2079572E+002, 1.8236079E+002, 1.1060574E+002, 1.1727830E+002, 1.3111504E+002, 1.3358670E+002, 1.0498236E+002, 1.6475947E+000, 2.4389404E+000, 1.9726757E+000, 1.5328660E+000, 1.8141484E+000, 1.8870541E+000, 1.7634241E+001, 7.2100643E+001, 2.7791768E+000, 3.0676138E+001, 1.2995155E+000, 2.5334628E+001, 8.0771085E-001, 2.2950124E+001, 1.0863260E+000, 2.2667099E+001, 1.1108452E+000, 2.2425259E+001, 7.7981805E-001, 1.0718204E+000, 8.4459755E-001, 2.2469943E-002, 2.5260750E-002, 5.0489855E+000
 3.0500630E+001, 6.7499394E+002, 9.3502757E+002, 6.5712036E+002, 3.7803700E+002, 2.3584909E+002, 1.8266524E+002, 1.3460235E+002, 1.0729217E+002, 8.9738806E+001, 8.6003952E+001, 1.5561964E+000, 3.0396623E+000, 2.4833509E+000, 2.0903793E+000, 1.8425700E+000, 1.4016468E+000, 1.5526658E+001, 7.3186991E+001, 3.2791388E+000, 3.0880322E+001, 1.8959276E+000, 2.5459140E+001, 1.0596905E+000, 2.3004641E+001, 7.9956672E-001, 2.2710458E+001, 6.9153745E-001, 2.2477044E+001, 6.3920104E-001, 7.1508386E-001, 6.1608733E-001, 2.1569414E-002, 2.2949741E-002, 4.8440669E+000
 3.1000280E+001, 6.4829897E+002, 9.2706602E+002, 6.1639227E+002, 3.2379618E+002, 2.5525402E+002, 1.7657758E+002, 1.6986060E+002, 1.3526035E+002, 1.0856224E+002, 8.8204229E+001, 1.5770830E+000, 2.7449050E+000, 2.6610807E+000, 2.6748002E+000, 2.5180354E+000, 1.9645674E+000, 1.3427110E+001, 7.4147055E+001, 1.9528455E+000, 3.1063496E+001, 1.7006714E+000, 2.5572429E+001, 9.0981568E-001, 2.3071124E+001, 8.5580144E-001, 2.2771133E+001, 7.2148750E-001, 2.2522785E+001, 7.6033369E-001, 5.9136513E-001, 5.2169289E-001, 2.1871983E-002, 2.1668296E-002, 5.0673015E+000
 3.1500237E+001, 6.3974152E+002, 1.0579859E+003, 6.8919677E+002, 4.4567448E+002, 2.8793174E+002, 2.0728595E+002, 1.1192961E+002, 1.0307888E+002, 1.0924424E+002, 9.3283666E+001, 1.8199766E+000, 3.3195754E+000, 2.9057638E+000, 2.3740567E+000, 2.1420621E+000, 2.0115829E+000, 1.9383576E+001, 7.5249329E+001, 4.2994563E+000, 3.1270716E+001, 1.9479971E+000, 2.5676183E+001, 5.5904110E-001, 2.3119069E+001, 7.4879956E-001, 2.2827092E+001, 6.5197301E-001, 2.2571976E+001, 4.5516059E-001, 5.1419172E-001, 5.7327424E-001, 2.0999666E-002, 2.2814244E-002, 5.7645484E+000
 3.2000248E+001, 5.3299639E+002, 7.8669244E+002, 6.3874370E+002, 4.6357799E+002, 2.4589312E+002, 2.0301076E+002, 1.8566691E+002, 1.1629648E+002, 9.9463923E+001, 9.5755135E+001, 1.5595541E+000, 3.1798798E+000, 2.8691787E+000, 2.6374920E+000, 2.2793099E+000, 1.6924512E+000, 2.1988191E+001, 7.6674018E+001, 3.9239905E+000, 3.1544334E+001, 1.5270591E+000, 2.5810492E+001, 7.7355357E-001, 2.3169557E+001, 8.4923891E-001, 2.2878960E+001, 6.8993542E-001, 2.2615964E+001, 8.3895079E-001, 5.1304796E-001, 4.6667332E-001, 2.0325553E-002, 2.3143367E-002, 6.5456010E+000
 3.2500299E+001, 7.5162728E+002, 7.9593832E+002, 8.1971905E+002, 5.1503011E+002, 3.2315722E+002, 2.3731659E+002, 1.8552024E+002, 1.7919421E+002, 1.5721189E+002, 1.4107390E+002, 1.8030016E+000, 3.6596707E+000, 3.1869868E+000, 2.8904292E+000, 2.5295125E+000, 2.1146898E+000, 1.8193668E+001, 7.7963845E+001, 5.9699346E+000, 3.1938839E+001, 2.8934598E+000, 2.5983822E+001, 1.2193994E+000, 2.3233242E+001, 1.5498349E+000, 2.2960215E+001, 1.2313470E+000, 2.2674353E+001, 1.1416625E+000, 1.0815943E+000, 8.9876130E-001, 2.1496467E-002, 2.3823581E-002, 7.3103340E+000
 3.3000209E+001, 6.0508596E+002, 7.3690143E+002, 5.2424878E+002, 3.5738761E+002, 2.1933061E+002, 1.0436949E+002, 1.0311095E+002, 1.1237473E+002, 1.1984662E+002, 1.4440445E+002, 1.2753959E+000, 2.7727593E+000, 1.9900143E+000, 1.8856765E+000, 1.8967623E+000, 2.1157951E+000, 1.5127530E+001, 7.9028757E+001, 3.7197937E+000, 3.2218551E+001, 9.4873736E-001, 2.6076555E+001, 7.5419848E-001, 2.3306546E+001, 9.9996602E-001, 2.3060807E+001, 1.1213733E+000, 2.2771225E+001, 6.5377715E-001, 6.8580891E-001, 1.0176149E+000, 2.4137865E-002, 2.6374228E-002, 5.9976942E+000
 3.3500355E+001, 5.3884335E+002, 8.7636411E+002, 8.5284965E+002, 5.1476525E+002, 3.2754430E+002, 2.9376132E+002, 1.9893224E+002, 1.5884847E+002, 1.1440527E+002, 1.0024840E+002, 1.5858043E+000, 3.2918654E+000, 3.2618122E+000, 2.7334966E+000, 2.2455002E+000, 1.7099266E+000, 1.8078544E+001, 8.0170080E+001, 6.4039200E+000, 3.2558984E+001, 2.4662139E+000, 2.6194584E+001, 1.1573330E+000, 2.3351544E+001, 1.0776170E+000, 2.3113143E+001, 7.9828148E-001, 2.2820796E+001, 1.3227483E+000, 1.0494144E+000, 7.1819795E-001, 2.2765358E-002, 2.3403998E-002, 6.8679285E+000
