s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 6.4000488E+001, 6.5472670E+000, 0.0000000E+000,-2.1221452E+000,-2.3813467E+000,-1.7462486E+000,-1.1095484E-005, 0.0000000E+000, 0.0000000E+000, 3.5473261E-001, 2.9751543E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.5000053E+001, 5.7937173E+000, 0.0000000E+000,-1.8907488E+000,-2.4800734E+000,-1.6894299E+000,-9.6641798E-006, 0.0000000E+000, 0.0000000E+000,-2.0114661E-001,-2.6654440E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.6000648E+001, 5.8711163E+000, 0.0000000E+000,-1.9166719E+000,-2.3313055E+000,-1.6646225E+000,-9.7368700E-006, 0.0000000E+000, 0.0000000E+000, 1.5983501E-002,-4.1493358E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.7000092E+001, 6.2477786E+000, 0.0000000E+000,-2.0574193E+000,-2.8456342E+000,-1.8068007E+000,-1.0585380E-005, 0.0000000E+000, 0.0000000E+000,-3.8363751E-001,-4.6208619E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.8000206E+001, 7.1202180E+000, 0.0000000E+000,-2.2874364E+000,-2.7024788E+000,-1.9400453E+000,-1.0973376E-005, 0.0000000E+000, 0.0000000E+000, 2.6003273E-001, 1.9024659E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.9000008E+001, 6.5935398E+000, 0.0000000E+000,-2.1312330E+000,-2.7243645E+000,-1.8717134E+000,-1.1738297E-005, 0.0000000E+000, 0.0000000E+000,-5.8657171E-002,-1.3378284E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.0000061E+001, 5.7448111E+000, 0.0000000E+000,-1.8712565E+000,-2.2309184E+000,-1.6593485E+000,-1.0791198E-005, 0.0000000E+000, 0.0000000E+000, 4.3161923E-002,-1.6723115E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.1000587E+001, 5.7757175E+000, 0.0000000E+000,-1.8888646E+000,-2.4337289E+000,-1.6287880E+000,-1.0404021E-005, 0.0000000E+000, 0.0000000E+000,-1.1117993E-001,-1.7567433E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.2000572E+001, 6.3857476E+000, 0.0000000E+000,-2.0624794E+000,-2.3697552E+000,-1.6846827E+000,-1.0066367E-005, 0.0000000E+000, 0.0000000E+000, 3.2185721E-001, 2.6882029E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.3000526E+001, 6.0696705E+000, 0.0000000E+000,-1.9827138E+000,-2.7988449E+000,-1.7495186E+000,-1.1692644E-005, 0.0000000E+000, 0.0000000E+000,-3.8069911E-001,-4.6141846E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.4000778E+001, 6.1479716E+000, 0.0000000E+000,-1.9696166E+000,-2.2149095E+000,-1.7467047E+000,-1.0678201E-005, 0.0000000E+000, 0.0000000E+000, 2.6845689E-001, 2.1673012E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.5000496E+001, 6.2653957E+000, 0.0000000E+000,-2.0139031E+000,-2.5973917E+000,-1.7546159E+000,-9.9202593E-006, 0.0000000E+000, 0.0000000E+000,-3.5477412E-002,-1.0052497E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.6000031E+001, 5.2750339E+000, 0.0000000E+000,-1.7493410E+000,-2.4866340E+000,-1.5629302E+000,-9.3713911E-006, 0.0000000E+000, 0.0000000E+000,-4.6138010E-001,-5.2388070E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.7000435E+001, 6.4011445E+000, 0.0000000E+000,-2.0523598E+000,-2.4141898E+000,-1.6543276E+000,-8.9314492E-006, 0.0000000E+000, 0.0000000E+000, 3.3307775E-001, 2.8025832E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.8000664E+001, 6.2072437E+000, 0.0000000E+000,-1.9845701E+000,-2.5435608E+000,-1.6877134E+000,-8.8592162E-006, 0.0000000E+000, 0.0000000E+000, 6.0708589E-002,-8.6094610E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.9000435E+001, 6.2192061E+000, 0.0000000E+000,-2.0110361E+000,-2.4900207E+000,-1.6891760E+000,-8.6350350E-006, 0.0000000E+000, 0.0000000E+000, 8.3840365E-002, 2.8964661E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.0000496E+001, 7.7618952E+000, 0.0000000E+000,-2.5288416E+000,-2.8569682E+000,-2.2273145E+000,-1.3261924E-005, 0.0000000E+000, 0.0000000E+000, 2.1703174E-001, 1.4875772E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.1000595E+001, 5.5482797E+000, 0.0000000E+000,-1.8321286E+000,-2.4528518E+000,-1.6592788E+000,-1.1723005E-005, 0.0000000E+000, 0.0000000E+000,-3.3627645E-001,-3.9599118E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.2000534E+001, 5.0877566E+000, 0.0000000E+000,-1.6886085E+000,-2.2549642E+000,-1.5470523E+000,-1.1109989E-005, 0.0000000E+000, 0.0000000E+000,-3.4594379E-001,-4.0287952E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.3000092E+001, 6.3625955E+000, 0.0000000E+000,-2.0579286E+000,-2.2025995E+000,-1.6649658E+000,-1.0522795E-005, 0.0000000E+000, 0.0000000E+000, 4.8762221E-001, 4.3709116E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.4000305E+001, 6.0541548E+000, 0.0000000E+000,-1.9765473E+000,-2.5343558E+000,-1.6992022E+000,-9.3151120E-006, 0.0000000E+000, 0.0000000E+000,-8.6274636E-002,-1.5595979E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.5000107E+001, 6.3959825E+000, 0.0000000E+000,-2.0704654E+000,-2.5530578E+000,-1.7601373E+000,-9.3648768E-006, 0.0000000E+000, 0.0000000E+000, 6.7417201E-002, 1.2312543E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.6000206E+001, 6.4289461E+000, 0.0000000E+000,-2.0882937E+000,-2.4958418E+000,-1.7431195E+000,-1.0171729E-005, 0.0000000E+000, 0.0000000E+000, 1.6370454E-001, 1.0168083E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.7000053E+001, 5.8494029E+000, 0.0000000E+000,-1.9150535E+000,-2.6268068E+000,-1.7683440E+000,-9.6484255E-006, 0.0000000E+000, 0.0000000E+000,-3.8166109E-001,-4.6081104E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8000481E+001, 6.5978890E+000, 0.0000000E+000,-2.1545176E+000,-2.4567079E+000,-1.8442029E+000,-9.7368034E-006, 0.0000000E+000, 0.0000000E+000, 2.0922900E-001, 1.4245084E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9000351E+001, 6.1752604E+000, 0.0000000E+000,-2.0300683E+000,-2.6723043E+000,-1.7145954E+000,-9.5785967E-006, 0.0000000E+000, 0.0000000E+000,-1.7425634E-001,-2.4171713E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0000237E+001, 6.1453431E+000, 0.0000000E+000,-1.9959273E+000,-2.3210612E+000,-1.6378885E+000,-1.0059559E-005, 0.0000000E+000, 0.0000000E+000, 2.5020343E-001, 1.9045592E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1000221E+001, 5.9127622E+000, 0.0000000E+000,-1.9449794E+000,-2.7093962E+000,-1.6997155E+000,-9.2965861E-006, 0.0000000E+000, 0.0000000E+000,-3.7009809E-001,-4.4133821E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2000038E+001, 7.1309006E+000, 0.0000000E+000,-2.2830434E+000,-2.6005093E+000,-1.8115421E+000,-1.0738669E-005, 0.0000000E+000, 0.0000000E+000, 5.0023485E-001, 4.3579519E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3000237E+001, 6.4331391E+000, 0.0000000E+000,-2.1088437E+000,-2.8074470E+000,-1.8239293E+000,-1.0955119E-005, 0.0000000E+000, 0.0000000E+000,-2.3900278E-001,-3.0709190E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4000381E+001, 5.7350268E+000, 0.0000000E+000,-1.8625244E+000,-2.4487119E+000,-1.5792225E+000,-1.0574927E-005, 0.0000000E+000, 0.0000000E+000,-9.7248353E-002,-1.5544260E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5000496E+001, 6.4182810E+000, 0.0000000E+000,-2.0480951E+000,-2.4454332E+000,-1.5951222E+000,-1.0094308E-005, 0.0000000E+000, 0.0000000E+000, 3.8619846E-001, 3.2962048E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6000069E+001, 6.0290360E+000, 0.0000000E+000,-1.9723622E+000,-2.9561579E+000,-1.6763478E+000,-1.1084656E-005, 0.0000000E+000, 0.0000000E+000,-5.0203670E-001,-5.7584313E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7000381E+001, 6.4541129E+000, 0.0000000E+000,-2.0902612E+000,-2.4513896E+000,-1.7193738E+000,-1.0650707E-005, 0.0000000E+000, 0.0000000E+000, 2.4827786E-001, 1.9307761E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.8000435E+001, 5.8485261E+000, 0.0000000E+000,-1.9071410E+000,-2.4416413E+000,-1.5229770E+000,-9.9669803E-006, 0.0000000E+000, 0.0000000E+000, 3.8594821E-002,-2.3243207E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.9000603E+001, 5.7998438E+000, 0.0000000E+000,-1.8812605E+000,-2.7380264E+000,-1.5122698E+000,-9.3944197E-006, 0.0000000E+000, 0.0000000E+000,-2.6900822E-001,-3.3172229E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.0000000E+002, 6.6044604E+000, 0.0000000E+000,-2.1134223E+000,-3.0737782E+000,-1.7147392E+000,-1.0321068E-005, 0.0000000E+000, 0.0000000E+000,-2.2532572E-001,-2.9748961E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
