s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 2.1000727E+001, 6.4478314E+000, 0.0000000E+000,-1.9715877E+000,-2.6631501E+000,-1.5339939E+000,-5.5509835E-005, 0.0000000E+000, 0.0000000E+000, 3.5075809E-001, 2.7904418E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.2000273E+001, 5.6027288E+000, 0.0000000E+000,-1.7471909E+000,-2.9160916E+000,-1.4770972E+000,-5.4924758E-005, 0.0000000E+000, 0.0000000E+000,-4.5597305E-001,-5.3770584E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.3000368E+001, 6.2929784E+000, 0.0000000E+000,-1.9373896E+000,-2.8441113E+000,-1.4799484E+000,-5.6550663E-005, 0.0000000E+000, 0.0000000E+000, 9.2452698E-002, 3.1472551E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.4000698E+001, 6.1977743E+000, 0.0000000E+000,-1.9109160E+000,-2.8826446E+000,-1.5166332E+000,-5.7414188E-005, 0.0000000E+000, 0.0000000E+000,-2.9324322E-002,-1.1247700E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.5001230E+001, 6.6628894E+000, 0.0000000E+000,-2.0381155E+000,-2.6564142E+000,-1.5284270E+000,-5.8355590E-005, 0.0000000E+000, 0.0000000E+000, 4.9506137E-001, 4.3987446E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.6000753E+001, 5.8429428E+000, 0.0000000E+000,-1.8048318E+000,-3.0549976E+000,-1.5514833E+000,-5.9570368E-005, 0.0000000E+000, 0.0000000E+000,-4.7973215E-001,-5.6842952E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.7001411E+001, 6.0756364E+000, 0.0000000E+000,-1.8733610E+000,-2.8098234E+000,-1.4620703E+000,-5.4433666E-005, 0.0000000E+000, 0.0000000E+000, 1.6228353E-003,-6.9672732E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.8001225E+001, 6.4967200E+000, 0.0000000E+000,-1.9938885E+000,-2.7287243E+000,-1.5231755E+000,-5.4619483E-005, 0.0000000E+000, 0.0000000E+000, 3.0869955E-001, 2.5087721E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.9000017E+001, 6.1600103E+000, 0.0000000E+000,-1.8903933E+000,-2.7876936E+000,-1.5090061E+000,-5.4205944E-005, 0.0000000E+000, 0.0000000E+000, 4.0313468E-002,-2.7136923E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.0000580E+001, 6.0484286E+000, 0.0000000E+000,-1.8905035E+000,-2.8845427E+000,-1.5253998E+000,-5.5905421E-005, 0.0000000E+000, 0.0000000E+000,-1.8002910E-001,-2.5207336E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.1000364E+001, 6.5072644E+000, 0.0000000E+000,-1.9993539E+000,-2.8981356E+000,-1.5335748E+000,-5.9412289E-005, 0.0000000E+000, 0.0000000E+000, 1.4830837E-001, 7.6140663E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.2001202E+001, 6.0264317E+000, 0.0000000E+000,-1.8605461E+000,-3.0231361E+000,-1.5205102E+000,-5.8345382E-005, 0.0000000E+000, 0.0000000E+000,-2.9544789E-001,-3.7781905E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.3001007E+001, 6.2947439E+000, 0.0000000E+000,-1.9354890E+000,-2.7515896E+000,-1.5142908E+000,-5.3801767E-005, 0.0000000E+000, 0.0000000E+000, 1.6290824E-001, 9.3320682E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.4000439E+001, 6.4057835E+000, 0.0000000E+000,-1.9695774E+000,-2.7734715E+000,-1.5005003E+000,-5.8850807E-005, 0.0000000E+000, 0.0000000E+000, 2.4422546E-001, 1.6217546E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.5000435E+001, 6.9532051E+000, 0.0000000E+000,-2.1409059E+000,-3.3729019E+000,-1.7357494E+000,-6.7214672E-005, 0.0000000E+000, 0.0000000E+000,-2.0878228E-001,-2.9641928E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
