s,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,kW/m2,kW/m2,kg/s,kg/s,kW
 7.0000733E+000, 5.8375495E+002, 2.9397864E+002, 1.6620178E+002, 3.1189874E+002, 2.0222301E+002, 1.5203176E+002, 1.9999989E+001, 2.0000001E+001, 2.0000009E+001, 1.9999995E+001, 1.9290196E-002, 2.0503100E-001, 3.6042070E-001, 2.7485590E-004,-4.0155805E-005,-1.6146718E-004, 2.7221947E+000, 2.1121476E+001, 1.9606499E+000, 2.0604473E+001, 8.9218961E-001, 2.0342996E+001,-1.2539279E-008, 2.0000000E+001,-5.4008069E-009, 1.9999999E+001,-1.7034526E-008, 2.0000000E+001,-1.7852609E-008, 3.4281879E-008, 1.3667031E-008, 5.6705504E-003, 3.9415111E-006, 5.1776601E+000
 7.5011500E+000, 2.2578065E+002, 3.3872712E+002, 3.2930227E+002, 4.9647113E+002, 2.7022061E+002, 1.9836330E+002, 1.9999990E+001, 2.0000001E+001, 2.0000009E+001, 1.9999995E+001, 1.3282074E-001, 9.3371218E-001, 4.2615928E-001, 2.8191603E-004,-8.2431381E-006,-8.4694024E-005, 2.8472248E+000, 2.1332810E+001, 4.9329900E+000, 2.0863162E+001, 1.6160935E+000, 2.0434624E+001,-1.2825876E-008, 2.0000000E+001,-4.7092225E-009, 1.9999999E+001,-1.5228600E-008, 2.0000000E+001,-1.8127263E-008, 3.2688576E-008, 1.3498305E-008, 5.0458570E-003, 2.3326155E-006, 4.4451621E+000
 8.0008421E+000, 2.9537314E+002, 3.4579612E+002, 3.0801127E+002, 3.3451348E+002, 2.1926673E+002, 2.4329177E+002, 1.9999990E+001, 2.0000002E+001, 2.0000008E+001, 1.9999996E+001, 4.4518336E-001, 7.3808082E-001, 1.8491449E-001, 2.3186271E-004,-3.4032125E-005,-7.2794564E-005, 2.6707537E+000, 2.1516552E+001, 1.7965650E+000, 2.1084736E+001, 1.2578499E+000, 2.0533104E+001,-1.2443052E-008, 2.0000000E+001,-3.2957727E-009, 1.9999999E+001,-1.3482084E-008, 2.0000000E+001,-1.7652122E-008, 3.1743127E-008, 1.3196102E-008, 3.4763608E-003, 1.4951605E-006, 3.7596206E+000
 8.5013099E+000, 2.8965500E+002, 2.7192671E+002, 3.4939480E+002, 5.3542796E+002, 1.9484928E+002, 2.0044719E+002, 1.9999991E+001, 2.0000002E+001, 2.0000008E+001, 1.9999996E+001,-6.1153478E-002, 7.8941582E-001, 1.0353356E-001, 2.0092000E-004,-5.2477352E-005,-9.5081865E-005, 1.9723426E+000, 2.1664679E+001, 3.6103205E+000, 2.1244588E+001, 1.0638970E+000, 2.0609591E+001,-1.2164359E-008, 2.0000000E+001,-2.0864350E-009, 1.9999999E+001,-1.1733748E-008, 2.0000000E+001,-1.7214132E-008, 3.0640505E-008, 1.2900916E-008, 2.1095883E-003, 1.7475981E-006, 4.8357811E+000
 9.0017209E+000, 3.3792816E+002, 2.7873639E+002, 3.8728008E+002, 4.0509074E+002, 2.2047959E+002, 2.6422362E+002, 1.9999991E+001, 2.0000003E+001, 2.0000008E+001, 1.9999997E+001,-8.4933607E-003, 3.6035511E-001, 2.0945188E-001, 1.8864513E-004,-4.4666147E-005,-5.2175982E-005, 2.2918329E+000, 2.1808319E+001, 3.2099281E+000, 2.1492579E+001, 1.2474313E+000, 2.0684567E+001,-1.2188989E-008, 2.0000000E+001,-1.3424667E-009, 1.9999999E+001,-1.0575448E-008, 2.0000000E+001,-1.7021093E-008, 2.9177437E-008, 1.2073859E-008, 2.8000346E-003, 2.0245758E-006, 4.5856765E+000
 9.5014493E+000, 3.1084332E+002, 2.8095463E+002, 4.7342866E+002, 6.2351128E+002, 2.7475017E+002, 2.6967349E+002, 1.9999992E+001, 2.0000003E+001, 2.0000007E+001, 1.9999997E+001, 2.4911501E-002, 7.0766360E-001, 3.3331605E-001, 1.4851299E-004,-7.1903579E-005,-5.9632064E-005, 2.5739165E+000, 2.1968371E+001, 7.5163547E+000, 2.1934846E+001, 1.9893801E+000, 2.0802187E+001,-1.2019159E-008, 2.0000000E+001,-4.5894513E-010, 1.9999999E+001,-9.2649786E-009, 2.0000000E+001,-1.6596842E-008, 2.7936079E-008, 1.1488919E-008, 2.2379485E-003, 2.7316908E-006, 7.0588240E+000
 1.0000109E+001, 3.6806701E+002, 3.4668044E+002, 4.3809891E+002, 3.1559466E+002, 3.6736633E+002, 3.4797672E+002, 1.9999992E+001, 2.0000003E+001, 2.0000007E+001, 1.9999997E+001, 2.8979647E-001, 2.4187341E-002, 3.7625857E-001, 1.7234704E-004,-3.4689380E-005,-7.9824484E-006, 2.9768724E+000, 2.2163999E+001, 2.5511975E+000, 2.2223822E+001, 2.8289737E+000, 2.0981671E+001,-1.1777846E-008, 2.0000000E+001, 2.3865965E-010, 1.9999999E+001,-8.5269680E-009, 2.0000000E+001,-1.6075931E-008, 2.6607358E-008, 1.0442242E-008, 4.3284514E-003, 4.3366601E-006, 4.0129385E+000
 1.0502272E+001, 3.5866767E+002, 3.5743233E+002, 4.5132731E+002, 2.9851918E+002, 2.8437625E+002, 3.0537534E+002, 1.9999993E+001, 2.0000003E+001, 2.0000006E+001, 1.9999998E+001, 4.9085050E-001, 5.1193057E-002, 4.0502443E-001, 1.0893170E-004,-8.8275728E-005,-6.5389053E-005, 2.9688015E+000, 2.2380402E+001, 2.1898072E+000, 2.2387675E+001, 1.8684572E+000, 2.1133845E+001,-1.1233411E-008, 2.0000000E+001, 1.3961570E-009, 1.9999999E+001,-7.2045112E-009, 2.0000000E+001,-1.5234613E-008, 2.5830222E-008, 1.0090974E-008, 3.2021111E-003, 1.6410051E-006, 3.2927695E+000
 1.1000257E+001, 3.0233461E+002, 4.1339322E+002, 6.6514251E+002, 4.0549091E+002, 2.4172880E+002, 2.6495676E+002, 1.9999993E+001, 2.0000004E+001, 2.0000006E+001, 1.9999998E+001,-7.5581092E-002, 3.4326521E-001, 3.2651237E-001, 9.6417780E-005,-8.9149429E-005,-4.6476002E-005, 3.3403942E+000, 2.2578328E+001, 3.2277595E+000, 2.2559205E+001, 1.5243518E+000, 2.1244068E+001,-1.0611150E-008, 2.0000000E+001, 2.6372310E-009, 1.9999999E+001,-5.9024794E-009, 2.0000000E+001,-1.4308894E-008, 2.5234439E-008, 9.8369862E-009, 2.9369730E-003, 2.7522551E-006, 4.2989287E+000
 1.1500402E+001, 3.0679344E+002, 4.2104780E+002, 4.0196865E+002, 2.5444778E+002, 2.7840505E+002, 3.3775628E+002, 1.9999994E+001, 2.0000004E+001, 2.0000006E+001, 1.9999998E+001, 4.6746265E-001, 1.2865661E-003, 6.8254797E-001, 8.5040187E-005,-8.8020365E-005,-4.3338905E-005, 3.4748998E+000, 2.2837597E+001, 2.0454164E+000, 2.2740903E+001, 2.2315486E+000, 2.1393618E+001,-1.0175486E-008, 2.0000000E+001, 3.5204745E-009, 1.9999999E+001,-5.1286380E-009, 2.0000000E+001,-1.3567468E-008, 2.4418306E-008, 9.1781861E-009, 4.6102926E-003, 3.0792317E-006, 3.4950168E+000
 1.2002722E+001, 3.3474699E+002, 3.1888386E+002, 3.4443324E+002, 2.7878830E+002, 2.6885915E+002, 2.8266291E+002, 1.9999994E+001, 2.0000004E+001, 2.0000006E+001, 1.9999998E+001, 4.5049944E-001, 3.1890315E-002, 2.2821501E-001, 8.5771690E-005,-8.1925789E-005,-3.8168057E-005, 2.2467700E+000, 2.3021894E+001, 1.7938299E+000, 2.2874531E+001, 1.7882226E+000, 2.1518430E+001,-9.6267581E-009, 2.0000000E+001, 4.5237802E-009, 1.9999999E+001,-4.0795741E-009, 2.0000000E+001,-1.2717449E-008, 2.3810810E-008, 8.9015106E-009, 3.2368027E-003, 1.1972793E-006, 2.4833410E+000
 1.2500777E+001, 4.1145663E+002, 2.4993568E+002, 3.4091486E+002, 2.9648604E+002, 2.2994856E+002, 2.4325258E+002, 1.9999994E+001, 2.0000004E+001, 2.0000005E+001, 1.9999999E+001, 1.6331890E-001, 4.3526328E-001, 4.2974357E-001, 7.5191917E-005,-8.1755405E-005,-2.2411097E-005, 1.9168296E+000, 2.3156162E+001, 1.9863375E+000, 2.3010447E+001, 1.3648839E+000, 2.1620109E+001,-8.8632691E-009, 2.0000000E+001, 5.8078761E-009, 1.9999999E+001,-2.8158308E-009, 2.0000000E+001,-1.1664441E-008, 2.3589236E-008, 8.9483781E-009, 2.5119019E-003, 1.6327646E-006, 2.9178483E+000
 1.3000932E+001, 2.5918143E+002, 2.4098860E+002, 4.5862525E+002, 2.3171313E+002, 1.9797383E+002, 2.2524338E+002, 1.9999995E+001, 2.0000004E+001, 2.0000005E+001, 1.9999999E+001, 8.9812764E-002, 4.7290917E-002, 3.6297541E-001, 5.1800516E-005,-9.8742869E-005,-5.1294104E-005, 1.9996410E+000, 2.3288434E+001, 1.8601430E+000, 2.3138486E+001, 1.1024675E+000, 2.1701006E+001,-8.6147112E-009, 2.0000000E+001, 6.3852302E-009, 1.9999999E+001,-2.4166517E-009, 2.0000000E+001,-1.1133438E-008, 2.2802292E-008, 8.2390649E-009, 2.7283127E-003, 1.8010925E-006, 3.1366101E+000
 1.3502160E+001, 2.5759596E+002, 2.6846065E+002, 3.6857731E+002, 2.3693519E+002, 1.7515343E+002, 2.5898952E+002, 1.9999995E+001, 2.0000004E+001, 2.0000005E+001, 1.9999999E+001, 2.8887688E-001,-2.4914717E-002, 2.4112684E-001, 6.9560294E-005,-7.0249697E-005,-1.4213125E-005, 1.8449300E+000, 2.3418717E+001, 1.5968262E+000, 2.3259222E+001, 1.0439265E+000, 2.1773975E+001,-8.4315417E-009, 2.0000000E+001, 6.8116873E-009, 1.9999999E+001,-2.1077948E-009, 2.0000000E+001,-1.0677675E-008, 2.1976410E-008, 7.5361188E-009, 4.1245309E-003, 1.7829005E-006, 2.4820286E+000
 1.4000389E+001, 3.3580297E+002, 3.1190136E+002, 2.2661950E+002, 2.1553517E+002, 1.7664141E+002, 2.3498832E+002, 1.9999995E+001, 2.0000004E+001, 2.0000005E+001, 1.9999999E+001, 2.9591610E-001, 1.9067662E-002, 3.2979416E-001, 5.7314746E-005,-8.2939952E-005,-3.6656665E-005, 2.0348412E+000, 2.3548469E+001, 1.2954154E+000, 2.3345483E+001, 1.0973966E+000, 2.1849120E+001,-8.0496368E-009, 2.0000000E+001, 7.4552579E-009, 1.9999999E+001,-1.4428491E-009, 2.0000000E+001,-1.0039292E-008, 2.1461103E-008, 7.2813830E-009, 3.1734302E-003, 1.1145248E-006, 2.3892594E+000
 1.4500169E+001, 2.4628256E+002, 3.8794751E+002, 3.2064415E+002, 2.3031292E+002, 1.5058776E+002, 1.9398165E+002, 1.9999996E+001, 2.0000004E+001, 2.0000005E+001, 1.9999999E+001, 3.4482293E-001, 4.5087795E-001, 3.0947390E-001, 2.2331938E-005,-1.0592092E-004,-5.3703199E-005, 2.7430656E+000, 2.3712542E+001, 1.4538918E+000, 2.3442521E+001, 8.2921198E-001, 2.1910568E+001,-7.4747815E-009, 2.0000000E+001, 8.2874149E-009, 1.9999999E+001,-4.6116161E-010, 2.0000000E+001,-9.2287504E-009, 2.1221054E-008, 7.4190746E-009, 2.1155907E-003, 8.1368400E-007, 2.4327649E+000
 1.5001597E+001, 2.1276159E+002, 2.6217115E+002, 4.4606993E+002, 1.8706817E+002, 1.7581002E+002, 1.9650527E+002, 1.9999996E+001, 2.0000005E+001, 2.0000004E+001, 2.0000000E+001, 4.0557672E-001, 4.3226125E-002, 3.0877795E-001, 4.1907510E-005,-7.9585178E-005,-2.5166034E-005, 2.0604938E+000, 2.3885479E+001, 1.2723345E+000, 2.3537412E+001, 9.8854432E-001, 2.1970135E+001,-7.2241327E-009, 2.0000000E+001, 8.5997210E-009, 1.9999999E+001,-2.9500498E-010, 2.0000000E+001,-8.7550736E-009, 2.0555388E-008, 6.8203438E-009, 3.9576163E-003, 2.2745100E-006, 2.7243898E+000
 1.5502078E+001, 2.6583011E+002, 2.0393975E+002, 2.8796832E+002, 1.9346011E+002, 2.7168713E+002, 2.3225273E+002, 1.9999996E+001, 2.0000005E+001, 2.0000004E+001, 2.0000000E+001, 1.7224623E-001,-1.5079395E-001, 3.0539188E-001, 4.0775756E-005,-7.8336458E-005,-3.6698630E-005, 1.3570449E+000, 2.3990114E+001, 1.0605420E+000, 2.3606229E+001, 1.7508179E+000, 2.2071646E+001,-7.0567836E-009, 2.0000000E+001, 8.7772605E-009, 1.9999999E+001,-2.2956056E-010, 2.0000000E+001,-8.3778989E-009, 1.9842153E-008, 6.1939591E-009, 5.4711405E-003, 1.4604596E-006, 1.6931208E+000
 1.6000014E+001, 2.4783085E+002, 1.9861470E+002, 2.1044925E+002, 2.4005963E+002, 2.0924124E+002, 1.5364705E+002, 1.9999996E+001, 2.0000005E+001, 2.0000004E+001, 2.0000000E+001, 7.3735254E-002, 1.2234191E-001, 2.1360826E-001, 1.9176327E-005,-9.1825896E-005,-3.0600249E-005, 1.2216874E+000, 2.4075066E+001, 1.4101516E+000, 2.3696255E+001, 1.2385192E+000, 2.2171946E+001,-6.5239578E-009, 2.0000000E+001, 9.4780882E-009, 1.9999999E+001, 5.9761216E-010, 2.0000000E+001,-7.6558479E-009, 1.9702717E-008, 6.3891066E-009, 2.0056297E-003, 3.2172613E-007, 1.7756977E+000
 1.6501553E+001, 1.8482904E+002, 1.8915781E+002, 2.0031772E+002, 2.6750930E+002, 1.6468688E+002, 1.7769440E+002, 1.9999997E+001, 2.0000005E+001, 2.0000004E+001, 2.0000000E+001, 5.0876429E-002, 1.9448335E-001, 2.4373984E-001, 4.6488431E-005,-5.8789451E-005,-3.4254893E-006, 1.2550041E+000, 2.4156136E+001, 1.8322810E+000, 2.3806043E+001, 8.6063276E-001, 2.2239187E+001,-6.3188078E-009, 2.0000000E+001, 9.7150123E-009, 1.9999999E+001, 7.1566844E-010, 2.0000000E+001,-7.2746812E-009, 1.9175687E-008, 5.9352432E-009, 2.3158563E-003, 1.6710785E-006, 2.2290344E+000
 1.7000829E+001, 1.7715029E+002, 2.0244874E+002, 1.9580300E+002, 2.7614707E+002, 1.5271471E+002, 1.6392406E+002, 1.9999997E+001, 2.0000005E+001, 2.0000004E+001, 2.0000000E+001, 1.7287197E-001, 2.0923587E-001,-4.0821075E-003, 3.3660358E-005,-6.9571122E-005,-2.8869752E-005, 1.1992653E+000, 2.4240267E+001, 1.7950135E+000, 2.3936618E+001, 8.3524161E-001, 2.2294505E+001,-6.3353350E-009, 2.0000000E+001, 9.6388723E-009, 1.9999999E+001, 6.3937245E-010, 2.0000000E+001,-7.1245157E-009, 1.8416133E-008, 5.3449855E-009, 3.9245589E-003, 1.0162658E-006, 1.9418624E+000
 1.7502072E+001, 4.0916625E+002, 2.2419188E+002, 1.7097716E+002, 2.1028589E+002, 1.7055137E+002, 1.4569332E+002, 1.9999997E+001, 2.0000004E+001, 2.0000004E+001, 2.0000000E+001, 2.4066684E-001, 3.6092115E-001,-1.1064160E-001, 2.1056451E-005,-7.1614622E-005,-7.1773087E-006, 1.3541573E+000, 2.4325449E+001, 1.2791533E+000, 2.4037774E+001, 9.1023604E-001, 2.2355263E+001,-6.1280234E-009, 2.0000000E+001, 9.8325719E-009, 1.9999999E+001, 7.9514353E-010, 2.0000000E+001,-6.7652727E-009, 1.7970824E-008, 5.0341367E-009, 4.2819558E-003, 6.6237815E-007, 1.7563335E+000
 1.8000353E+001, 1.7771185E+002, 2.1428848E+002, 2.4602052E+002, 2.7892149E+002, 1.6722629E+002, 1.4046322E+002, 1.9999997E+001, 2.0000004E+001, 2.0000003E+001, 2.0000000E+001,-3.7956202E-002, 1.8322284E-001, 3.8280353E-002, 2.7522227E-005,-6.5725750E-005,-2.1408248E-005, 1.4501147E+000, 2.4421771E+001, 1.8749861E+000, 2.4132546E+001, 8.8633895E-001, 2.2413306E+001,-5.9662228E-009, 2.0000000E+001, 9.9032191E-009, 1.9999999E+001, 8.0305144E-010, 2.0000000E+001,-6.4662044E-009, 1.7455639E-008, 4.6206610E-009, 4.5214148E-003, 1.4333219E-006, 2.5508065E+000
 1.8502333E+001, 1.4548675E+002, 1.7498542E+002, 2.2801638E+002, 2.4758229E+002, 2.4011731E+002, 1.7714901E+002, 1.9999997E+001, 2.0000004E+001, 2.0000003E+001, 2.0000000E+001, 1.7531519E-001, 2.3265935E-001, 4.3258999E-001, 3.3864095E-005,-4.7730434E-005, 2.7280730E-005, 1.0831809E+000, 2.4504010E+001, 2.0161428E+000, 2.4288002E+001, 1.6119431E+000, 2.2506706E+001,-5.8262280E-009, 2.0000000E+001, 9.8947385E-009, 1.9999999E+001, 5.7985875E-010, 2.0000000E+001,-6.2002369E-009, 1.6913177E-008, 4.0202790E-009, 4.9126920E-003, 1.2144628E-006, 1.7130198E+000
