s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.7003443E+001, 1.5835456E+000, 0.0000000E+000,-6.4973532E-001,-3.2736507E-001,-8.2640734E-001,-2.3423386E-004, 0.0000000E+000, 0.0000000E+000,-2.1650073E-001,-2.2019633E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.8000156E+001, 1.3795870E+000, 0.0000000E+000,-5.9125597E-001,-1.1814716E-001,-7.5527140E-001,-1.8475861E-004, 0.0000000E+000, 0.0000000E+000,-8.4147309E-002,-8.5272271E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.9000586E+001, 1.5717812E+000, 0.0000000E+000,-6.3033960E-001,-2.3186721E-001,-7.4254823E-001,-2.1392348E-004, 0.0000000E+000, 0.0000000E+000,-3.3184768E-002,-3.3187758E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.0003025E+001, 1.9487309E+000, 0.0000000E+000,-7.2127282E-001,-5.1483723E-001,-7.1176963E-001,-2.1254624E-004, 0.0000000E+000, 0.0000000E+000, 7.7556542E-003, 6.3869728E-004, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.1002672E+001, 2.5837250E+000, 0.0000000E+000,-9.4367983E-001,-7.9533292E-001,-7.8615958E-001,-1.9115183E-004, 0.0000000E+000, 0.0000000E+000, 6.9756317E-002, 5.8361568E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.2000080E+001, 1.7872185E+000, 0.0000000E+000,-6.9692973E-001,-4.9556303E-001,-7.2816268E-001,-1.6729758E-004, 0.0000000E+000, 0.0000000E+000,-1.2827384E-001,-1.3360419E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.3000328E+001, 1.9873040E+000, 0.0000000E+000,-7.3110910E-001,-5.0559948E-001,-7.2118097E-001,-1.7159370E-004, 0.0000000E+000, 0.0000000E+000, 3.2189036E-002, 2.9242847E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.4001320E+001, 2.0470075E+000, 0.0000000E+000,-7.7478678E-001,-5.1266688E-001,-7.5253378E-001,-2.4023426E-004, 0.0000000E+000, 0.0000000E+000, 1.4187688E-002, 6.7797822E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.5003437E+001, 2.1139943E+000, 0.0000000E+000,-7.8333005E-001,-5.9519517E-001,-7.3119096E-001,-2.1934297E-004, 0.0000000E+000, 0.0000000E+000, 7.6379615E-003, 4.0588055E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.6000195E+001, 2.1895558E+000, 0.0000000E+000,-8.1411134E-001,-7.0969978E-001,-7.1885196E-001,-1.8179783E-004, 0.0000000E+000, 0.0000000E+000,-4.7439060E-002,-5.3289075E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.7003609E+001, 2.4392518E+000, 0.0000000E+000,-9.0244444E-001,-5.4266665E-001,-7.9028757E-001,-2.0302492E-004, 0.0000000E+000, 0.0000000E+000, 2.0963696E-001, 2.0365009E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.8001785E+001, 1.4763608E+000, 0.0000000E+000,-6.1158323E-001,-2.5331533E-001,-7.6566494E-001,-2.0257294E-004, 0.0000000E+000, 0.0000000E+000,-1.4898656E-001,-1.5440531E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.9000320E+001, 1.4619275E+000, 0.0000000E+000,-5.7811636E-001,-3.1572840E-001,-7.0233395E-001,-1.7972570E-004, 0.0000000E+000, 0.0000000E+000,-1.3090117E-001,-1.3443093E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.0002106E+001, 2.0716202E+000, 0.0000000E+000,-7.4754887E-001,-5.7648299E-001,-6.8924787E-001,-1.8915403E-004, 0.0000000E+000, 0.0000000E+000, 6.4452295E-002, 5.8151269E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.1000782E+001, 1.8906008E+000, 0.0000000E+000,-7.0110633E-001,-5.4877226E-001,-6.7735111E-001,-2.1356346E-004, 0.0000000E+000, 0.0000000E+000,-3.2055711E-002,-3.6842473E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.2000626E+001, 2.4033675E+000, 0.0000000E+000,-8.4154579E-001,-7.7468322E-001,-6.5664253E-001,-2.0304344E-004, 0.0000000E+000, 0.0000000E+000, 1.3251888E-001, 1.3029292E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.3003094E+001, 2.6755995E+000, 0.0000000E+000,-9.5928677E-001,-7.3076671E-001,-8.1181487E-001,-2.0899891E-004, 0.0000000E+000, 0.0000000E+000, 1.8485346E-001, 1.7352215E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.4002586E+001, 1.5013567E+000, 0.0000000E+000,-6.2203130E-001,-3.3240622E-001,-7.5149270E-001,-1.5423642E-004, 0.0000000E+000, 0.0000000E+000,-2.0160233E-001,-2.0472771E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.5001503E+001, 2.2303583E+000, 0.0000000E+000,-8.1747579E-001,-6.3075097E-001,-7.2201165E-001,-1.8109452E-004, 0.0000000E+000, 0.0000000E+000, 6.3727561E-002, 5.9938822E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.6000805E+001, 1.7567700E+000, 0.0000000E+000,-6.8695576E-001,-4.7784136E-001,-7.1890789E-001,-1.8263466E-004, 0.0000000E+000, 0.0000000E+000,-1.2383725E-001,-1.2711761E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.7002293E+001, 2.1543793E+000, 0.0000000E+000,-7.8487643E-001,-5.6630431E-001,-7.2043636E-001,-1.8083177E-004, 0.0000000E+000, 0.0000000E+000, 8.9480008E-002, 8.2581354E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.8000072E+001, 2.2044746E+000, 0.0000000E+000,-8.1276725E-001,-6.2890251E-001,-7.3285816E-001,-2.1033112E-004, 0.0000000E+000, 0.0000000E+000, 3.8973717E-002, 2.9736316E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.9001728E+001, 1.7697286E+000, 0.0000000E+000,-6.8705223E-001,-4.2002196E-001,-7.2911563E-001,-2.2353431E-004, 0.0000000E+000, 0.0000000E+000,-5.9789270E-002,-6.6684756E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.0000767E+001, 1.7672883E+000, 0.0000000E+000,-6.8951053E-001,-4.4000468E-001,-7.0458892E-001,-2.0815985E-004, 0.0000000E+000, 0.0000000E+000,-6.3804858E-002,-6.7024033E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.1001381E+001, 1.3093833E+000, 0.0000000E+000,-5.3191399E-001,-2.5938767E-001,-6.6262872E-001,-1.8191546E-004, 0.0000000E+000, 0.0000000E+000,-1.4288289E-001,-1.4472902E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.2002987E+001, 1.6902598E+000, 0.0000000E+000,-6.3869135E-001,-4.6915724E-001,-6.3474704E-001,-1.3511871E-004, 0.0000000E+000, 0.0000000E+000,-4.9381105E-002,-5.2470987E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.3002300E+001, 1.9428730E+000, 0.0000000E+000,-7.1370425E-001,-6.3891453E-001,-6.5219698E-001,-1.7509950E-004, 0.0000000E+000, 0.0000000E+000,-5.5805663E-002,-6.2117907E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.4003933E+001, 1.6893657E+000, 0.0000000E+000,-6.1092873E-001,-5.4817171E-001,-6.0191574E-001,-1.7953115E-004, 0.0000000E+000, 0.0000000E+000,-6.5996822E-002,-7.1829974E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.5000797E+001, 2.2314412E+000, 0.0000000E+000,-7.8884074E-001,-7.2408139E-001,-6.0249128E-001,-1.9275894E-004, 0.0000000E+000, 0.0000000E+000, 1.2119889E-001, 1.1583501E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.6002438E+001, 2.3956387E+000, 0.0000000E+000,-8.3804555E-001,-7.5478383E-001,-6.5739782E-001,-1.8486223E-004, 0.0000000E+000, 0.0000000E+000, 1.4380434E-001, 1.4522659E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.7001213E+001, 2.3427807E+000, 0.0000000E+000,-8.3030848E-001,-8.9295121E-001,-6.7560098E-001,-1.7308896E-004, 0.0000000E+000, 0.0000000E+000,-5.0387759E-002,-5.6253034E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.8002377E+001, 2.2030488E+000, 0.0000000E+000,-8.0211518E-001,-6.9011794E-001,-7.1522725E-001,-2.0736134E-004, 0.0000000E+000, 0.0000000E+000, 8.8879566E-004,-4.6189732E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.9002998E+001, 1.8776674E+000, 0.0000000E+000,-6.8773664E-001,-5.4179982E-001,-6.4940839E-001,-2.3073482E-004, 0.0000000E+000, 0.0000000E+000,-2.0304506E-003,-1.5081703E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.0001480E+001, 2.6354337E+000, 0.0000000E+000,-9.3583668E-001,-8.4188447E-001,-7.3861645E-001,-1.7140211E-004, 0.0000000E+000, 0.0000000E+000, 1.2954730E-001, 1.1892468E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.1000034E+001, 1.7249184E+000, 0.0000000E+000,-6.4934979E-001,-4.3339683E-001,-6.9867624E-001,-2.2246312E-004, 0.0000000E+000, 0.0000000E+000,-5.4915850E-002,-5.6726923E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.2003448E+001, 1.9306706E+000, 0.0000000E+000,-6.9814249E-001,-6.0974392E-001,-6.5867543E-001,-2.2900917E-004, 0.0000000E+000, 0.0000000E+000,-3.1090158E-002,-3.6120273E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.3000351E+001, 2.5317517E+000, 0.0000000E+000,-8.9611051E-001,-8.6169122E-001,-6.9623539E-001,-1.9114714E-004, 0.0000000E+000, 0.0000000E+000, 8.7794854E-002, 7.7523463E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.4001595E+001, 1.7997926E+000, 0.0000000E+000,-6.8524595E-001,-5.4591970E-001,-6.8155180E-001,-1.9798227E-004, 0.0000000E+000, 0.0000000E+000,-1.0706939E-001,-1.1312286E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.5001404E+001, 1.8304233E+000, 0.0000000E+000,-6.8566750E-001,-4.9067069E-001,-6.6069213E-001,-1.9401656E-004, 0.0000000E+000, 0.0000000E+000,-9.8265041E-004,-6.8010113E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.6000404E+001, 1.8502603E+000, 0.0000000E+000,-6.7700169E-001,-6.0385229E-001,-6.4032048E-001,-1.8508187E-004, 0.0000000E+000, 0.0000000E+000,-6.9574009E-002,-7.1099248E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.7002350E+001, 1.9343784E+000, 0.0000000E+000,-7.0148984E-001,-5.9685622E-001,-6.3040741E-001,-2.0190645E-004, 0.0000000E+000, 0.0000000E+000, 1.0676828E-002, 5.4229880E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.8000557E+001, 2.2636746E+000, 0.0000000E+000,-8.1634935E-001,-7.0601617E-001,-6.5236329E-001,-2.0064040E-004, 0.0000000E+000, 0.0000000E+000, 9.2484045E-002, 8.8745107E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.9001480E+001, 1.9039883E+000, 0.0000000E+000,-7.0575957E-001,-6.0500578E-001,-6.6645429E-001,-2.2512203E-004, 0.0000000E+000, 0.0000000E+000,-6.8032269E-002,-7.3456430E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.0000237E+001, 2.6167947E+000, 0.0000000E+000,-9.2108295E-001,-8.2323540E-001,-6.8278512E-001,-2.1543105E-004, 0.0000000E+000, 0.0000000E+000, 1.9618091E-001, 1.8947584E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.1001602E+001, 2.5792299E+000, 0.0000000E+000,-9.1684008E-001,-8.9112435E-001,-7.1172946E-001,-2.0903580E-004, 0.0000000E+000, 0.0000000E+000, 6.3557407E-002, 5.9326960E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.2001976E+001, 2.8362346E+000, 0.0000000E+000,-1.0467999E+000,-8.2561508E-001,-8.3870980E-001,-2.0493434E-004, 0.0000000E+000, 0.0000000E+000, 1.3391901E-001, 1.2490485E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.3001221E+001, 2.6434217E+000, 0.0000000E+000,-9.4784491E-001,-8.5708481E-001,-7.5055949E-001,-1.8622262E-004, 0.0000000E+000, 0.0000000E+000, 9.0959474E-002, 8.7746264E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.4002274E+001, 1.8497645E+000, 0.0000000E+000,-7.2123148E-001,-4.8091429E-001,-7.9487785E-001,-1.9584170E-004, 0.0000000E+000, 0.0000000E+000,-1.4143073E-001,-1.4745493E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.5000946E+001, 2.8675654E+000, 0.0000000E+000,-1.0197373E+000,-9.5934173E-001,-7.6343127E-001,-2.0525846E-004, 0.0000000E+000, 0.0000000E+000, 1.3256362E-001, 1.2484981E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.6003090E+001, 1.8677966E+000, 0.0000000E+000,-7.3789233E-001,-4.2013085E-001,-7.6595439E-001,-2.2117652E-004, 0.0000000E+000, 0.0000000E+000,-5.4403052E-002,-5.6402158E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.7002815E+001, 3.0981438E+000, 0.0000000E+000,-1.1130551E+000,-1.0069912E+000,-8.6960354E-001,-1.8671539E-004, 0.0000000E+000, 0.0000000E+000, 1.2218297E-001, 1.0830728E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.8003036E+001, 1.7873013E+000, 0.0000000E+000,-7.4068427E-001,-4.2282174E-001,-7.7731354E-001,-1.7259607E-004, 0.0000000E+000, 0.0000000E+000,-1.4830007E-001,-1.5369081E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.9001953E+001, 1.9759742E+000, 0.0000000E+000,-7.5493688E-001,-4.8575300E-001,-7.6205760E-001,-1.9246618E-004, 0.0000000E+000, 0.0000000E+000,-2.3550362E-002,-2.6965786E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.0001205E+001, 1.9664196E+000, 0.0000000E+000,-7.6842873E-001,-5.5840968E-001,-7.4245818E-001,-1.8148166E-004, 0.0000000E+000, 0.0000000E+000,-9.8324752E-002,-1.0305849E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.1003853E+001, 1.6994578E+000, 0.0000000E+000,-6.7214171E-001,-3.6763634E-001,-7.0114992E-001,-2.2019640E-004, 0.0000000E+000, 0.0000000E+000,-4.0380282E-002,-4.1690384E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.2000778E+001, 2.0399966E+000, 0.0000000E+000,-7.5033614E-001,-6.3871878E-001,-7.0068066E-001,-1.4874002E-004, 0.0000000E+000, 0.0000000E+000,-4.4023807E-002,-4.9887735E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.3003357E+001, 1.7921680E+000, 0.0000000E+000,-6.6982518E-001,-5.8881695E-001,-6.6009931E-001,-1.6201435E-004, 0.0000000E+000, 0.0000000E+000,-1.2200982E-001,-1.2673548E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.4002266E+001, 1.6381210E+000, 0.0000000E+000,-6.1960867E-001,-4.4007863E-001,-6.4180700E-001,-1.9920881E-004, 0.0000000E+000, 0.0000000E+000,-6.0754611E-002,-6.3572521E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.5000969E+001, 1.8319624E+000, 0.0000000E+000,-6.6373239E-001,-6.0131416E-001,-6.1686065E-001,-1.9713338E-004, 0.0000000E+000, 0.0000000E+000,-4.6189545E-002,-5.0141895E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.6005119E+001, 1.6744734E+000, 0.0000000E+000,-6.3333002E-001,-4.5283520E-001,-6.0726706E-001,-1.8266177E-004, 0.0000000E+000, 0.0000000E+000,-1.6570264E-002,-1.9141543E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.7003441E+001, 1.9262681E+000, 0.0000000E+000,-6.9375470E-001,-6.7707436E-001,-6.1777023E-001,-1.6786831E-004, 0.0000000E+000, 0.0000000E+000,-5.7214083E-002,-6.2499070E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8003036E+001, 1.6764295E+000, 0.0000000E+000,-6.1252713E-001,-5.8601242E-001,-5.5837321E-001,-1.7131048E-004, 0.0000000E+000, 0.0000000E+000,-7.7802446E-002,-8.0654556E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9000298E+001, 1.7774104E+000, 0.0000000E+000,-6.2525124E-001,-6.2139659E-001,-5.4798265E-001,-1.8598269E-004, 0.0000000E+000, 0.0000000E+000,-1.4765106E-002,-1.7406089E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0000023E+001, 1.9459873E+000, 0.0000000E+000,-6.7309746E-001,-7.6813026E-001,-5.4202135E-001,-1.8848544E-004, 0.0000000E+000, 0.0000000E+000,-3.2847462E-002,-3.7450229E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1002594E+001, 2.1564141E+000, 0.0000000E+000,-7.4189215E-001,-7.6371525E-001,-5.5812051E-001,-1.7638020E-004, 0.0000000E+000, 0.0000000E+000, 9.9893855E-002, 9.2509852E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2001373E+001, 1.9073727E+000, 0.0000000E+000,-6.7270477E-001,-6.6558076E-001,-5.5931901E-001,-1.6883932E-004, 0.0000000E+000, 0.0000000E+000, 1.3205497E-002, 9.5992749E-003, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3001152E+001, 2.6503906E+000, 0.0000000E+000,-9.3185268E-001,-9.2221759E-001,-6.5861934E-001,-2.0459514E-004, 0.0000000E+000, 0.0000000E+000, 1.4314921E-001, 1.3749637E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4000595E+001, 2.2049719E+000, 0.0000000E+000,-7.8024655E-001,-7.6185861E-001,-6.2736025E-001,-2.0472550E-004, 0.0000000E+000, 0.0000000E+000, 3.9090218E-002, 3.5301750E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5001831E+001, 1.6455916E+000, 0.0000000E+000,-6.3202464E-001,-4.7247592E-001,-6.2847621E-001,-2.1665899E-004, 0.0000000E+000, 0.0000000E+000,-8.2108832E-002,-8.7601787E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6001678E+001, 1.7242060E+000, 0.0000000E+000,-6.2930031E-001,-4.8470663E-001,-5.9763631E-001,-1.9769687E-004, 0.0000000E+000, 0.0000000E+000, 1.3312017E-002, 1.2365040E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7001984E+001, 3.0121093E+000, 0.0000000E+000,-1.0412555E+000,-1.0535990E+000,-6.8759406E-001,-2.1210869E-004, 0.0000000E+000, 0.0000000E+000, 2.3892023E-001, 2.2944865E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
