s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.0003559E+001, 4.6062037E+000, 0.0000000E+000,-1.3638875E+000,-2.0778355E+000,-1.1009414E+000,-1.8037996E-004, 0.0000000E+000, 0.0000000E+000, 1.2946887E-001, 6.3358907E-002, 0.0000000E+000, 1.2952658E-004, 0.0000000E+000
 1.1000587E+001, 4.8310936E+000, 0.0000000E+000,-1.4442151E+000,-1.9350107E+000,-1.0976534E+000,-1.5241490E-004, 0.0000000E+000, 0.0000000E+000, 4.0718153E-001, 3.5406196E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.2001105E+001, 5.6580179E+000, 0.0000000E+000,-1.7201829E+000,-2.5156613E+000,-1.3099055E+000,-1.4264119E-004, 0.0000000E+000, 0.0000000E+000, 1.9655224E-001, 1.1212560E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.3001274E+001, 5.8779837E+000, 0.0000000E+000,-1.7626025E+000,-2.7335009E+000,-1.4068559E+000,-1.4268313E-004, 0.0000000E+000, 0.0000000E+000, 5.7430718E-002,-2.5118233E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.4001066E+001, 5.1770982E+000, 0.0000000E+000,-1.5653872E+000,-2.7947360E+000,-1.3007062E+000,-1.3517615E-004, 0.0000000E+000, 0.0000000E+000,-3.9499926E-001,-4.8386644E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.5000791E+001, 6.0246138E+000, 0.0000000E+000,-1.8189483E+000,-2.6912730E+000,-1.3407875E+000,-1.3887024E-004, 0.0000000E+000, 0.0000000E+000, 2.5330781E-001, 1.7346609E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.6000355E+001, 6.2188665E+000, 0.0000000E+000,-1.8665454E+000,-3.1582017E+000,-1.4423281E+000,-1.3741435E-004, 0.0000000E+000, 0.0000000E+000,-1.6447266E-001,-2.4834599E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.7001842E+001, 6.5396735E+000, 0.0000000E+000,-1.9484192E+000,-2.7821963E+000,-1.4147546E+000,-1.3625697E-004, 0.0000000E+000, 0.0000000E+000, 4.6800718E-001, 3.9416719E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.8003197E+001, 6.2518628E+000, 0.0000000E+000,-1.8984601E+000,-3.1965968E+000,-1.4614385E+000,-1.3984705E-004, 0.0000000E+000, 0.0000000E+000,-2.1572732E-001,-3.0477245E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 1.9003761E+001, 6.0518344E+000, 0.0000000E+000,-1.8316628E+000,-2.9357423E+000,-1.4373754E+000,-1.3238185E-004, 0.0000000E+000, 0.0000000E+000,-7.0918592E-002,-1.5307847E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.0000446E+001, 5.7286380E+000, 0.0000000E+000,-1.7247188E+000,-3.0088723E+000,-1.3592823E+000,-1.3843910E-004, 0.0000000E+000, 0.0000000E+000,-2.6957042E-001,-3.6437382E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.1001036E+001, 6.0134710E+000, 0.0000000E+000,-1.7932655E+000,-2.5772428E+000,-1.3725960E+000,-1.3567751E-004, 0.0000000E+000, 0.0000000E+000, 3.4509861E-001, 2.7023103E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.2000692E+001, 6.4789037E+000, 0.0000000E+000,-1.9469484E+000,-2.9991166E+000,-1.3851373E+000,-1.4044383E-004, 0.0000000E+000, 0.0000000E+000, 2.3265766E-001, 1.4756091E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.3001354E+001, 6.3506002E+000, 0.0000000E+000,-1.9082520E+000,-3.0473730E+000,-1.4369873E+000,-1.4227383E-004, 0.0000000E+000, 0.0000000E+000, 4.9437143E-002,-4.2154420E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.4002565E+001, 6.0166843E+000, 0.0000000E+000,-1.8097709E+000,-3.2074290E+000,-1.4036876E+000,-1.4045756E-004, 0.0000000E+000, 0.0000000E+000,-3.0465925E-001,-4.0434364E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.5001503E+001, 5.6933098E+000, 0.0000000E+000,-1.7020577E+000,-2.9777411E+000,-1.3314416E+000,-1.4208081E-004, 0.0000000E+000, 0.0000000E+000,-2.3056435E-001,-3.1807271E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.6001997E+001, 6.0433933E+000, 0.0000000E+000,-1.7997449E+000,-2.8533407E+000,-1.3207179E+000,-1.3769376E-004, 0.0000000E+000, 0.0000000E+000, 1.5775909E-001, 6.9452175E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.7001268E+001, 5.9151505E+000, 0.0000000E+000,-1.7934421E+000,-2.8486418E+000,-1.3841120E+000,-1.3404343E-004, 0.0000000E+000, 0.0000000E+000,-1.1363206E-002,-1.1117950E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.8000679E+001, 5.7422225E+000, 0.0000000E+000,-1.7123107E+000,-3.0295578E+000,-1.3256687E+000,-1.3085806E-004, 0.0000000E+000, 0.0000000E+000,-2.4001423E-001,-3.2544555E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 2.9002636E+001, 6.8534811E+000, 0.0000000E+000,-2.0539321E+000,-2.7821657E+000,-1.4018555E+000,-1.3430917E-004, 0.0000000E+000, 0.0000000E+000, 6.9796355E-001, 6.1539362E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.0001127E+001, 5.6148349E+000, 0.0000000E+000,-1.6882743E+000,-2.8937748E+000,-1.3430253E+000,-1.3654378E-004, 0.0000000E+000, 0.0000000E+000,-2.2156985E-001,-3.1037612E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.1002989E+001, 5.9294041E+000, 0.0000000E+000,-1.7799157E+000,-3.3116682E+000,-1.3654567E+000,-1.3159754E-004, 0.0000000E+000, 0.0000000E+000,-4.3311382E-001,-5.2776807E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.2002472E+001, 5.9483211E+000, 0.0000000E+000,-1.7669493E+000,-2.6649206E+000,-1.2460326E+000,-1.3141669E-004, 0.0000000E+000, 0.0000000E+000, 3.4185434E-001, 2.7028722E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.3001652E+001, 5.7987804E+000, 0.0000000E+000,-1.7621139E+000,-3.1166828E+000,-1.3239974E+000,-1.3239287E-004, 0.0000000E+000, 0.0000000E+000,-2.9534957E-001,-4.0414604E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.4001324E+001, 6.4041756E+000, 0.0000000E+000,-1.9227297E+000,-2.8012938E+000,-1.3931116E+000,-1.3121713E-004, 0.0000000E+000, 0.0000000E+000, 3.7300521E-001, 2.8690932E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.5001431E+001, 6.7461567E+000, 0.0000000E+000,-2.0333571E+000,-3.1467420E+000,-1.4980638E+000,-1.3406149E-004, 0.0000000E+000, 0.0000000E+000, 1.6355367E-001, 6.7859700E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.6000694E+001, 5.7329208E+000, 0.0000000E+000,-1.7300955E+000,-2.9842119E+000,-1.3707085E+000,-1.3859365E-004, 0.0000000E+000, 0.0000000E+000,-2.6896538E-001,-3.5223373E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.7001114E+001, 6.3760434E+000, 0.0000000E+000,-1.9030203E+000,-2.8599613E+000,-1.3693488E+000,-1.3586942E-004, 0.0000000E+000, 0.0000000E+000, 3.1146118E-001, 2.4357716E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.8002430E+001, 6.3616254E+000, 0.0000000E+000,-1.9153064E+000,-3.3666096E+000,-1.4491967E+000,-1.3500074E-004, 0.0000000E+000, 0.0000000E+000,-2.6932396E-001,-3.6962224E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 3.9001102E+001, 6.1028888E+000, 0.0000000E+000,-1.8555454E+000,-3.0220722E+000,-1.4216101E+000,-1.3709104E-004, 0.0000000E+000, 0.0000000E+000,-1.0595209E-001,-1.9647596E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.0002163E+001, 5.9005674E+000, 0.0000000E+000,-1.7564413E+000,-2.8780346E+000,-1.3268204E+000,-1.3477978E-004, 0.0000000E+000, 0.0000000E+000, 2.0947743E-002,-6.0863723E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.1001450E+001, 6.3588323E+000, 0.0000000E+000,-1.9076023E+000,-2.8771285E+000,-1.4121125E+000,-1.3684158E-004, 0.0000000E+000, 0.0000000E+000, 2.5134329E-001, 1.6185207E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.2000355E+001, 6.1075223E+000, 0.0000000E+000,-1.8473433E+000,-3.0832099E+000,-1.3952540E+000,-1.4050946E-004, 0.0000000E+000, 0.0000000E+000,-1.3126842E-001,-2.1842546E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.3000847E+001, 6.0250529E+000, 0.0000000E+000,-1.7987496E+000,-3.2000586E+000,-1.3637102E+000,-1.4348198E-004, 0.0000000E+000, 0.0000000E+000,-2.4511182E-001,-3.3760905E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.4001972E+001, 5.6525172E+000, 0.0000000E+000,-1.7002887E+000,-2.6487495E+000,-1.2234967E+000,-1.3774939E-004, 0.0000000E+000, 0.0000000E+000, 1.4718246E-001, 7.9844593E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.5000710E+001, 6.0088883E+000, 0.0000000E+000,-1.7996051E+000,-2.8669063E+000,-1.2791886E+000,-1.3787599E-004, 0.0000000E+000, 0.0000000E+000, 1.4691530E-001, 6.3050466E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.6000122E+001, 6.6081568E+000, 0.0000000E+000,-1.9789487E+000,-3.2158611E+000,-1.4635525E+000,-1.3904516E-004, 0.0000000E+000, 0.0000000E+000, 6.2161973E-002,-5.0344559E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.7002060E+001, 5.9924838E+000, 0.0000000E+000,-1.8068630E+000,-3.0447905E+000,-1.3353070E+000,-1.3776630E-004, 0.0000000E+000, 0.0000000E+000,-1.0494969E-001,-1.9461454E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.8002064E+001, 5.7899524E+000, 0.0000000E+000,-1.7385815E+000,-3.0507782E+000,-1.3817470E+000,-1.3714787E-004, 0.0000000E+000, 0.0000000E+000,-2.8362990E-001,-3.8129140E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 4.9002331E+001, 6.0445530E+000, 0.0000000E+000,-1.7857499E+000,-2.8003463E+000,-1.2792824E+000,-1.3693347E-004, 0.0000000E+000, 0.0000000E+000, 2.4831518E-001, 1.7903754E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.0000820E+001, 5.8968197E+000, 0.0000000E+000,-1.7656716E+000,-2.8764576E+000,-1.2843371E+000,-1.3537811E-004, 0.0000000E+000, 0.0000000E+000, 5.1024076E-002,-2.9781919E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.1001209E+001, 5.8910234E+000, 0.0000000E+000,-1.7704731E+000,-2.8639918E+000,-1.2446875E+000,-1.2779030E-004, 0.0000000E+000, 0.0000000E+000, 8.2609092E-002, 1.1743179E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.2001793E+001, 5.5840190E+000, 0.0000000E+000,-1.6786472E+000,-2.9301430E+000,-1.2505341E+000,-1.2740287E-004, 0.0000000E+000, 0.0000000E+000,-2.0466677E-001,-2.7543264E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.3000145E+001, 6.3322822E+000, 0.0000000E+000,-1.9163573E+000,-3.1331298E+000,-1.3136265E+000,-1.2439170E-004, 0.0000000E+000, 0.0000000E+000, 8.7500041E-002,-3.0955734E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.4001423E+001, 6.3057501E+000, 0.0000000E+000,-1.8995649E+000,-3.4373823E+000,-1.3532724E+000,-1.2580665E-004, 0.0000000E+000, 0.0000000E+000,-2.8814761E-001,-3.8459534E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.5000156E+001, 5.8660413E+000, 0.0000000E+000,-1.7560130E+000,-2.9305520E+000,-1.2385171E+000,-1.2551389E-004, 0.0000000E+000, 0.0000000E+000, 1.2597751E-002,-5.9166362E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.6002708E+001, 6.1233078E+000, 0.0000000E+000,-1.8376365E+000,-3.1130122E+000,-1.2490772E+000,-1.2609399E-004, 0.0000000E+000, 0.0000000E+000, 8.9044198E-003,-7.6544183E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.7002075E+001, 6.1679106E+000, 0.0000000E+000,-1.8680222E+000,-3.1407747E+000,-1.2950725E+000,-1.2120588E-004, 0.0000000E+000, 0.0000000E+000,-4.1761744E-002,-1.3608005E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.8000961E+001, 6.9841051E+000, 0.0000000E+000,-2.0936005E+000,-3.0257773E+000,-1.4295955E+000,-1.3189075E-004, 0.0000000E+000, 0.0000000E+000, 5.1584101E-001, 4.3499991E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 5.9003197E+001, 6.6646728E+000, 0.0000000E+000,-2.0083454E+000,-3.2954146E+000,-1.4941151E+000,-1.3436875E-004, 0.0000000E+000, 0.0000000E+000,-4.0109321E-002,-1.3333657E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.0000195E+001, 6.0483599E+000, 0.0000000E+000,-1.8205680E+000,-3.0173893E+000,-1.3404547E+000,-1.3773534E-004, 0.0000000E+000, 0.0000000E+000,-4.5598196E-002,-1.3018977E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.1001678E+001, 5.8928034E+000, 0.0000000E+000,-1.7470776E+000,-3.0176268E+000,-1.3241248E+000,-1.3303415E-004, 0.0000000E+000, 0.0000000E+000,-1.0877824E-001,-1.9615886E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.2002514E+001, 5.8127410E+000, 0.0000000E+000,-1.7538125E+000,-2.8577529E+000,-1.2684388E+000,-1.3332374E-004, 0.0000000E+000, 0.0000000E+000, 5.4854262E-003,-6.7396616E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.3001266E+001, 6.0401329E+000, 0.0000000E+000,-1.8136581E+000,-3.2537795E+000,-1.2909546E+000,-1.3368462E-004, 0.0000000E+000, 0.0000000E+000,-2.3572754E-001,-3.1839306E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.4000145E+001, 5.9261624E+000, 0.0000000E+000,-1.7911841E+000,-2.8696412E+000,-1.2936870E+000,-1.3187548E-004, 0.0000000E+000, 0.0000000E+000, 4.4038002E-002,-2.8481668E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.5002365E+001, 5.7484473E+000, 0.0000000E+000,-1.7182410E+000,-2.9617674E+000,-1.2433941E+000,-1.2725689E-004, 0.0000000E+000, 0.0000000E+000,-9.1378006E-002,-1.7508249E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.6001770E+001, 6.1484036E+000, 0.0000000E+000,-1.8500018E+000,-3.1686903E+000,-1.2307439E+000,-1.2720027E-004, 0.0000000E+000, 0.0000000E+000,-1.2987065E-002,-1.0115956E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.7002678E+001, 6.8262146E+000, 0.0000000E+000,-2.0557295E+000,-2.8703004E+000,-1.3373978E+000,-1.3220913E-004, 0.0000000E+000, 0.0000000E+000, 6.2066528E-001, 5.6265465E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.8001503E+001, 6.5845353E+000, 0.0000000E+000,-1.9825752E+000,-3.4695980E+000,-1.5030949E+000,-1.3868593E-004, 0.0000000E+000, 0.0000000E+000,-2.5382422E-001,-3.7087154E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.9001274E+001, 5.9506501E+000, 0.0000000E+000,-1.7938969E+000,-3.2233628E+000,-1.3513862E+000,-1.3817728E-004, 0.0000000E+000, 0.0000000E+000,-3.1581827E-001,-4.1813390E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.0002586E+001, 5.7574510E+000, 0.0000000E+000,-1.7297860E+000,-3.1023736E+000,-1.2658783E+000,-1.3128181E-004, 0.0000000E+000, 0.0000000E+000,-2.5388419E-001,-3.4071816E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.1002312E+001, 6.8449943E+000, 0.0000000E+000,-2.0282373E+000,-2.9260964E+000,-1.2931061E+000,-1.3865998E-004, 0.0000000E+000, 0.0000000E+000, 6.5931067E-001, 5.9741579E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.2001175E+001, 5.9393114E+000, 0.0000000E+000,-1.7942944E+000,-3.2445738E+000,-1.3393005E+000,-1.3614033E-004, 0.0000000E+000, 0.0000000E+000,-3.3845686E-001,-4.3899341E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.3001282E+001, 6.2359144E+000, 0.0000000E+000,-1.8618764E+000,-2.8436689E+000,-1.3399903E+000,-1.3816648E-004, 0.0000000E+000, 0.0000000E+000, 2.6596363E-001, 1.9024072E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.4000580E+001, 5.6155628E+000, 0.0000000E+000,-1.6976031E+000,-3.1193330E+000,-1.2744475E+000,-1.3763996E-004, 0.0000000E+000, 0.0000000E+000,-3.7661440E-001,-4.7595845E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.5002907E+001, 6.1109113E+000, 0.0000000E+000,-1.8278150E+000,-3.2825102E+000,-1.2733278E+000,-1.3748841E-004, 0.0000000E+000, 0.0000000E+000,-1.9049989E-001,-2.7287919E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.6000626E+001, 6.1961913E+000, 0.0000000E+000,-1.8520096E+000,-2.9126194E+000,-1.2707958E+000,-1.3624243E-004, 0.0000000E+000, 0.0000000E+000, 2.4236381E-001, 1.6063030E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.7002365E+001, 6.1357261E+000, 0.0000000E+000,-1.8245872E+000,-2.5850418E+000,-1.2248522E+000,-1.3277884E-004, 0.0000000E+000, 0.0000000E+000, 5.6771520E-001, 5.0111219E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.8002083E+001, 6.1330217E+000, 0.0000000E+000,-1.8576685E+000,-3.2964055E+000,-1.3466646E+000,-1.4082051E-004, 0.0000000E+000, 0.0000000E+000,-2.6581317E-001,-3.6785758E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.9000298E+001, 5.9328461E+000, 0.0000000E+000,-1.7889037E+000,-3.0177526E+000,-1.2655657E+000,-1.3885659E-004, 0.0000000E+000, 0.0000000E+000,-6.0462352E-002,-1.3951486E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.0001648E+001, 5.8558470E+000, 0.0000000E+000,-1.7561365E+000,-3.3527763E+000,-1.2836164E+000,-1.3416271E-004, 0.0000000E+000, 0.0000000E+000,-4.3894534E-001,-5.3681641E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.1001915E+001, 6.3219379E+000, 0.0000000E+000,-1.8804520E+000,-2.7050810E+000,-1.2560597E+000,-1.3477279E-004, 0.0000000E+000, 0.0000000E+000, 5.5136562E-001, 4.8021052E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.2000351E+001, 6.2815932E+000, 0.0000000E+000,-1.8945085E+000,-3.2995400E+000,-1.3368174E+000,-1.3555135E-004, 0.0000000E+000, 0.0000000E+000,-1.6329497E-001,-2.4940823E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.3001419E+001, 5.8065734E+000, 0.0000000E+000,-1.7382591E+000,-2.9994120E+000,-1.2645764E+000,-1.3441713E-004, 0.0000000E+000, 0.0000000E+000,-1.0255797E-001,-1.9580857E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.4000534E+001, 5.5975320E+000, 0.0000000E+000,-1.6671530E+000,-2.8028926E+000,-1.1473950E+000,-1.2526512E-004, 0.0000000E+000, 0.0000000E+000, 5.5110727E-002,-2.0033879E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.5001625E+001, 6.5613162E+000, 0.0000000E+000,-1.9884089E+000,-3.2072610E+000,-1.3288892E+000,-1.2931609E-004, 0.0000000E+000, 0.0000000E+000, 1.4350656E-001, 3.6627815E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.6001434E+001, 6.6175549E+000, 0.0000000E+000,-1.9840499E+000,-3.4359341E+000,-1.3457233E+000,-1.3536871E-004, 0.0000000E+000, 0.0000000E+000,-5.6237142E-002,-1.4828777E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.7000916E+001, 5.7182392E+000, 0.0000000E+000,-1.7108331E+000,-3.0715376E+000,-1.2095184E+000,-1.3381904E-004, 0.0000000E+000, 0.0000000E+000,-1.9938195E-001,-2.7378373E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.8002907E+001, 6.3906026E+000, 0.0000000E+000,-1.9272394E+000,-2.8771202E+000,-1.3111274E+000,-1.3422518E-004, 0.0000000E+000, 0.0000000E+000, 3.4740395E-001, 2.7498144E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 8.9001869E+001, 5.7632453E+000, 0.0000000E+000,-1.7348554E+000,-2.9084471E+000,-1.2718018E+000,-1.3378189E-004, 0.0000000E+000, 0.0000000E+000,-5.8393676E-002,-1.5199267E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.0000534E+001, 6.1597850E+000, 0.0000000E+000,-1.8427362E+000,-3.2814077E+000,-1.3135215E+000,-1.3602320E-004, 0.0000000E+000, 0.0000000E+000,-1.9016202E-001,-2.7801637E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.1001450E+001, 6.3334999E+000, 0.0000000E+000,-1.8831840E+000,-3.0593923E+000,-1.3191154E+000,-1.3233387E-004, 0.0000000E+000, 0.0000000E+000, 1.7721700E-001, 7.1675873E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.2000801E+001, 6.1174592E+000, 0.0000000E+000,-1.8513114E+000,-3.1726799E+000,-1.3292996E+000,-1.3570038E-004, 0.0000000E+000, 0.0000000E+000,-1.3546753E-001,-2.3596735E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.3000557E+001, 5.9497162E+000, 0.0000000E+000,-1.7708949E+000,-2.8553767E+000,-1.2217145E+000,-1.3248287E-004, 0.0000000E+000, 0.0000000E+000, 1.7153422E-001, 1.0159769E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.4001999E+001, 6.8477172E+000, 0.0000000E+000,-2.0624405E+000,-3.3576558E+000,-1.4710990E+000,-1.4214783E-004, 0.0000000E+000, 0.0000000E+000, 8.0372665E-002,-4.3620298E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.5002838E+001, 5.5710706E+000, 0.0000000E+000,-1.6788302E+000,-3.2869822E+000,-1.2737870E+000,-1.4216464E-004, 0.0000000E+000, 0.0000000E+000,-5.7015115E-001,-6.6867089E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.6000786E+001, 5.8982638E+000, 0.0000000E+000,-1.7415023E+000,-2.7321686E+000,-1.1841696E+000,-1.3407717E-004, 0.0000000E+000, 0.0000000E+000, 3.3051292E-001, 2.4028916E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 9.7002060E+001, 6.0850840E+000, 0.0000000E+000,-1.8431115E+000,-3.3430839E+000,-1.2925011E+000,-1.4318708E-004, 0.0000000E+000, 0.0000000E+000,-2.7599941E-001,-3.9375577E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
