s,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,kW/m2,kW/m2,kg/s,kg/s,kW
 4.5011410E+000, 9.8708019E+002, 4.3555616E+002, 2.6094927E+002, 1.0992544E+002, 5.0320926E+001, 4.6882287E+001, 5.5768111E+001, 6.6171580E+001, 6.5214624E+001, 5.7654471E+001, 1.8754251E+000, 1.5448457E+000, 1.3783082E+000, 1.7054950E+000, 1.6171896E+000, 1.4275239E+000, 3.9776727E+000, 2.0589143E+001, 5.8325605E-001, 2.0160341E+001, 1.5055020E-001, 2.0104816E+001, 2.6416247E-001, 2.0054706E+001, 2.9476419E-001, 2.0041754E+001, 2.1314999E-001, 2.0036160E+001, 2.4818344E-001, 3.0500500E-001, 2.6242074E-001, 2.0485863E-002, 2.0744899E-002, 2.4099204E+000
 5.0039018E+000, 9.1030067E+002, 4.0486362E+002, 2.7198280E+002, 2.2199893E+002, 1.7711510E+002, 1.3973871E+002, 1.0339466E+002, 7.1931966E+001, 6.2665645E+001, 5.0240143E+001, 1.8517191E+000, 2.5910232E+000, 2.4921469E+000, 1.9498155E+000, 1.6193007E+000, 1.3068431E+000, 3.0623323E+000, 2.0866800E+001, 1.4270377E+000, 2.0254384E+001, 1.1550810E+000, 2.0165397E+001, 5.8706550E-001, 2.0075712E+001, 3.3600580E-001, 2.0057272E+001, 2.1298136E-001, 2.0051096E+001, 6.2630054E-001, 3.6932746E-001, 1.7280750E-001, 1.9533560E-002, 2.1692175E-002, 2.9596065E+000
 5.5028943E+000, 8.4476197E+002, 5.6140172E+002, 3.3529384E+002, 1.8973084E+002, 1.1844458E+002, 9.3365134E+001, 7.5727405E+001, 7.1915088E+001, 7.3193551E+001, 8.1436825E+001, 2.2583527E+000, 2.2808161E+000, 2.0347285E+000, 2.1227636E+000, 2.3008074E+000, 2.1587377E+000, 5.0725820E+000, 2.1170691E+001, 1.2771705E+000, 2.0328889E+001, 8.2518472E-001, 2.0219759E+001, 3.7248921E-001, 2.0115185E+001, 3.6309762E-001, 2.0089594E+001, 4.4930608E-001, 2.0079773E+001, 4.2505107E-001, 4.5606377E-001, 4.5990439E-001, 2.1853663E-002, 2.4101706E-002, 2.6657527E+000
 6.0017160E+000, 9.8892540E+002, 3.8959829E+002, 2.4943180E+002, 1.2656764E+002, 1.1522730E+002, 1.0861160E+002, 1.0296835E+002, 9.9455555E+001, 8.3498080E+001, 7.1989207E+001, 1.2039251E+000, 2.0537050E+000, 2.0784712E+000, 1.9142002E+000, 1.8015954E+000, 1.7786402E+000, 3.0084358E+000, 2.1400001E+001, 7.8815108E-001, 2.0404449E+001, 7.6224361E-001, 2.0281840E+001, 5.5836915E-001, 2.0147381E+001, 4.6845319E-001, 2.0115763E+001, 2.8587025E-001, 2.0099249E+001, 4.8942846E-001, 4.8322003E-001, 3.9521467E-001, 2.4076119E-002, 2.1916434E-002, 2.8004168E+000
 6.5017218E+000, 1.0846902E+003, 8.9307095E+002, 4.9224453E+002, 2.6586641E+002, 2.0930510E+002, 1.6605704E+002, 1.1815849E+002, 8.5461397E+001, 7.0386402E+001, 5.6306564E+001, 2.8558395E+000, 2.3226189E+000, 2.4413475E+000, 2.2024116E+000, 1.7911480E+000, 1.2670402E+000, 1.1566349E+001, 2.1977426E+001, 2.0369169E+000, 2.0509260E+001, 1.6700437E+000, 2.0353851E+001, 7.4466540E-001, 2.0185858E+001, 4.1572222E-001, 2.0141753E+001, 2.6140523E-001, 2.0118119E+001, 6.0279817E-001, 4.1266486E-001, 1.9122472E-001, 1.9129564E-002, 2.3872102E-002, 4.6193023E+000
 7.0024875E+000, 8.1231945E+002, 3.4665008E+002, 1.8408948E+002, 1.4808060E+002, 1.1203080E+002, 1.0749274E+002, 1.0838720E+002, 1.2673092E+002, 1.1167890E+002, 1.0654355E+002, 1.3812815E+000, 2.2098947E+000, 2.2141084E+000, 2.3334081E+000, 2.5336731E+000, 2.0382057E+000, 3.2807925E+000, 2.2418560E+001, 9.4136844E-001, 2.0606324E+001, 7.1764971E-001, 2.0446002E+001, 7.5349943E-001, 2.0253932E+001, 8.9423629E-001, 2.0199410E+001, 6.4392647E-001, 2.0151200E+001, 6.3549981E-001, 8.2308449E-001, 6.2790945E-001, 2.5013052E-002, 2.2024488E-002, 3.3894857E+000
 7.5000220E+000, 9.6911485E+002, 3.7241334E+002, 3.0801599E+002, 1.4189544E+002, 1.3250867E+002, 1.1211498E+002, 8.8767474E+001, 8.8186480E+001, 7.9769352E+001, 8.1718052E+001, 1.0945226E+000, 1.6980228E+000, 1.8470012E+000, 1.8272469E+000, 2.0161735E+000, 2.0187526E+000, 5.2679255E+000, 2.2712441E+001, 8.3989610E-001, 2.0654712E+001, 7.2678689E-001, 2.0483734E+001, 4.7375231E-001, 2.0287416E+001, 4.3950066E-001, 2.0234968E+001, 4.4264231E-001, 2.0190331E+001, 3.5503855E-001, 3.4632194E-001, 3.5740050E-001, 2.2971558E-002, 2.4857277E-002, 3.0313506E+000
 8.0012664E+000, 1.0675042E+003, 4.9701918E+002, 2.8123468E+002, 1.7035888E+002, 1.0746181E+002, 1.0252278E+002, 9.9735985E+001, 7.3381425E+001, 7.7019530E+001, 8.2959000E+001, 1.5795172E+000, 2.0346744E+000, 2.1391186E+000, 2.1152857E+000, 1.7887833E+000, 1.7678483E+000, 5.3303918E+000, 2.3110654E+001, 1.1717037E+000, 2.0732994E+001, 6.8701687E-001, 2.0540259E+001, 5.7639070E-001, 2.0322148E+001, 3.2079907E-001, 2.0261496E+001, 3.7374735E-001, 2.0217840E+001, 5.7641608E-001, 3.8811063E-001, 4.0692819E-001, 2.6219191E-002, 2.4262232E-002, 2.9331681E+000
 8.5034972E+000, 9.0032831E+002, 5.4776933E+002, 4.2228013E+002, 2.8565564E+002, 1.2883793E+002, 9.7848834E+001, 8.1339004E+001, 8.3097022E+001, 7.6224670E+001, 7.2010285E+001, 1.5001707E+000, 2.2511272E+000, 2.1317190E+000, 2.0155751E+000, 1.9560162E+000, 1.9172175E+000, 8.2175543E+000, 2.3549924E+001, 2.5041241E+000, 2.0838743E+001, 9.5002680E-001, 2.0597823E+001, 5.3032700E-001, 2.0358588E+001, 4.0983356E-001, 2.0287700E+001, 3.1287418E-001, 2.0239957E+001, 3.7474809E-001, 3.9310424E-001, 4.3635526E-001, 2.3953580E-002, 2.6117674E-002, 4.6244792E+000
 9.0030828E+000, 1.0955999E+003, 5.7022176E+002, 3.3185632E+002, 2.1014788E+002, 2.3585454E+002, 1.8848135E+002, 1.5795804E+002, 1.3662346E+002, 1.1118474E+002, 1.0437809E+002, 1.5717624E+000, 2.7547232E+000, 2.6602741E+000, 2.2934039E+000, 2.2040652E+000, 1.7369107E+000, 5.5742138E+000, 2.4059264E+001, 1.7988207E+000, 2.1026559E+001, 1.8070828E+000, 2.0713864E+001, 9.4284691E-001, 2.0411822E+001, 8.0238996E-001, 2.0325927E+001, 6.0206223E-001, 2.0266987E+001, 9.3181107E-001, 7.3145680E-001, 4.5489670E-001, 2.5231462E-002, 2.4648032E-002, 3.6500972E+000
 9.5027064E+000, 8.8664779E+002, 8.1106821E+002, 5.6967337E+002, 3.3180347E+002, 2.4277872E+002, 1.9351307E+002, 1.2529760E+002, 1.0266439E+002, 9.5801907E+001, 8.8425403E+001, 1.7759426E+000, 2.6091686E+000, 2.5879422E+000, 2.6402190E+000, 2.5436872E+000, 2.2836417E+000, 1.0496037E+001, 2.4541892E+001, 2.3986020E+000, 2.1136733E+001, 1.7607971E+000, 2.0795895E+001, 7.4916105E-001, 2.0463992E+001, 6.1927792E-001, 2.0381957E+001, 4.6801687E-001, 2.0311355E+001, 7.0842225E-001, 6.2100074E-001, 6.0265812E-001, 2.5237547E-002, 2.5422288E-002, 4.8530570E+000
 1.0003560E+001, 1.0699095E+003, 5.9901989E+002, 4.4785379E+002, 3.0840530E+002, 2.1880601E+002, 1.9303111E+002, 1.9156816E+002, 1.7222919E+002, 1.3404360E+002, 1.1864554E+002, 1.7431280E+000, 2.9514970E+000, 3.2985421E+000, 3.1958770E+000, 3.0658956E+000, 2.5971259E+000, 6.4200798E+000, 2.5204224E+001, 2.3715408E+000, 2.1334910E+001, 1.6043394E+000, 2.0930670E+001, 1.5213024E+000, 2.0560307E+001, 1.3047863E+000, 2.0452839E+001, 8.1720964E-001, 2.0356696E+001, 1.4018008E+000, 1.0501017E+000, 7.2495334E-001, 2.4565339E-002, 2.4642093E-002, 4.3599563E+000
 1.0500594E+001, 9.1795901E+002, 6.7792226E+002, 4.4826329E+002, 2.1416138E+002, 1.4585846E+002, 1.2838574E+002, 9.8382489E+001, 8.8627664E+001, 9.9566916E+001, 1.0934537E+002, 1.6687534E+000, 2.2689463E+000, 2.4264914E+000, 2.7004058E+000, 2.6961565E+000, 2.7990227E+000, 8.0627276E+000, 2.5693643E+001, 1.4994722E+000, 2.1445307E+001, 9.3780366E-001, 2.1014885E+001, 6.6691255E-001, 2.0629888E+001, 6.7728488E-001, 2.0519896E+001, 7.5323039E-001, 2.0413442E+001, 6.1815112E-001, 5.5630581E-001, 7.0247451E-001, 2.4851444E-002, 2.6187796E-002, 4.3510503E+000
 1.1000588E+001, 1.0140278E+003, 8.9834561E+002, 5.6028766E+002, 3.7662465E+002, 2.5079782E+002, 2.0387139E+002, 1.6498347E+002, 1.3594112E+002, 1.2133972E+002, 1.1294638E+002, 2.3054034E+000, 3.2448712E+000, 2.9408558E+000, 2.5184029E+000, 2.5109523E+000, 2.6649690E+000, 1.0791307E+001, 2.6309135E+001, 3.7640633E+000, 2.1611309E+001, 2.1960247E+000, 2.1113668E+001, 1.0323264E+000, 2.0682328E+001, 8.3535882E-001, 2.0564095E+001, 7.4295884E-001, 2.0453741E+001, 9.4091849E-001, 7.9898275E-001, 7.1225751E-001, 2.5195386E-002, 2.6356749E-002, 5.3082969E+000
 1.1503607E+001, 1.0095171E+003, 6.8134655E+002, 4.1463242E+002, 2.2855877E+002, 1.6473962E+002, 1.6417382E+002, 1.6182414E+002, 1.4676606E+002, 1.2581545E+002, 1.1230408E+002, 1.9376678E+000, 2.4228916E+000, 2.8530176E+000, 2.8738458E+000, 2.7148575E+000, 2.5644430E+000, 8.8182063E+000, 2.6955199E+001, 1.4059311E+000, 2.1813490E+001, 1.0322774E+000, 2.1237359E+001, 1.0967638E+000, 2.0755750E+001, 9.5138004E-001, 2.0630213E+001, 8.3234565E-001, 2.0518478E+001, 1.1524179E+000, 9.0640614E-001, 6.5561254E-001, 2.8836996E-002, 2.6470402E-002, 5.4317769E+000
 1.2001105E+001, 1.0780740E+003, 8.6489424E+002, 5.6883533E+002, 4.0162467E+002, 3.0919338E+002, 2.4860735E+002, 1.6206744E+002, 1.3084475E+002, 1.3547867E+002, 1.2746246E+002, 2.1308100E+000, 3.1183813E+000, 2.8623685E+000, 2.7594422E+000, 2.5804981E+000, 2.3807013E+000, 1.0840814E+001, 2.7733135E+001, 3.4171390E+000, 2.1985090E+001, 2.1412810E+000, 2.1336121E+001, 9.2971374E-001, 2.0818669E+001, 8.2093468E-001, 2.0687037E+001, 8.5735818E-001, 2.0575873E+001, 1.1972952E+000, 9.3596033E-001, 7.2636964E-001, 2.5768628E-002, 2.8153740E-002, 5.8867699E+000
 1.2502388E+001, 1.0605932E+003, 7.3320223E+002, 4.3790335E+002, 2.5065775E+002, 1.6446101E+002, 1.5677480E+002, 1.6030932E+002, 1.4196597E+002, 1.0988103E+002, 1.0981760E+002, 1.6735813E+000, 2.2961749E+000, 2.5312849E+000, 2.8351164E+000, 2.9532648E+000, 2.6599407E+000, 9.1700215E+000, 2.8370945E+001, 2.2982428E+000, 2.2172180E+001, 1.3625304E+000, 2.1457500E+001, 1.1182822E+000, 2.0899384E+001, 9.7110969E-001, 2.0754367E+001, 6.4411758E-001, 2.0627129E+001, 1.1062456E+000, 9.3831488E-001, 7.0724184E-001, 2.8618712E-002, 2.8575591E-002, 5.7961095E+000
 1.3001274E+001, 1.0720868E+003, 8.9960646E+002, 6.1839225E+002, 4.6051369E+002, 3.2047020E+002, 2.2425341E+002, 1.5865700E+002, 1.4821807E+002, 1.4932716E+002, 1.3450742E+002, 1.9340537E+000, 3.1604039E+000, 3.0885272E+000, 2.8780205E+000, 2.8216673E+000, 2.5341521E+000, 1.0757629E+001, 2.9034978E+001, 4.0101919E+000, 2.2409486E+001, 2.2875001E+000, 2.1584033E+001, 1.1845591E+000, 2.0970403E+001, 1.0968090E+000, 2.0814494E+001, 1.0071875E+000, 2.0677043E+001, 1.0084265E+000, 9.4993900E-001, 7.9540100E-001, 2.6124800E-002, 2.7500929E-002, 5.9602513E+000
 1.3501534E+001, 1.0599349E+003, 7.3434110E+002, 5.3327078E+002, 3.6184540E+002, 2.6107172E+002, 2.3375494E+002, 1.7267827E+002, 1.3444149E+002, 1.1397927E+002, 1.1735172E+002, 1.2585458E+000, 2.7413769E+000, 2.7838180E+000, 2.6777049E+000, 2.7688250E+000, 2.7330675E+000, 9.3970976E+000, 2.9767691E+001, 3.8081295E+000, 2.2653633E+001, 2.4132265E+000, 2.1741231E+001, 1.3111796E+000, 2.1063154E+001, 1.0429207E+000, 2.0894034E+001, 8.7002379E-001, 2.0747534E+001, 1.1586626E+000, 8.6958522E-001, 7.5057846E-001, 2.7924250E-002, 2.7362589E-002, 5.5644334E+000
 1.4001066E+001, 1.1490030E+003, 8.7172827E+002, 4.8714373E+002, 2.4085387E+002, 1.7819681E+002, 1.5306204E+002, 1.2381898E+002, 1.1717742E+002, 1.1794714E+002, 1.1525302E+002, 2.0140915E+000, 2.1919187E+000, 2.3060419E+000, 2.1874515E+000, 1.8172005E+000, 1.7662317E+000, 1.1208731E+001, 3.0438583E+001, 1.7612090E+000, 2.2844291E+001, 1.2584498E+000, 2.1874189E+001, 7.9929683E-001, 2.1129051E+001, 7.0519847E-001, 2.0951190E+001, 7.7162240E-001, 2.0806081E+001, 7.0879645E-001, 6.1096909E-001, 5.5102337E-001, 2.4386796E-002, 2.5487903E-002, 4.7891980E+000
 1.4501508E+001, 8.9653944E+002, 7.7689296E+002, 6.5004102E+002, 4.0688851E+002, 2.2081535E+002, 1.7052230E+002, 1.6497274E+002, 1.4532693E+002, 1.5399436E+002, 1.5182919E+002, 1.8818103E+000, 3.1804056E+000, 2.6841888E+000, 2.9625320E+000, 2.8218895E+000, 2.6460612E+000, 1.2012903E+001, 3.1230857E+001, 3.4108967E+000, 2.3017419E+001, 1.6162598E+000, 2.1973693E+001, 1.0373493E+000, 2.1193084E+001, 9.0208651E-001, 2.1007542E+001, 9.6633559E-001, 2.0858779E+001, 1.3042377E+000, 1.1601784E+000, 9.8984202E-001, 2.6100560E-002, 2.8031563E-002, 6.1024703E+000
 1.5000791E+001, 8.6039669E+002, 9.6648392E+002, 5.8526992E+002, 3.6037653E+002, 2.8599947E+002, 2.5709982E+002, 1.6158494E+002, 1.0835872E+002, 1.1697004E+002, 1.2159739E+002, 2.0729457E+000, 2.7042529E+000, 2.5785087E+000, 2.2227407E+000, 2.3300246E+000, 2.7460588E+000, 1.3503900E+001, 3.2162469E+001, 3.4435314E+000, 2.3252014E+001, 2.4523921E+000, 2.2114261E+001, 1.0554659E+000, 2.1261141E+001, 7.3885565E-001, 2.1068407E+001, 8.8935788E-001, 2.0925766E+001, 9.0973642E-001, 6.9824727E-001, 8.4735526E-001, 2.7534577E-002, 2.9152305E-002, 5.9465766E+000
 1.5500685E+001, 9.7611315E+002, 9.7137237E+002, 7.6375375E+002, 4.7347920E+002, 3.4599434E+002, 2.8262871E+002, 2.8680027E+002, 2.5605690E+002, 2.0083865E+002, 1.6631638E+002, 2.2185787E+000, 3.0330251E+000, 3.0127121E+000, 3.0071224E+000, 3.0402521E+000, 2.9048555E+000, 1.2444848E+001, 3.3023284E+001, 4.6097344E+000, 2.3552924E+001, 3.3251627E+000, 2.2323302E+001, 2.5120024E+000, 2.1379807E+001, 1.9529360E+000, 2.1150319E+001, 1.1640421E+000, 2.0985815E+001, 2.4674896E+000, 1.9422846E+000, 1.1490894E+000, 2.5925499E-002, 2.6430131E-002, 6.8444690E+000
 1.6000354E+001, 9.8125831E+002, 8.8532132E+002, 5.4792122E+002, 3.7987082E+002, 3.0395072E+002, 2.9516830E+002, 1.9628304E+002, 1.5567417E+002, 1.6840984E+002, 1.6818795E+002, 1.9563240E+000, 2.8103755E+000, 2.7353335E+000, 2.6818938E+000, 2.6373119E+000, 2.9238853E+000, 9.9302818E+000, 3.3773397E+001, 3.1749914E+000, 2.3805715E+001, 2.5531389E+000, 2.2517043E+001, 1.1623236E+000, 2.1520422E+001, 9.5358685E-001, 2.1262688E+001, 1.1792784E+000, 2.1081117E+001, 1.3327658E+000, 1.1478407E+000, 1.3120748E+000, 2.7368913E-002, 2.7372901E-002, 5.5929827E+000
 1.6501667E+001, 9.8608786E+002, 9.1516730E+002, 5.9062685E+002, 3.6923632E+002, 2.3319670E+002, 2.0139767E+002, 2.2327970E+002, 1.5640413E+002, 8.2668319E+001, 8.3152460E+001, 2.1465572E+000, 2.6861250E+000, 2.7819377E+000, 2.7260170E+000, 2.2596939E+000, 1.7203838E+000, 1.2167313E+001, 3.4516369E+001, 2.9142238E+000, 2.4007780E+001, 1.7975551E+000, 2.2661863E+001, 1.6823589E+000, 2.1613306E+001, 9.1318431E-001, 2.1318562E+001, 3.8749008E-001, 2.1124747E+001, 1.4034592E+000, 8.3909407E-001, 4.2541193E-001, 2.4738872E-002, 2.5448198E-002, 6.0039012E+000
 1.7001843E+001, 8.6403988E+002, 8.1099452E+002, 5.2737305E+002, 3.6239514E+002, 2.6844953E+002, 2.0061382E+002, 1.5584147E+002, 1.4268158E+002, 1.5561193E+002, 1.4861321E+002, 1.7394764E+000, 2.8879211E+000, 3.0340116E+000, 3.0640468E+000, 2.9149694E+000, 2.6952631E+000, 1.0927745E+001, 3.5290372E+001, 4.0848377E+000, 2.4260050E+001, 2.2104336E+000, 2.2817322E+001, 1.1304864E+000, 2.1708878E+001, 1.0248247E+000, 2.1387004E+001, 8.9707927E-001, 2.1166587E+001, 1.0486653E+000, 9.2431226E-001, 1.0174695E+000, 2.5930752E-002, 2.8089041E-002, 7.0766625E+000
 1.7502292E+001, 1.0880022E+003, 8.9136708E+002, 6.2659045E+002, 3.5316386E+002, 2.7682577E+002, 2.6725843E+002, 2.2124563E+002, 1.6533728E+002, 1.3811600E+002, 1.3209815E+002, 2.0350014E+000, 3.0180730E+000, 3.0914709E+000, 3.0581277E+000, 3.0575045E+000, 3.0713631E+000, 1.2734980E+001, 3.6076150E+001, 2.8663044E+000, 2.4479713E+001, 2.4266733E+000, 2.2965279E+001, 1.5019268E+000, 2.1797014E+001, 1.0675894E+000, 2.1457159E+001, 9.3562655E-001, 2.1229715E+001, 1.5057827E+000, 1.1270601E+000, 9.0283074E-001, 2.9749025E-002, 2.8965560E-002, 6.4970237E+000
 1.8003196E+001, 1.0579032E+003, 8.0184168E+002, 5.4456393E+002, 3.7089681E+002, 2.5403478E+002, 1.7731589E+002, 1.6156890E+002, 1.7367992E+002, 1.7938855E+002, 1.7223332E+002, 1.8993477E+000, 2.8740895E+000, 2.7664489E+000, 2.9422895E+000, 2.9630065E+000, 3.1105376E+000, 9.3390054E+000, 3.6867696E+001, 3.2638464E+000, 2.4689742E+001, 1.7973551E+000, 2.3096594E+001, 1.2830848E+000, 2.1896575E+001, 1.3173270E+000, 2.1546841E+001, 1.2369743E+000, 2.1311090E+001, 9.7992343E-001, 1.0873073E+000, 1.1623904E+000, 2.7798833E-002, 2.7927352E-002, 6.0069251E+000
 1.8501809E+001, 1.1297018E+003, 8.6064438E+002, 7.0805105E+002, 4.7819794E+002, 3.0768124E+002, 2.5339400E+002, 2.2668179E+002, 1.9599151E+002, 1.7988230E+002, 1.6860944E+002, 1.8904789E+000, 3.1246752E+000, 3.4017601E+000, 3.5263125E+000, 3.3812087E+000, 3.0048045E+000, 1.2823359E+001, 3.7589896E+001, 4.6025318E+000, 2.4942016E+001, 2.6155585E+000, 2.3253747E+001, 1.6773609E+000, 2.1993437E+001, 1.4648491E+000, 2.1630195E+001, 1.3393166E+000, 2.1388540E+001, 1.6104440E+000, 1.3715697E+000, 1.0803104E+000, 2.8511145E-002, 2.8300273E-002, 6.6004658E+000
