s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 6.3000755E+001, 6.6219515E+000, 0.0000000E+000,-1.9840995E+000,-3.1430588E+000,-1.4743942E+000,-1.2732484E-004, 0.0000000E+000, 0.0000000E+000, 1.0218238E-001, 2.0271729E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.4003075E+001, 5.8623704E+000, 0.0000000E+000,-1.7716522E+000,-2.9627810E+000,-1.4807528E+000,-1.2252953E-004, 0.0000000E+000, 0.0000000E+000,-2.5636860E-001,-3.5293810E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.5002510E+001, 5.2368997E+000, 0.0000000E+000,-1.5856150E+000,-2.2357761E+000,-1.2871556E+000,-1.1318809E-004, 0.0000000E+000, 0.0000000E+000, 1.9839521E-001, 1.2823982E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.6000626E+001, 6.6374239E+000, 0.0000000E+000,-1.9972319E+000,-3.1851620E+000,-1.5521067E+000,-1.2116755E-004, 0.0000000E+000, 0.0000000E+000, 2.6144805E-002,-9.7197965E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.7001457E+001, 6.4996199E+000, 0.0000000E+000,-1.9512423E+000,-2.9842750E+000,-1.6386348E+000,-1.2661049E-004, 0.0000000E+000, 0.0000000E+000, 3.5424887E-002,-7.4658936E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.8002975E+001, 6.0295323E+000, 0.0000000E+000,-1.8179203E+000,-3.0414891E+000,-1.4405410E+000,-1.2050950E-004, 0.0000000E+000, 0.0000000E+000,-1.7572102E-001,-2.7053864E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 6.9001511E+001, 5.8345778E+000, 0.0000000E+000,-1.7564407E+000,-2.6606472E+000,-1.3826002E+000,-1.2353991E-004, 0.0000000E+000, 0.0000000E+000, 1.1981747E-001, 3.4766150E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.0000107E+001, 6.2858997E+000, 0.0000000E+000,-1.9012741E+000,-3.0663135E+000,-1.5027481E+000,-1.2223444E-004, 0.0000000E+000, 0.0000000E+000,-9.6718495E-002,-1.8455811E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.1002052E+001, 6.0477920E+000, 0.0000000E+000,-1.8370871E+000,-2.7759348E+000,-1.4198329E+000,-1.2446753E-004, 0.0000000E+000, 0.0000000E+000, 1.0345306E-001, 1.4812715E-002, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
 7.2000298E+001, 7.2428158E+000, 0.0000000E+000,-2.1749861E+000,-3.1499776E+000,-1.6574140E+000,-1.2924219E-004, 0.0000000E+000, 0.0000000E+000, 3.5188582E-001, 2.6030895E-001, 0.0000000E+000, 1.3627035E-004, 0.0000000E+000
